Time,cycle_puissance
11-29-2022_15.02.12,1180176.8131720803
11-29-2022_15.02.12,1204182.1822874423
11-29-2022_15.02.13,1307642.8541376845
11-29-2022_15.02.13,1362808.3992710784
11-29-2022_15.02.13,1422397.0613728256
11-29-2022_15.02.13,1450060.5723472284
11-29-2022_15.02.13,1413972.637803286
11-29-2022_15.02.13,1388454.6668927372
11-29-2022_15.02.13,1411014.8224666798
11-29-2022_15.02.13,1439682.6973944406
11-29-2022_15.02.13,1446270.748394296
11-29-2022_15.02.13,1414063.0223921954
11-29-2022_15.02.14,1429018.7287311812
11-29-2022_15.02.14,1445395.7955669593
11-29-2022_15.02.14,1367404.687898383
11-29-2022_15.02.14,1303072.422244248
11-29-2022_15.02.14,1151286.0526165045
11-29-2022_15.02.14,1207679.5607651942
11-29-2022_15.02.14,1221109.474555818
11-29-2022_15.02.14,1210614.763602155
11-29-2022_15.02.14,1213722.5584139226
11-29-2022_15.02.14,1224074.3758658068
11-29-2022_15.02.15,1225052.6827797033
11-29-2022_15.02.15,1221914.852316593
11-29-2022_15.02.15,1464826.0365439125
11-29-2022_15.02.15,1533236.3455947977
11-29-2022_15.02.15,1418078.5325849848
11-29-2022_15.02.15,1315544.4393699158
11-29-2022_15.02.15,1436048.6453750576
11-29-2022_15.02.15,1516650.6639608426
11-29-2022_15.02.15,1500826.4112676447
11-29-2022_15.02.15,1467803.3271128861
11-29-2022_15.02.16,1448739.9574108957
11-29-2022_15.02.16,1429607.188803578
11-29-2022_15.02.16,1429608.2062736875
11-29-2022_15.02.16,1189142.8229699822
11-29-2022_15.02.16,1163420.9764354564
11-29-2022_15.02.16,1418076.461978265
11-29-2022_15.02.16,1451541.3668006938
11-29-2022_15.02.16,1404607.9783699808
11-29-2022_15.02.16,1417725.4821958095
11-29-2022_15.02.16,1436935.012140227
11-29-2022_15.02.17,1444961.1154025218
11-29-2022_15.02.17,1449918.847751916
11-29-2022_15.02.17,1451098.7957743534
11-29-2022_15.02.17,1441906.1370128535
11-29-2022_15.02.17,1441906.1370128535
11-29-2022_15.02.17,1438825.493634253
11-29-2022_15.02.17,1435769.4954026816
11-29-2022_15.02.17,1427710.2874777643
11-29-2022_15.02.17,1421568.692968795
11-29-2022_15.02.17,1338458.6552654172
11-29-2022_15.02.18,1115104.2235625472
11-29-2022_15.02.18,641745.9377048296
11-29-2022_15.02.18,616708.9185957587
11-29-2022_15.02.18,527104.9074651602
11-29-2022_15.02.18,600508.9544422557
11-29-2022_15.02.18,706084.0953932948
11-29-2022_15.02.18,736346.9244321452
11-29-2022_15.02.18,725053.490900217
11-29-2022_15.02.18,609382.5600318799
11-29-2022_15.02.18,629529.1052413525
11-29-2022_15.02.19,655505.0511872193
11-29-2022_15.02.19,644872.5684987376
11-29-2022_15.02.19,621522.7585065194
11-29-2022_15.02.19,600985.6328815989
11-29-2022_15.02.19,588232.3519655274
11-29-2022_15.02.19,537400.8506820968
11-29-2022_15.02.19,469861.3734395364
11-29-2022_15.02.19,714353.0393380704
11-29-2022_15.02.19,858599.7186264293
11-29-2022_15.02.19,812065.0229659422
11-29-2022_15.02.20,792234.8681838538
11-29-2022_15.02.20,819210.9014837155
11-29-2022_15.02.20,840351.6920277982
11-29-2022_15.02.20,825593.0481690734
11-29-2022_15.02.20,828427.0212746274
11-29-2022_15.02.20,924454.3391488191
11-29-2022_15.02.20,1032483.4054290333
11-29-2022_15.02.20,1007867.7497494332
11-29-2022_15.02.20,1040519.9630608285
11-29-2022_15.02.20,1044791.4952548385
11-29-2022_15.02.21,1060325.3779365893
11-29-2022_15.02.21,1211030.9467624149
11-29-2022_15.02.21,1296612.955832232
11-29-2022_15.02.21,1319246.3497667913
11-29-2022_15.02.21,1275769.6847748875
11-29-2022_15.02.21,1323304.1085325035
11-29-2022_15.02.21,1476178.1121039148
11-29-2022_15.02.21,1515898.7377454785
11-29-2022_15.02.21,1467938.8256936446
11-29-2022_15.02.21,1534832.9746293428
11-29-2022_15.02.22,1576876.1617340806
11-29-2022_15.02.22,1579933.055447759
11-29-2022_15.02.22,2273.879128626485
11-29-2022_15.02.22,24819.45473228241
11-29-2022_15.02.22,21791.362826549157
11-29-2022_15.02.22,34902.48099858468
11-29-2022_15.02.22,18832.173898465437
11-29-2022_15.02.22,-3934.761731819834
11-29-2022_15.02.22,18982.22143983156
11-29-2022_15.02.22,71342.22580323198
11-29-2022_15.02.23,61748.91832904246
11-29-2022_15.02.23,29027.264810340726
11-29-2022_15.02.23,1717672.40565538
11-29-2022_15.02.23,1695023.1982487566
11-29-2022_15.02.23,1690900.736454327
11-29-2022_15.02.23,1681391.5288038964
11-29-2022_15.02.23,1669746.2886840967
11-29-2022_15.02.23,1676421.7684537838
11-29-2022_15.02.23,1686423.1231807163
11-29-2022_15.02.23,1693099.6311397364
11-29-2022_15.02.24,1639414.7425988428
11-29-2022_15.02.24,1611566.165624704
11-29-2022_15.02.24,1662572.6624705805
11-29-2022_15.02.24,1682676.4794496892
11-29-2022_15.02.24,1662908.743886975
11-29-2022_15.02.24,1640631.8194277214
11-29-2022_15.02.24,1646131.8842498683
11-29-2022_15.02.24,1658332.2098836538
11-29-2022_15.02.24,1682675.4496483924
11-29-2022_15.02.24,1692713.9203081643
11-29-2022_15.02.25,1289584.5795868316
11-29-2022_15.02.25,599884.8128231213
11-29-2022_15.02.25,338927.8997739803
11-29-2022_15.02.25,270268.2560060346
11-29-2022_15.02.25,475792.9255912718
11-29-2022_15.02.25,501280.9615222665
11-29-2022_15.02.25,451087.3915685342
11-29-2022_15.02.25,397830.78415279515
11-29-2022_15.02.25,439588.5744591891
11-29-2022_15.02.25,448794.64062224404
11-29-2022_15.02.26,401922.9128998875
11-29-2022_15.02.26,432376.31876114977
11-29-2022_15.02.26,437175.69437559415
11-29-2022_15.02.26,406880.06519409973
11-29-2022_15.02.26,432986.39596141706
11-29-2022_15.02.26,432466.28191419423
11-29-2022_15.02.26,425117.51415764756
11-29-2022_15.02.26,433516.3792354624
11-29-2022_15.02.26,429833.94870737934
11-29-2022_15.02.26,527664.9983062313
11-29-2022_15.02.27,539089.3813969294
11-29-2022_15.02.27,527950.4508594302
11-29-2022_15.02.27,547444.3435805659
11-29-2022_15.02.27,557053.1456767748
11-29-2022_15.02.27,558410.3990765838
11-29-2022_15.02.27,560474.8627729722
11-29-2022_15.02.27,568075.0163587622
11-29-2022_15.02.27,560445.0083576757
11-29-2022_15.02.27,565289.0414861669
11-29-2022_15.02.27,576388.3285622109
11-29-2022_15.02.28,565241.2629202565
11-29-2022_15.02.28,570831.4943699104
11-29-2022_15.02.28,571490.8478590418
11-29-2022_15.02.28,548905.1519543515
11-29-2022_15.02.28,492665.78293747426
11-29-2022_15.02.28,556851.5714419419
11-29-2022_15.02.28,602018.9277298267
11-29-2022_15.02.28,624153.9775539247
11-29-2022_15.02.28,625465.5007973707
11-29-2022_15.02.29,624184.4270009996
11-29-2022_15.02.29,635880.608381123
11-29-2022_15.02.29,660785.0746494664
11-29-2022_15.02.29,654064.1696217068
11-29-2022_15.02.29,652763.1886929704
11-29-2022_15.02.29,660296.4678194987
11-29-2022_15.02.29,642042.7491068786
11-29-2022_15.02.29,649642.8828015088
11-29-2022_15.02.29,658512.3911317359
11-29-2022_15.02.30,657223.2052808636
11-29-2022_15.02.30,663485.1814690359
11-29-2022_15.02.30,691508.10482684
11-29-2022_15.02.30,683565.4453599452
11-29-2022_15.02.30,709381.484920625
11-29-2022_15.02.30,723043.0517501113
11-29-2022_15.02.30,720629.9151653971
11-29-2022_15.02.30,747040.9802325354
11-29-2022_15.02.30,753267.6695031701
11-29-2022_15.02.31,757413.2454168096
11-29-2022_15.02.31,756001.9680068183
11-29-2022_15.02.31,744115.6275310199
11-29-2022_15.02.31,745009.7152741979
11-29-2022_15.02.31,758737.5403169061
11-29-2022_15.02.31,756641.5089699533
11-29-2022_15.02.31,724740.4631264916
11-29-2022_15.02.31,703565.110718683
11-29-2022_15.02.31,590135.0505866718
11-29-2022_15.02.32,419711.35517389356
11-29-2022_15.02.32,298267.3527664927
11-29-2022_15.02.32,390238.9251930349
11-29-2022_15.02.32,327049.02933055826
11-29-2022_15.02.32,303175.7579991122
11-29-2022_15.02.32,324189.4151686664
11-29-2022_15.02.32,322642.65926826844
11-29-2022_15.02.32,309864.18037057447
11-29-2022_15.02.32,307373.9463980347
11-29-2022_15.02.33,310132.51211667503
11-29-2022_15.02.33,311488.45232002035
11-29-2022_15.02.33,309011.80615770875
11-29-2022_15.02.33,314188.8982177033
11-29-2022_15.02.33,306150.3832515899
11-29-2022_15.02.33,309983.88713857846
11-29-2022_15.02.33,309606.1522452657
11-29-2022_15.02.33,309229.69177441695
11-29-2022_15.02.33,303683.5395148599
11-29-2022_15.02.34,301572.58979803504
11-29-2022_15.02.34,314762.975213394
11-29-2022_15.02.34,301573.8649803287
11-29-2022_15.02.34,307141.8382221336
11-29-2022_15.02.34,305407.3688673172
11-29-2022_15.02.34,303315.7736289213
11-29-2022_15.02.34,322740.86272109393
11-29-2022_15.02.34,391097.4083392252
11-29-2022_15.02.34,437966.4109726851
11-29-2022_15.02.34,396535.19334845786
11-29-2022_15.02.35,384039.02892239497
11-29-2022_15.02.35,404975.62909008696
11-29-2022_15.02.35,396536.4677709219
11-29-2022_15.02.35,393327.08880590484
11-29-2022_15.02.35,402792.9142166617
11-29-2022_15.02.35,409032.6314371552
11-29-2022_15.02.35,390570.94942884904
11-29-2022_15.02.35,620020.4277554766
11-29-2022_15.02.35,821010.3584164897
11-29-2022_15.02.35,90409.35089518227
11-29-2022_15.02.36,55794.2586069514
11-29-2022_15.02.36,1356749.5500441948
11-29-2022_15.02.36,1444804.9511078985
11-29-2022_15.02.36,1609291.2365418212
11-29-2022_15.02.36,1520324.98127989
11-29-2022_15.02.36,1354406.8330283575
11-29-2022_15.02.36,1338837.405435479
11-29-2022_15.02.36,1277550.2792037178
11-29-2022_15.02.36,1252154.3606182248
11-29-2022_15.02.36,1251694.6357523298
11-29-2022_15.02.37,1230589.5790832737
11-29-2022_15.02.37,1217856.3651886757
11-29-2022_15.02.37,1197486.5561417253
11-29-2022_15.02.37,1176229.4037964486
11-29-2022_15.02.37,1196219.9195894238
11-29-2022_15.02.37,1185233.852615215
11-29-2022_15.02.37,1205231.7885706357
11-29-2022_15.02.37,1201824.7865566593
11-29-2022_15.02.37,1190079.7322169198
11-29-2022_15.02.37,1190079.7322169198
11-29-2022_15.02.38,1182489.4844287247
11-29-2022_15.02.38,1181778.673832216
11-29-2022_15.02.38,1177646.0922179378
11-29-2022_15.02.38,1188649.4843923585
11-29-2022_15.02.38,1184520.5380798245
11-29-2022_15.02.38,1176937.7481252481
11-29-2022_15.02.38,1184519.2782134453
11-29-2022_15.02.38,1180357.0526391987
11-29-2022_15.02.38,1187932.4417310013
11-29-2022_15.02.39,1176228.1063266648
11-29-2022_15.02.39,1164475.6337240534
11-29-2022_15.02.39,1172067.1622902632
11-29-2022_15.02.39,1179647.5228207053
11-29-2022_15.02.39,1179647.504280863
11-29-2022_15.02.39,1167938.2348974862
11-29-2022_15.02.39,1175519.7811537322
11-29-2022_15.02.39,1179646.2420426903
11-29-2022_15.02.39,1187216.6786156096
11-29-2022_15.02.40,1183092.6653107135
11-29-2022_15.02.40,1175519.76261389
11-29-2022_15.02.40,1175521.0629276866
11-29-2022_15.02.40,1175521.0443878444
11-29-2022_15.02.40,1187217.960389564
11-29-2022_15.02.40,1179647.5052768025
11-29-2022_15.02.40,1172067.1632862026
11-29-2022_15.02.40,1176228.125246422
11-29-2022_15.02.40,1172065.8815122482
11-29-2022_15.02.40,1175519.7811537322
11-29-2022_15.02.41,1167936.9537395563
11-29-2022_15.02.41,1160344.2394475427
11-29-2022_15.02.41,1171361.325124273
11-29-2022_15.02.41,1167938.236889365
11-29-2022_15.02.41,1183093.9666204494
11-29-2022_15.02.41,1167938.23650945
11-29-2022_15.02.41,1163776.0116950336
11-29-2022_15.02.41,1163774.7289251399
11-29-2022_15.02.41,1167936.9541194711
11-29-2022_15.02.41,1175519.76261389
11-29-2022_15.02.42,1171360.0234346222
11-29-2022_15.02.42,1164475.6333441385
11-29-2022_15.02.42,1159647.0862941355
11-29-2022_15.02.42,1159647.0859142207
11-29-2022_15.02.42,1171361.3085763096
11-29-2022_15.02.42,1171361.3081963947
11-29-2022_15.02.42,1160345.5242093152
11-29-2022_15.02.42,1163774.7289251399
11-29-2022_15.02.42,1159645.8011524482
11-29-2022_15.02.42,1167233.562925579
11-29-2022_15.02.43,1159645.8007725333
11-29-2022_15.02.43,1152048.1339616368
11-29-2022_15.02.43,1159647.3253195814
11-29-2022_15.02.43,1156181.0516454508
11-29-2022_15.02.43,1163075.3479134445
11-29-2022_15.02.43,1175521.2860211935
11-29-2022_15.02.43,1159647.3249396665
11-29-2022_15.02.43,976028.1406753713
11-29-2022_15.02.43,386355.5637275335
11-29-2022_15.02.43,614597.2697859857
11-29-2022_15.02.44,560705.3696281607
11-29-2022_15.02.44,542159.8065988533
11-29-2022_15.02.44,627550.3004068038
11-29-2022_15.02.44,647252.8924210758
11-29-2022_15.02.44,668988.5470554685
11-29-2022_15.02.44,665669.9008730926
11-29-2022_15.02.44,685785.8898906995
11-29-2022_15.02.44,713282.3410900132
11-29-2022_15.02.44,738874.14722602
11-29-2022_15.02.44,783841.5347087011
11-29-2022_15.02.45,783663.0119291457
11-29-2022_15.02.45,775808.4898115408
11-29-2022_15.02.45,784093.948066643
11-29-2022_15.02.45,781226.6373772146
11-29-2022_15.02.45,775912.316205556
11-29-2022_15.02.45,782430.3306432248
11-29-2022_15.02.45,789553.6197833857
11-29-2022_15.02.45,796076.5878796815
11-29-2022_15.02.45,781554.150784103
11-29-2022_15.02.46,780954.7903561192
11-29-2022_15.02.46,681911.4962353357
11-29-2022_15.02.46,237355.78457845005
11-29-2022_15.02.46,-9600.164882018415
11-29-2022_15.02.46,-9630.614709008032
11-29-2022_15.02.46,134872.9721577527
11-29-2022_15.02.46,403148.04470599646
11-29-2022_15.02.46,529874.8608994589
11-29-2022_15.02.46,367028.3861280778
11-29-2022_15.02.47,301345.1743792769
11-29-2022_15.02.47,410524.805185853
11-29-2022_15.02.47,369420.27571788366
11-29-2022_15.02.47,376369.80838540656
11-29-2022_15.02.47,391517.30490755383
11-29-2022_15.02.47,472757.49478214484
11-29-2022_15.02.47,457908.5508734669
11-29-2022_15.02.47,432466.3063682186
11-29-2022_15.02.47,447624.16483331955
11-29-2022_15.02.48,461926.8635264316
11-29-2022_15.02.48,516697.9675518939
11-29-2022_15.02.48,507339.11233434494
11-29-2022_15.02.48,542679.6749786942
11-29-2022_15.02.48,531821.426410158
11-29-2022_15.02.48,543649.2272149589
11-29-2022_15.02.48,536142.34812188
11-29-2022_15.02.48,548648.7159531057
11-29-2022_15.02.49,560793.0650553488
11-29-2022_15.02.49,557093.3888916934
11-29-2022_15.02.49,546619.853964396
11-29-2022_15.02.49,547749.2334773683
11-29-2022_15.02.49,552637.7445905558
11-29-2022_15.02.49,556951.6601496622
11-29-2022_15.02.49,561835.2183640522
11-29-2022_15.02.49,559401.718207592
11-29-2022_15.02.49,548877.0867390234
11-29-2022_15.02.49,544538.4063060146
11-29-2022_15.02.50,555662.4180937265
11-29-2022_15.02.50,585023.2025455522
11-29-2022_15.02.50,625644.1702214034
11-29-2022_15.02.50,610633.126084284
11-29-2022_15.02.50,613679.4572121783
11-29-2022_15.02.50,611634.2083761852
11-29-2022_15.02.50,599305.212869551
11-29-2022_15.02.50,597931.2721379625
11-29-2022_15.02.50,606204.7613751423
11-29-2022_15.02.51,600279.243184084
11-29-2022_15.02.51,591141.2841407123
11-29-2022_15.02.51,590278.2449969541
11-29-2022_15.02.51,597462.8324715853
11-29-2022_15.02.51,599450.8942230685
11-29-2022_15.02.51,600035.3959546596
11-29-2022_15.02.51,600033.8857275866
11-29-2022_15.02.51,590851.330703877
11-29-2022_15.02.51,581629.1339499449
11-29-2022_15.02.52,593449.5949167686
11-29-2022_15.02.52,593449.5949167686
11-29-2022_15.02.52,590852.8419268894
11-29-2022_15.02.52,600035.3969505989
11-29-2022_15.02.52,602041.7187868056
11-29-2022_15.02.52,597462.852007367
11-29-2022_15.02.52,597462.852007367
11-29-2022_15.02.52,602627.1956903631
11-29-2022_15.02.52,708125.0941454865
11-29-2022_15.02.52,736271.4507901823
11-29-2022_15.02.53,583523.2164448485
11-29-2022_15.02.53,491312.427261805
11-29-2022_15.02.53,576675.1834062361
11-29-2022_15.02.53,630330.3126176462
11-29-2022_15.02.53,640601.5572863342
11-29-2022_15.02.53,683449.3601014325
11-29-2022_15.02.53,720522.0845144847
11-29-2022_15.02.53,773574.9327167588
11-29-2022_15.02.53,781149.2262318799
11-29-2022_15.02.53,798044.9369002858
11-29-2022_15.02.54,715874.3959236837
11-29-2022_15.02.54,401599.99957710784
11-29-2022_15.02.54,237623.8213392048
11-29-2022_15.02.54,186104.12866543082
11-29-2022_15.02.54,333540.7477966725
11-29-2022_15.02.54,318673.2128529772
11-29-2022_15.02.54,278143.4052414654
11-29-2022_15.02.54,300983.57336465054
11-29-2022_15.02.54,290705.0148428454
11-29-2022_15.02.54,291067.72976242227
11-29-2022_15.02.55,292485.2334853549
11-29-2022_15.02.55,282256.4833991657
11-29-2022_15.02.55,291778.40026029927
11-29-2022_15.02.55,293164.09801866446
11-29-2022_15.02.55,285100.81893847807
11-29-2022_15.02.55,291070.0362764496
11-29-2022_15.02.55,288607.3913425934
11-29-2022_15.02.55,286514.2653454035
11-29-2022_15.02.55,282658.4833594059
11-29-2022_15.02.55,286514.2653454035
11-29-2022_15.02.56,292092.6217726394
11-29-2022_15.02.56,272469.3962459168
11-29-2022_15.02.56,280549.06577722915
11-29-2022_15.02.56,286166.54946716723
11-29-2022_15.02.56,280207.27597787813
11-29-2022_15.02.56,282315.73929972434
11-29-2022_15.02.56,290007.4912966146
11-29-2022_15.02.56,291735.9736568106
11-29-2022_15.02.56,278453.47266019584
11-29-2022_15.02.56,284059.05970532354
11-29-2022_15.02.57,290005.9595418812
11-29-2022_15.02.57,280205.7442231448
11-29-2022_15.02.57,281971.4627254798
11-29-2022_15.02.57,297659.6204830391
11-29-2022_15.02.57,286166.5683869244
11-29-2022_15.02.57,276344.0546981043
11-29-2022_15.02.57,284060.5914600569
11-29-2022_15.02.57,291735.9547370534
11-29-2022_15.02.57,280205.7446030596
11-29-2022_15.02.57,281969.93097074644
11-29-2022_15.02.58,295559.57136628916
11-29-2022_15.02.58,287902.469769822
11-29-2022_15.02.58,282315.73929972434
11-29-2022_15.02.58,290007.4912966146
11-29-2022_15.02.58,287904.00114464056
11-29-2022_15.02.58,272470.9276207353
11-29-2022_15.02.58,281971.4627254798
11-29-2022_15.02.58,289651.75901011407
11-29-2022_15.02.58,288254.16536676814
11-29-2022_15.02.59,287902.4693899072
11-29-2022_15.02.59,290005.9595418812
11-29-2022_15.02.59,280207.2773537323
11-29-2022_15.02.59,281971.46372141916
11-29-2022_15.02.59,291737.5060275685
11-29-2022_15.02.59,276344.05569404364
11-29-2022_15.02.59,284060.59245599626
11-29-2022_15.02.59,290005.9410020389
11-29-2022_15.02.59,280205.7442231448
11-29-2022_15.02.59,278114.1493646637
11-29-2022_15.03.00,284059.05970532354
11-29-2022_15.03.00,291735.97327689576
11-29-2022_15.03.00,282315.7402956637
11-29-2022_15.03.00,293838.50978456374
11-29-2022_15.03.00,284060.59245599626
11-29-2022_15.03.00,282315.7402956637
11-29-2022_15.03.00,290005.9595418812
11-29-2022_15.03.00,291735.97327689576
11-29-2022_15.03.00,278453.47266019584
11-29-2022_15.03.01,290005.9595418812
11-29-2022_15.03.01,287902.4693899072
11-29-2022_15.03.01,282315.7399157489
11-29-2022_15.03.01,287903.9836007376
11-29-2022_15.03.01,291737.5060275685
11-29-2022_15.03.01,286166.56938286376
11-29-2022_15.03.01,287902.4693899072
11-29-2022_15.03.01,293836.977033891
11-29-2022_15.03.01,276342.52332328574
11-29-2022_15.03.02,286165.0362522762
11-29-2022_15.03.02,287902.4693899072
11-29-2022_15.03.02,287904.0021405799
11-29-2022_15.03.02,282315.7399157489
11-29-2022_15.03.02,291737.48748772615
11-29-2022_15.03.02,276344.05607395846
11-29-2022_15.03.02,278114.14898474887
11-29-2022_15.03.02,289651.75901011407
11-29-2022_15.03.02,281969.93097074644
11-29-2022_15.03.03,282314.207544991
11-29-2022_15.03.03,293836.977033891
11-29-2022_15.03.03,291735.9736568106
11-29-2022_15.03.03,276344.0570698978
11-29-2022_15.03.03,286166.5699988883
11-29-2022_15.03.03,290007.4932884933
11-29-2022_15.03.03,284060.5934519356
11-29-2022_15.03.03,290005.95992179605
11-29-2022_15.03.03,293836.977033891
11-29-2022_15.03.03,287902.469769822
11-29-2022_15.03.04,282314.20716507616
11-29-2022_15.03.04,287902.4693899072
11-29-2022_15.03.04,291735.97327689576
11-29-2022_15.03.04,278455.0060268931
11-29-2022_15.03.04,284060.5934519356
11-29-2022_15.03.04,290007.4932884933
11-29-2022_15.03.04,284060.5934519356
11-29-2022_15.03.04,280205.7446030596
11-29-2022_15.03.04,290005.9595418812
11-29-2022_15.03.04,291735.97327689576
11-29-2022_15.03.04,280205.7446030596
11-29-2022_15.03.05,288254.1649868533
11-29-2022_15.03.05,295921.1727608304
11-29-2022_15.03.05,286166.5703788031
11-29-2022_15.03.05,282315.7412916031
11-29-2022_15.03.05,290007.4932884933
11-29-2022_15.03.05,290007.4932884933
11-29-2022_15.03.05,290360.1419137209
11-29-2022_15.03.05,296282.7745352864
11-29-2022_15.03.05,298022.1768977406
11-29-2022_15.03.05,282658.4837393207
11-29-2022_15.03.06,286514.26572531834
11-29-2022_15.03.06,292092.6217726394
11-29-2022_15.03.06,284407.3371460235
11-29-2022_15.03.06,292094.15689510567
11-29-2022_15.03.06,292450.80539084936
11-29-2022_15.03.06,295922.7075033818
11-29-2022_15.03.06,276679.35984392435
11-29-2022_15.03.06,282314.20716507616
11-29-2022_15.03.06,292092.6217726394
11-29-2022_15.03.06,282314.20716507616
11-29-2022_15.03.07,282314.207544991
11-29-2022_15.03.07,294196.1119246134
11-29-2022_15.03.07,295922.7075033818
11-29-2022_15.03.07,276680.8949663906
11-29-2022_15.03.07,286166.57099482766
11-29-2022_15.03.07,290007.47574459034
11-29-2022_15.03.07,284059.05970532354
11-29-2022_15.03.07,288254.16536676814
11-29-2022_15.03.07,290005.9595418812
11-29-2022_15.03.07,293836.977033891
11-29-2022_15.03.08,282314.207544991
11-29-2022_15.03.08,284059.05970532354
11-29-2022_15.03.08,295922.7075033818
11-29-2022_15.03.08,278455.00702283246
11-29-2022_15.03.08,284060.5948277898
11-29-2022_15.03.08,294197.64666716487
11-29-2022_15.03.08,286165.0362522762
11-29-2022_15.03.08,276342.52332328574
11-29-2022_15.03.08,286165.0362522762
11-29-2022_15.03.08,293836.977033891
11-29-2022_15.03.09,278453.472280281
11-29-2022_15.03.09,288254.1649868533
11-29-2022_15.03.09,297659.6244667966
11-29-2022_15.03.09,288255.70110525895
11-29-2022_15.03.09,286166.57237068185
11-29-2022_15.03.09,293838.51277238183
11-29-2022_15.03.09,292092.6217726394
11-29-2022_15.03.09,280547.5344024106
11-29-2022_15.03.09,288254.1649868533
11-29-2022_15.03.09,299739.81795142626
11-29-2022_15.03.10,288254.16536676814
11-29-2022_15.03.10,294196.11230452824
11-29-2022_15.03.10,294197.64766310423
11-29-2022_15.03.10,300107.9083631707
11-29-2022_15.03.10,290715.86002405133
11-29-2022_15.03.10,294197.64766310423
11-29-2022_15.03.10,300106.37224476505
11-29-2022_15.03.10,284752.5454815355
11-29-2022_15.03.10,290360.1419137209
11-29-2022_15.03.10,294196.1119246134
11-29-2022_15.03.11,288605.86096371425
11-29-2022_15.03.11,284405.8027833869
11-29-2022_15.03.11,294556.7825538266
11-29-2022_15.03.11,298023.71225631656
11-29-2022_15.03.11,288607.39670220506
11-29-2022_15.03.11,294556.7829337414
11-29-2022_15.03.11,296282.7741553716
11-29-2022_15.03.11,278792.795955728
11-29-2022_15.03.11,290360.1419137209
11-29-2022_15.03.11,295921.1731407452
11-29-2022_15.03.12,290360.14153380605
11-29-2022_15.03.12,288605.8613436291
11-29-2022_15.03.12,290361.67864815105
11-29-2022_15.03.12,296284.31088980177
11-29-2022_15.03.12,276680.8965783545
11-29-2022_15.03.12,286515.8024597485
11-29-2022_15.03.12,303920.06453656335
11-29-2022_15.03.12,288254.16574668296
11-29-2022_15.03.12,286514.26610523317
11-29-2022_15.03.12,298022.17651782575
11-29-2022_15.03.13,296282.7741553716
11-29-2022_15.03.13,278792.79557581316
11-29-2022_15.03.13,286515.8024597485
11-29-2022_15.03.13,298023.7132522559
11-29-2022_15.03.13,288255.7021011983
11-29-2022_15.03.13,292450.8073827281
11-29-2022_15.03.13,294196.1119246134
11-29-2022_15.03.13,298022.17651782575
11-29-2022_15.03.13,284405.8027833869
11-29-2022_15.03.13,290360.14153380605
11-29-2022_15.03.14,294196.1119246134
11-29-2022_15.03.14,284405.8027833869
11-29-2022_15.03.14,290361.6790280659
11-29-2022_15.03.14,294197.6486590436
11-29-2022_15.03.14,286515.8020798337
11-29-2022_15.03.14,284407.3395178171
11-29-2022_15.03.14,286514.2653454035
11-29-2022_15.03.14,294196.1119246134
11-29-2022_15.03.14,280547.5340224958
11-29-2022_15.03.14,288254.16536676814
11-29-2022_15.03.15,294196.1119246134
11-29-2022_15.03.15,284405.8024034721
11-29-2022_15.03.15,284407.3395178171
11-29-2022_15.03.15,290007.4962763114
11-29-2022_15.03.15,293838.49522847886
11-29-2022_15.03.15,286166.5729867064
11-29-2022_15.03.15,294196.11268444307
11-29-2022_15.03.15,299739.81795142626
11-29-2022_15.03.15,288254.16536676814
11-29-2022_15.03.15,284405.8027833869
11-29-2022_15.03.16,294196.1119246134
11-29-2022_15.03.16,298022.17651782575
11-29-2022_15.03.16,290361.67964409036
11-29-2022_15.03.16,288255.7027172228
11-29-2022_15.03.16,298023.71424819523
11-29-2022_15.03.16,280549.0721327801
11-29-2022_15.03.16,288254.16536676814
11-29-2022_15.03.16,286165.0362522762
11-29-2022_15.03.16,292092.6217726394
11-29-2022_15.03.16,282314.207544991
11-29-2022_15.03.17,288254.1649868533
11-29-2022_15.03.17,299739.81795142626
11-29-2022_15.03.17,286515.8034556878
11-29-2022_15.03.17,317783.15557717497
11-29-2022_15.03.17,339463.42480618175
11-29-2022_15.03.17,417930.0114568745
11-29-2022_15.03.17,490575.6624520011
11-29-2022_15.03.17,469346.42468064144
11-29-2022_15.03.17,451948.6425982956
11-29-2022_15.03.17,456629.1916354653
11-29-2022_15.03.18,467524.0174796213
11-29-2022_15.03.18,475785.47121378675
11-29-2022_15.03.18,469241.9620403644
11-29-2022_15.03.18,476031.5512430155
11-29-2022_15.03.18,483743.1549973304
11-29-2022_15.03.18,470578.7080343039
11-29-2022_15.03.18,472673.2012709724
11-29-2022_15.03.18,482518.54963136197
11-29-2022_15.03.18,526139.8237351414
11-29-2022_15.03.18,610804.8288368365
11-29-2022_15.03.19,646737.7590172443
11-29-2022_15.03.19,643001.8216491347
11-29-2022_15.03.19,666730.1514746726
11-29-2022_15.03.19,677391.5354268987
11-29-2022_15.03.19,677391.5350469839
11-29-2022_15.03.19,689791.5836575183
11-29-2022_15.03.19,730458.6742984889
11-29-2022_15.03.19,731262.7161124361
11-29-2022_15.03.19,756984.9084212107
11-29-2022_15.03.19,723526.9443873552
11-29-2022_15.03.20,559750.4363926055
11-29-2022_15.03.20,543052.8941161368
11-29-2022_15.03.20,705724.0824105338
11-29-2022_15.03.20,890722.1591968572
11-29-2022_15.03.20,907174.1510984552
11-29-2022_15.03.20,919782.143456738
11-29-2022_15.03.20,919148.4832306781
