Time,cycle_puissance
11-29-2022_15.02.43,16070.07507939306
11-29-2022_15.02.44,14683.276900099263
11-29-2022_15.02.44,14205.771960258637
11-29-2022_15.02.44,16404.33755113779
11-29-2022_15.02.44,16911.633286022185
11-29-2022_15.02.44,17471.28262498029
11-29-2022_15.02.44,17386.627662025225
11-29-2022_15.02.44,17904.566917446682
11-29-2022_15.02.44,18612.57511224802
11-29-2022_15.02.44,19271.5038838434
11-29-2022_15.02.44,20429.308629105326
11-29-2022_15.02.45,20424.712074547526
11-29-2022_15.02.45,20222.476477777676
11-29-2022_15.02.45,20435.768388730667
11-29-2022_15.02.45,20361.94183279683
11-29-2022_15.02.45,20225.110469988347
11-29-2022_15.02.45,20392.9341339122
11-29-2022_15.02.45,20576.381473974227
11-29-2022_15.02.45,20744.332663478577
11-29-2022_15.02.45,20370.4138334091
11-29-2022_15.02.46,20354.98170171712
11-29-2022_15.02.46,17804.849595767973
11-29-2022_15.02.46,6358.538116397796
11-29-2022_15.02.46,0.0
11-29-2022_15.02.46,0.0
11-29-2022_15.02.46,3720.62897545077
11-29-2022_15.02.46,10627.33656780801
11-29-2022_15.02.46,13890.254724543973
11-29-2022_15.02.46,9697.341675788752
11-29-2022_15.02.47,8006.936842707433
11-29-2022_15.02.47,10818.055426712557
11-29-2022_15.02.47,9759.670955592457
11-29-2022_15.02.47,9938.604709546651
11-29-2022_15.02.47,10328.61737030406
11-29-2022_15.02.47,12420.361594014677
11-29-2022_15.02.47,12038.075754272691
11-29-2022_15.02.47,11382.997845487353
11-29-2022_15.02.47,11773.276824726105
11-29-2022_15.02.48,12141.537923519827
11-29-2022_15.02.48,13551.765471209774
11-29-2022_15.02.48,13310.757488612857
11-29-2022_15.02.48,14220.693989628655
11-29-2022_15.02.48,13940.335914960528
11-29-2022_15.02.48,14244.874171281823
11-29-2022_15.02.48,14051.628871861
11-29-2022_15.02.48,14373.638644860248
11-29-2022_15.02.49,14686.327271012491
11-29-2022_15.02.49,14591.069247443496
11-29-2022_15.02.49,14321.360839123541
11-29-2022_15.02.49,14350.439744380643
11-29-2022_15.02.49,14476.307492323534
11-29-2022_15.02.49,14587.380736476898
11-29-2022_15.02.49,14713.120958839301
11-29-2022_15.02.49,14650.50333806445
11-29-2022_15.02.49,14379.518649637748
11-29-2022_15.02.49,14267.807777581938
11-29-2022_15.02.50,14554.225109851544
11-29-2022_15.02.50,15310.196750991836
11-29-2022_15.02.50,16356.051961866597
11-29-2022_15.02.50,15969.552144308283
11-29-2022_15.02.50,16047.988058573059
11-29-2022_15.02.50,15995.327676094881
11-29-2022_15.02.50,15677.924188521018
11-29-2022_15.02.50,15642.548899783851
11-29-2022_15.02.50,15855.57193150088
11-29-2022_15.02.51,15703.00319504872
11-29-2022_15.02.51,15467.722084102528
11-29-2022_15.02.51,15445.461956269657
11-29-2022_15.02.51,15630.448309863294
11-29-2022_15.02.51,15681.6362584302
11-29-2022_15.02.51,15696.685813380709
11-29-2022_15.02.51,15696.685813380709
11-29-2022_15.02.51,15460.256460059187
11-29-2022_15.02.51,15222.806902093751
11-29-2022_15.02.52,15527.15617472348
11-29-2022_15.02.52,15527.15617472348
11-29-2022_15.02.52,15460.256460059187
11-29-2022_15.02.52,15696.685813380709
11-29-2022_15.02.52,15748.343916497366
11-29-2022_15.02.52,15630.448309863294
11-29-2022_15.02.52,15630.448309863294
11-29-2022_15.02.52,15763.457490313585
11-29-2022_15.02.52,18479.782059488363
11-29-2022_15.02.52,19204.492008126388
11-29-2022_15.02.53,15271.581595498948
11-29-2022_15.02.53,12897.362577344455
11-29-2022_15.02.53,15095.9998693532
11-29-2022_15.02.53,16477.492677208087
11-29-2022_15.02.53,16741.96024510577
11-29-2022_15.02.53,17844.407108964075
11-29-2022_15.02.53,18798.94222473724
11-29-2022_15.02.53,20164.968074637207
11-29-2022_15.02.53,20359.987464864516
11-29-2022_15.02.53,20795.01255832723
11-29-2022_15.02.54,18679.31247506888
11-29-2022_15.02.54,10587.482007075028
11-29-2022_15.02.54,6366.219868131767
11-29-2022_15.02.54,5039.710559353847
11-29-2022_15.02.54,8835.859261698686
11-29-2022_15.02.54,8452.268461398122
11-29-2022_15.02.54,7408.721514745308
11-29-2022_15.02.54,7997.626451029867
11-29-2022_15.02.54,7732.977069553574
11-29-2022_15.02.54,7742.316141682978
11-29-2022_15.02.55,7778.813553098263
11-29-2022_15.02.55,7515.447109690747
11-29-2022_15.02.55,7760.574834333672
11-29-2022_15.02.55,7796.253316418826
11-29-2022_15.02.55,7588.642695684172
11-29-2022_15.02.55,7742.33611556908
11-29-2022_15.02.55,7678.92875806686
11-29-2022_15.02.55,7625.075063931897
11-29-2022_15.02.55,7525.797679898327
11-29-2022_15.02.55,7625.075063931897
11-29-2022_15.02.56,7768.704718127593
11-29-2022_15.02.56,7263.452465436577
11-29-2022_15.02.56,7471.445662912697
11-29-2022_15.02.56,7616.083230130091
11-29-2022_15.02.56,7462.645373557088
11-29-2022_15.02.56,7516.93337167701
11-29-2022_15.02.56,7714.978037422193
11-29-2022_15.02.56,7759.521852030515
11-29-2022_15.02.56,7417.528462062953
11-29-2022_15.02.56,7561.859250875875
11-29-2022_15.02.57,7714.978037422193
11-29-2022_15.02.57,7462.645373557088
11-29-2022_15.02.57,7508.069063455693
11-29-2022_15.02.57,7912.0024985234595
11-29-2022_15.02.57,7616.083230130091
11-29-2022_15.02.57,7363.176445077321
11-29-2022_15.02.57,7561.859250875875
11-29-2022_15.02.57,7759.521852030515
11-29-2022_15.02.57,7462.645373557088
11-29-2022_15.02.57,7508.069063455693
11-29-2022_15.02.58,7857.970575866365
11-29-2022_15.02.58,7660.818077033684
11-29-2022_15.02.58,7516.93337167701
11-29-2022_15.02.58,7714.978037422193
11-29-2022_15.02.58,7660.818077033684
11-29-2022_15.02.58,7263.452465436577
11-29-2022_15.02.58,7508.069063455693
11-29-2022_15.02.58,7705.858678039898
11-29-2022_15.02.58,7669.873417550272
11-29-2022_15.02.59,7660.818077033684
11-29-2022_15.02.59,7714.978037422193
11-29-2022_15.02.59,7462.645373557088
11-29-2022_15.02.59,7508.069063455693
11-29-2022_15.02.59,7759.521852030515
11-29-2022_15.02.59,7363.176445077321
11-29-2022_15.02.59,7561.859250875875
11-29-2022_15.02.59,7714.978037422193
11-29-2022_15.02.59,7462.645373557088
11-29-2022_15.02.59,7408.791679422125
11-29-2022_15.03.00,7561.859250875875
11-29-2022_15.03.00,7759.521852030515
11-29-2022_15.03.00,7516.93337167701
11-29-2022_15.03.00,7813.617793553315
11-29-2022_15.03.00,7561.859250875875
11-29-2022_15.03.00,7516.93337167701
11-29-2022_15.03.00,7714.978037422193
11-29-2022_15.03.00,7759.521852030515
11-29-2022_15.03.00,7417.528462062953
11-29-2022_15.03.01,7714.978037422193
11-29-2022_15.03.01,7660.818077033684
11-29-2022_15.03.01,7516.93337167701
11-29-2022_15.03.01,7660.818077033684
11-29-2022_15.03.01,7759.521852030515
11-29-2022_15.03.01,7616.083230130091
11-29-2022_15.03.01,7660.818077033684
11-29-2022_15.03.01,7813.617793553315
11-29-2022_15.03.01,7363.176445077321
11-29-2022_15.03.02,7616.083230130091
11-29-2022_15.03.02,7660.818077033684
11-29-2022_15.03.02,7660.818077033684
11-29-2022_15.03.02,7516.93337167701
11-29-2022_15.03.02,7759.521852030515
11-29-2022_15.03.02,7363.176445077321
11-29-2022_15.03.02,7408.791679422125
11-29-2022_15.03.02,7705.858678039898
11-29-2022_15.03.02,7508.069063455693
11-29-2022_15.03.03,7516.93337167701
11-29-2022_15.03.03,7813.617793553315
11-29-2022_15.03.03,7759.521852030515
11-29-2022_15.03.03,7363.176445077321
11-29-2022_15.03.03,7616.083230130091
11-29-2022_15.03.03,7714.978037422193
11-29-2022_15.03.03,7561.859250875875
11-29-2022_15.03.03,7714.978037422193
11-29-2022_15.03.03,7813.617793553315
11-29-2022_15.03.03,7660.818077033684
11-29-2022_15.03.04,7516.93337167701
11-29-2022_15.03.04,7660.818077033684
11-29-2022_15.03.04,7759.521852030515
11-29-2022_15.03.04,7417.528462062953
11-29-2022_15.03.04,7561.859250875875
11-29-2022_15.03.04,7714.978037422193
11-29-2022_15.03.04,7561.859250875875
11-29-2022_15.03.04,7462.645373557088
11-29-2022_15.03.04,7714.978037422193
11-29-2022_15.03.04,7759.521852030515
11-29-2022_15.03.04,7462.645373557088
11-29-2022_15.03.05,7669.873417550272
11-29-2022_15.03.05,7867.280967543933
11-29-2022_15.03.05,7616.083230130091
11-29-2022_15.03.05,7516.93337167701
11-29-2022_15.03.05,7714.978037422193
11-29-2022_15.03.05,7714.978037422193
11-29-2022_15.03.05,7724.097396804487
11-29-2022_15.03.05,7876.591359221498
11-29-2022_15.03.05,7921.376909066734
11-29-2022_15.03.05,7525.797679898327
11-29-2022_15.03.06,7625.075063931897
11-29-2022_15.03.06,7768.704718127593
11-29-2022_15.03.06,7570.787065811975
11-29-2022_15.03.06,7768.704718127593
11-29-2022_15.03.06,7777.887584224671
11-29-2022_15.03.06,7867.280967543933
11-29-2022_15.03.06,7371.849208852442
11-29-2022_15.03.06,7516.93337167701
11-29-2022_15.03.06,7768.704718127593
11-29-2022_15.03.06,7516.93337167701
11-29-2022_15.03.07,7516.93337167701
11-29-2022_15.03.07,7822.864678516102
11-29-2022_15.03.07,7867.280967543933
11-29-2022_15.03.07,7371.849208852442
11-29-2022_15.03.07,7616.083230130091
11-29-2022_15.03.07,7714.978037422193
11-29-2022_15.03.07,7561.859250875875
11-29-2022_15.03.07,7669.873417550272
11-29-2022_15.03.07,7714.978037422193
11-29-2022_15.03.07,7813.617793553315
11-29-2022_15.03.08,7516.93337167701
11-29-2022_15.03.08,7561.859250875875
11-29-2022_15.03.08,7867.280967543933
11-29-2022_15.03.08,7417.528462062953
11-29-2022_15.03.08,7561.859250875875
11-29-2022_15.03.08,7822.864678516102
11-29-2022_15.03.08,7616.083230130091
11-29-2022_15.03.08,7363.176445077321
11-29-2022_15.03.08,7616.083230130091
11-29-2022_15.03.08,7813.617793553315
11-29-2022_15.03.09,7417.528462062953
11-29-2022_15.03.09,7669.873417550272
11-29-2022_15.03.09,7912.0024985234595
11-29-2022_15.03.09,7669.873417550272
11-29-2022_15.03.09,7616.083230130091
11-29-2022_15.03.09,7813.617793553315
11-29-2022_15.03.09,7768.704718127593
11-29-2022_15.03.09,7471.445662912697
11-29-2022_15.03.09,7669.873417550272
11-29-2022_15.03.09,7965.602165799296
11-29-2022_15.03.10,7669.873417550272
11-29-2022_15.03.10,7822.864678516102
11-29-2022_15.03.10,7822.864678516102
11-29-2022_15.03.10,7975.040083057352
11-29-2022_15.03.10,7733.216756186784
11-29-2022_15.03.10,7822.864678516102
11-29-2022_15.03.10,7975.040083057352
11-29-2022_15.03.10,7579.714880748074
11-29-2022_15.03.10,7724.097396804487
11-29-2022_15.03.10,7822.864678516102
11-29-2022_15.03.11,7678.92875806686
11-29-2022_15.03.11,7570.787065811975
11-29-2022_15.03.11,7832.111563478887
11-29-2022_15.03.11,7921.376909066734
11-29-2022_15.03.11,7678.92875806686
11-29-2022_15.03.11,7832.111563478887
11-29-2022_15.03.11,7876.591359221498
11-29-2022_15.03.11,7426.26524470378
11-29-2022_15.03.11,7724.097396804487
11-29-2022_15.03.11,7867.280967543933
11-29-2022_15.03.12,7724.097396804487
11-29-2022_15.03.12,7678.92875806686
11-29-2022_15.03.12,7724.097396804487
11-29-2022_15.03.12,7876.591359221498
11-29-2022_15.03.12,7371.849208852442
11-29-2022_15.03.12,7625.075063931897
11-29-2022_15.03.12,8073.233755732225
11-29-2022_15.03.12,7669.873417550272
11-29-2022_15.03.12,7625.075063931897
11-29-2022_15.03.12,7921.376909066734
11-29-2022_15.03.13,7876.591359221498
11-29-2022_15.03.13,7426.26524470378
11-29-2022_15.03.13,7625.075063931897
11-29-2022_15.03.13,7921.376909066734
11-29-2022_15.03.13,7669.873417550272
11-29-2022_15.03.13,7777.887584224671
11-29-2022_15.03.13,7822.864678516102
11-29-2022_15.03.13,7921.376909066734
11-29-2022_15.03.13,7570.787065811975
11-29-2022_15.03.13,7724.097396804487
11-29-2022_15.03.14,7822.864678516102
11-29-2022_15.03.14,7570.787065811975
11-29-2022_15.03.14,7724.097396804487
11-29-2022_15.03.14,7822.864678516102
11-29-2022_15.03.14,7625.075063931897
11-29-2022_15.03.14,7570.787065811975
11-29-2022_15.03.14,7625.075063931897
11-29-2022_15.03.14,7822.864678516102
11-29-2022_15.03.14,7471.445662912697
11-29-2022_15.03.14,7669.873417550272
11-29-2022_15.03.15,7822.864678516102
11-29-2022_15.03.15,7570.787065811975
11-29-2022_15.03.15,7570.787065811975
11-29-2022_15.03.15,7714.978037422193
11-29-2022_15.03.15,7813.617793553315
11-29-2022_15.03.15,7616.083230130091
11-29-2022_15.03.15,7822.864678516102
11-29-2022_15.03.15,7965.602165799296
11-29-2022_15.03.15,7669.873417550272
11-29-2022_15.03.15,7570.787065811975
11-29-2022_15.03.16,7822.864678516102
11-29-2022_15.03.16,7921.376909066734
11-29-2022_15.03.16,7724.097396804487
11-29-2022_15.03.16,7669.873417550272
11-29-2022_15.03.16,7921.376909066734
11-29-2022_15.03.16,7471.445662912697
11-29-2022_15.03.16,7669.873417550272
11-29-2022_15.03.16,7616.083230130091
11-29-2022_15.03.16,7768.704718127593
11-29-2022_15.03.16,7516.93337167701
11-29-2022_15.03.17,7669.873417550272
11-29-2022_15.03.17,7965.602165799296
11-29-2022_15.03.17,7625.075063931897
11-29-2022_15.03.17,8430.136371296667
11-29-2022_15.03.17,8988.352199813848
11-29-2022_15.03.17,11008.683122752334
11-29-2022_15.03.17,12879.17712227613
11-29-2022_15.03.17,12332.573803847357
11-29-2022_15.03.17,11884.622021020994
11-29-2022_15.03.17,12005.135231036114
11-29-2022_15.03.18,12285.65156034027
11-29-2022_15.03.18,12498.364228596343
11-29-2022_15.03.18,12329.844551564514
11-29-2022_15.03.18,12504.660612076405
11-29-2022_15.03.18,12703.216404445393
11-29-2022_15.03.18,12364.262630221621
11-29-2022_15.03.18,12418.230534013006
11-29-2022_15.03.18,12671.725268328433
11-29-2022_15.03.18,13794.871223998194
11-29-2022_15.03.18,15974.011954568927
11-29-2022_15.03.19,16899.207992414755
11-29-2022_15.03.19,16803.016317708287
11-29-2022_15.03.19,17413.925306362886
11-29-2022_15.03.19,17688.4310324035
11-29-2022_15.03.19,17688.4310324035
11-29-2022_15.03.19,18007.702846554173
11-29-2022_15.03.19,19054.82460666809
11-29-2022_15.03.19,19075.527283536034
11-29-2022_15.03.19,19737.813204449107
11-29-2022_15.03.19,18876.348715641438
11-29-2022_15.03.20,14659.488001753294
11-29-2022_15.03.20,14229.558810000897
11-29-2022_15.03.20,18418.69935503771
11-29-2022_15.03.20,23181.97389151213
11-29-2022_15.03.20,23604.78828260527
11-29-2022_15.03.20,23929.41514683464
11-29-2022_15.03.20,23913.14564837921
11-29-2022_15.03.20,24349.82652578458
11-29-2022_15.03.20,24923.087299893938
11-29-2022_15.03.20,25003.323936813333
11-29-2022_15.03.21,25169.380167892738
11-29-2022_15.03.21,24880.16495511625
11-29-2022_15.03.21,24813.859335525725
11-29-2022_15.03.21,25041.476107869425
11-29-2022_15.03.21,24883.495984736743
11-29-2022_15.03.21,24906.708201140413
11-29-2022_15.03.21,24747.222354286296
11-29-2022_15.03.21,24472.878980089117
11-29-2022_15.03.21,24839.127325744994
11-29-2022_15.03.21,24976.344850351434
11-29-2022_15.03.22,25044.67807545665
11-29-2022_15.03.22,24930.608748388175
11-29-2022_15.03.22,24770.243026243774
11-29-2022_15.03.22,24770.243026243774
11-29-2022_15.03.22,24839.127325744994
11-29-2022_15.03.22,24724.86696638125
11-29-2022_15.03.22,24472.878980089117
11-29-2022_15.03.22,28727.1523190967
11-29-2022_15.03.22,28619.920206885785
11-29-2022_15.03.22,25473.495899700363
11-29-2022_15.03.23,23292.36904783992
11-29-2022_15.03.23,21829.195849606207
11-29-2022_15.03.23,20475.58761104978
11-29-2022_15.03.23,18693.89699697889
11-29-2022_15.03.23,18242.16656462301
11-29-2022_15.03.23,18501.773820236187
11-29-2022_15.03.23,18126.934654953293
11-29-2022_15.03.23,17890.504789480845
11-29-2022_15.03.23,17754.211185144304
11-29-2022_15.03.23,17350.413470071835
11-29-2022_15.03.24,16441.293337631538
11-29-2022_15.03.24,16460.338694104037
11-29-2022_15.03.24,16569.552318246333
11-29-2022_15.03.24,17205.570018182323
11-29-2022_15.03.24,17036.145370464856
11-29-2022_15.03.24,17011.113481822314
11-29-2022_15.03.24,17649.62177170979
11-29-2022_15.03.24,18600.36184912382
11-29-2022_15.03.24,18900.4269792604
11-29-2022_15.03.24,18707.865913476257
11-29-2022_15.03.25,19069.77582864087
11-29-2022_15.03.25,19671.72729760569
11-29-2022_15.03.25,20151.69261049318
11-29-2022_15.03.25,20822.979583924727
11-29-2022_15.03.25,21085.94245240282
11-29-2022_15.03.25,21806.15725236633
11-29-2022_15.03.25,21965.096122031846
11-29-2022_15.03.25,22203.95409504284
11-29-2022_15.03.25,22310.720662062336
11-29-2022_15.03.26,22470.232628613656
11-29-2022_15.03.26,22683.200348030714
11-29-2022_15.03.26,22604.61181279009
11-29-2022_15.03.26,22578.286230909333
11-29-2022_15.03.26,25236.073997884912
11-29-2022_15.03.26,478.9993962417013
11-29-2022_15.03.26,27908.957925545234
11-29-2022_15.03.26,29049.067344174702
11-29-2022_15.03.26,29819.768958087887
11-29-2022_15.03.26,29840.73231977699
11-29-2022_15.03.27,30615.858917687874
11-29-2022_15.03.27,30899.50500129874
11-29-2022_15.03.27,30966.157859216866
11-29-2022_15.03.27,31311.825932076037
11-29-2022_15.03.27,32606.0359305763
11-29-2022_15.03.27,881.7518112748965
11-29-2022_15.03.27,177.08847416903993
11-29-2022_15.03.27,508.4188818643686
11-29-2022_15.03.27,1578.9264775457575
11-29-2022_15.03.27,1673.5934789465387
11-29-2022_15.03.28,1148.9173902489556
11-29-2022_15.03.28,1158.5094649356352
11-29-2022_15.03.28,609.5850785117707
11-29-2022_15.03.28,402.93986227198656
11-29-2022_15.03.28,1114.5346500057206
11-29-2022_15.03.28,3208.11339833205
11-29-2022_15.03.28,4513.866766545761
11-29-2022_15.03.28,4832.614138148557
11-29-2022_15.03.28,4448.270475987273
11-29-2022_15.03.28,4194.119676336077
11-29-2022_15.03.29,4460.54366076978
11-29-2022_15.03.29,4337.957775958515
11-29-2022_15.03.29,4281.351782749057
11-29-2022_15.03.29,4145.048447544922
11-29-2022_15.03.29,4698.877191232905
11-29-2022_15.03.29,4868.049860694949
11-29-2022_15.03.29,4642.975917697153
11-29-2022_15.03.29,4570.953157323488
11-29-2022_15.03.29,4654.208923949646
11-29-2022_15.03.29,4654.208923949646
11-29-2022_15.03.30,4816.595081495774
11-29-2022_15.03.30,4820.466942493761
11-29-2022_15.03.30,4899.532802397098
11-29-2022_15.03.30,4899.532802397098
11-29-2022_15.03.30,6259.430254320621
11-29-2022_15.03.30,8634.29304618867
11-29-2022_15.03.30,9608.443030263676
11-29-2022_15.03.30,8895.313838356666
11-29-2022_15.03.30,9803.614529315904
11-29-2022_15.03.30,10474.353501256994
11-29-2022_15.03.31,9721.703671020528
11-29-2022_15.03.31,10269.319511829332
11-29-2022_15.03.31,10222.088953465
11-29-2022_15.03.31,10025.841425317956
11-29-2022_15.03.31,9789.585691160239
11-29-2022_15.03.31,5996.9390768450585
11-29-2022_15.03.31,31926.45928226203
11-29-2022_15.03.31,23665.713244570816
11-29-2022_15.03.31,17655.040840654194
11-29-2022_15.03.32,17587.088143686746
11-29-2022_15.03.32,21531.65767213683
11-29-2022_15.03.32,21388.03313945039
11-29-2022_15.03.32,12341.453476596442
11-29-2022_15.03.32,13004.368830997153
11-29-2022_15.03.32,17055.9779029101
11-29-2022_15.03.32,16617.289906027072
11-29-2022_15.03.32,17479.36897594553
11-29-2022_15.03.32,19115.777224783622
11-29-2022_15.03.33,19565.11591231667
11-29-2022_15.03.33,19077.590227464585
11-29-2022_15.03.33,18810.638727577454
11-29-2022_15.03.33,18886.36792420012
11-29-2022_15.03.33,18993.361886230603
11-29-2022_15.03.33,19405.412913470074
11-29-2022_15.03.33,19337.364444279527
11-29-2022_15.03.33,19360.385116237
11-29-2022_15.03.33,19748.84186248226
11-29-2022_15.03.33,19544.686211892105
11-29-2022_15.03.34,19483.47905476652
11-29-2022_15.03.34,19228.690627212876
11-29-2022_15.03.34,18808.793959943225
11-29-2022_15.03.34,18613.87341484457
11-29-2022_15.03.34,18559.829200565262
11-29-2022_15.03.34,18450.86909113117
11-29-2022_15.03.34,16274.016650896283
11-29-2022_15.03.34,14302.086039036338
11-29-2022_15.03.34,13055.50351586779
11-29-2022_15.03.34,12472.631717487498
11-29-2022_15.03.35,12010.654169411022
11-29-2022_15.03.35,12730.937085447647
11-29-2022_15.03.35,12454.428849287706
11-29-2022_15.03.35,12162.57759569685
11-29-2022_15.03.35,11942.468443772399
11-29-2022_15.03.35,11667.111010742416
11-29-2022_15.03.35,10615.541219839142
11-29-2022_15.03.35,9720.158511677815
11-29-2022_15.03.35,9465.2947979381
11-29-2022_15.03.35,9729.647644028439
11-29-2022_15.03.36,10456.369321502454
11-29-2022_15.03.36,11653.057077191388
11-29-2022_15.03.36,12285.837471126284
11-29-2022_15.03.36,12163.666428564804
11-29-2022_15.03.36,14818.12009301434
11-29-2022_15.03.36,16256.630663422919
11-29-2022_15.03.36,15945.964521276102
11-29-2022_15.03.36,16190.577022087815
11-29-2022_15.03.36,16473.92042450161
11-29-2022_15.03.36,16810.97258233841
11-29-2022_15.03.37,17297.73362585848
11-29-2022_15.03.37,17349.477258179726
11-29-2022_15.03.37,17752.72236240341
11-29-2022_15.03.37,17976.704399627695
11-29-2022_15.03.37,22416.059864452007
11-29-2022_15.03.37,28936.46993886658
11-29-2022_15.03.37,27801.861021178698
11-29-2022_15.03.37,29492.038971399947
11-29-2022_15.03.37,29750.232690458295
11-29-2022_15.03.38,29935.726585619264
11-29-2022_15.03.38,29966.384964331108
11-29-2022_15.03.38,33011.66663381171
11-29-2022_15.03.38,33753.00458655312
11-29-2022_15.03.38,34599.404668033436
11-29-2022_15.03.38,35370.44583801034
11-29-2022_15.03.38,37024.726105550246
11-29-2022_15.03.38,37135.06185237066
11-29-2022_15.03.38,36149.47963533308
11-29-2022_15.03.38,37784.39445207195
11-29-2022_15.03.39,40119.85491247437
11-29-2022_15.03.39,1661.613244493508
11-29-2022_15.03.39,5590.331189643498
11-29-2022_15.03.39,8362.458699376299
11-29-2022_15.03.39,12294.940953829884
11-29-2022_15.03.39,10659.366486698764
11-29-2022_15.03.39,10829.695080800022
11-29-2022_15.03.39,11000.886137060092
11-29-2022_15.03.39,10870.065889666072
11-29-2022_15.03.40,11446.769854448641
11-29-2022_15.03.40,12023.099436904553
11-29-2022_15.03.40,11499.573127035073
11-29-2022_15.03.40,11581.447110463801
11-29-2022_15.03.40,11817.729988620586
11-29-2022_15.03.40,11570.382601865855
11-29-2022_15.03.40,10904.783064463762
11-29-2022_15.03.40,7014.951714797258
11-29-2022_15.03.40,3968.5627750153844
11-29-2022_15.03.41,4611.773634702265
11-29-2022_15.03.41,170.42846353176188
11-29-2022_15.03.41,51427.65568615083
11-29-2022_15.03.41,3745.5937723220504
11-29-2022_15.03.41,48722.91289800891
11-29-2022_15.03.41,30413.894760908624
11-29-2022_15.03.41,23094.22656126794
11-29-2022_15.03.41,22043.4557258087
11-29-2022_15.03.41,20698.280564394187
11-29-2022_15.03.42,23264.502915974783
11-29-2022_15.03.42,28030.414517565427
11-29-2022_15.03.42,37082.99863787181
11-29-2022_15.03.42,31706.24974875615
11-29-2022_15.03.42,33129.39220633846
11-29-2022_15.03.42,33421.377131320914
11-29-2022_15.03.42,35105.33091134262
11-29-2022_15.03.42,37386.62065618709
11-29-2022_15.03.42,38436.56334359955
11-29-2022_15.03.42,39476.4484111339
11-29-2022_15.03.43,39504.265888661095
11-29-2022_15.03.43,38999.46535308652
11-29-2022_15.03.43,40880.79851480097
11-29-2022_15.03.43,1394.048187797434
11-29-2022_15.03.43,2260.430349793284
11-29-2022_15.03.43,1605.0041783784955
11-29-2022_15.03.43,44729.98146979972
11-29-2022_15.03.43,43824.58057738156
11-29-2022_15.03.43,2078.01243309183
11-29-2022_15.03.43,2182.6054315828214
11-29-2022_15.03.44,2188.90898517584
11-29-2022_15.03.44,2986.3633148417866
11-29-2022_15.03.44,1670.6363195017798
11-29-2022_15.03.44,42496.116900671324
11-29-2022_15.03.44,45016.20264826479
11-29-2022_15.03.44,4501.704206363194
11-29-2022_15.03.44,5552.248671113296
11-29-2022_15.03.44,3944.541360149169
11-29-2022_15.03.44,3775.463950759298
11-29-2022_15.03.44,3508.983629723771
11-29-2022_15.03.45,47630.76743786933
11-29-2022_15.03.45,47536.65048656271
11-29-2022_15.03.45,48168.54639584899
11-29-2022_15.03.45,3069.2457234431386
11-29-2022_15.03.45,2238.3248915399627
11-29-2022_15.03.45,2612.265744099249
11-29-2022_15.03.45,1956.1599484061092
11-29-2022_15.03.45,49565.476969056035
11-29-2022_15.03.45,47063.26170371161
11-29-2022_15.03.45,1216.9131078941593
11-29-2022_15.03.46,3066.0857522318192
11-29-2022_15.03.46,5612.4827414801275
11-29-2022_15.03.46,4784.329573179216
11-29-2022_15.03.46,5905.963147165507
11-29-2022_15.03.46,7296.003753969654
11-29-2022_15.03.46,7612.054138797926
11-29-2022_15.03.46,7626.730335723628
11-29-2022_15.03.46,7442.211575925118
11-29-2022_15.03.46,5852.396257548911
11-29-2022_15.03.47,4746.594292976613
11-29-2022_15.03.47,1947.6049793438904
11-29-2022_15.03.47,755.4917557229484
11-29-2022_15.03.47,46521.109488977745
11-29-2022_15.03.47,24875.22782019289
11-29-2022_15.03.47,19612.462216790205
11-29-2022_15.03.47,16105.322330398805
11-29-2022_15.03.47,16998.149917592018
11-29-2022_15.03.47,23349.583476349064
11-29-2022_15.03.47,26972.382918433108
11-29-2022_15.03.48,27803.36776920199
11-29-2022_15.03.48,26020.180137975392
11-29-2022_15.03.48,27634.748222739658
11-29-2022_15.03.48,27797.98352652053
11-29-2022_15.03.48,26613.816324511197
11-29-2022_15.03.48,26312.489766644718
11-29-2022_15.03.48,25347.740312810194
11-29-2022_15.03.48,23134.13592214997
11-29-2022_15.03.48,24467.298583603133
11-29-2022_15.03.49,24090.51170834995
11-29-2022_15.03.49,24325.28169267234
11-29-2022_15.03.49,24720.799975880593
11-29-2022_15.03.49,24604.052611621846
11-29-2022_15.03.49,24534.639772365343
11-29-2022_15.03.49,24347.53721114688
11-29-2022_15.03.49,24322.44488869511
11-29-2022_15.03.49,24300.252876935356
11-29-2022_15.03.49,24674.0252318401
11-29-2022_15.03.49,24837.29228897836
11-29-2022_15.03.50,24604.052611621846
11-29-2022_15.03.50,24487.05019620212
11-29-2022_15.03.50,24651.45064333887
11-29-2022_15.03.50,24768.006463151414
11-29-2022_15.03.50,24768.006463151414
11-29-2022_15.03.50,24884.307231802995
11-29-2022_15.03.50,26346.650745537136
11-29-2022_15.03.50,27747.307728879285
11-29-2022_15.03.50,32148.49412166696
11-29-2022_15.03.50,36171.15744756348
11-29-2022_15.03.51,34975.165704982515
11-29-2022_15.03.51,36490.57420042611
11-29-2022_15.03.51,35846.014847351966
11-29-2022_15.03.51,34648.632615007846
11-29-2022_15.03.51,34461.45323115054
11-29-2022_15.03.51,34730.92605004468
11-29-2022_15.03.51,34662.588215581134
11-29-2022_15.03.51,34955.90370866846
11-29-2022_15.03.51,34961.14096403425
11-29-2022_15.03.52,34806.07805257413
11-29-2022_15.03.52,33985.91136580796
11-29-2022_15.03.52,31843.56099698198
11-29-2022_15.03.52,35255.6666697589
