Time,cycle_puissance
11-29-2022_15.00.38,8308.137923597133
11-29-2022_15.00.38,8352.41337112041
11-29-2022_15.00.38,8111.4955270864075
11-29-2022_15.00.38,8165.7835252063305
11-29-2022_15.00.39,8406.076545111027
11-29-2022_15.00.39,8308.137923597133
11-29-2022_15.00.39,8317.958417596656
11-29-2022_15.00.39,8264.168230176474
11-29-2022_15.00.39,8406.076545111027
11-29-2022_15.00.39,8057.641832951444
11-29-2022_15.00.39,8057.641832951444
11-29-2022_15.00.39,8308.137923597133
11-29-2022_15.00.39,8111.4955270864075
11-29-2022_15.00.39,8111.4955270864075
11-29-2022_15.00.40,8308.137923597133
11-29-2022_15.00.40,8156.154063502077
11-29-2022_15.00.40,7958.874551239831
11-29-2022_15.00.40,8209.944250922259
11-29-2022_15.00.40,8406.076545111027
11-29-2022_15.00.40,8057.641832951444
11-29-2022_15.00.40,8209.944250922259
11-29-2022_15.00.40,8460.172486633826
11-29-2022_15.00.40,8209.944250922259
11-29-2022_15.00.40,8057.641832951444
11-29-2022_15.00.41,8308.137923597133
11-29-2022_15.00.41,8450.160448188108
11-29-2022_15.00.41,8057.641832951444
11-29-2022_15.00.41,8209.944250922259
11-29-2022_15.00.41,8362.29788398564
11-29-2022_15.00.41,8209.944250922259
11-29-2022_15.00.41,8057.641832951444
11-29-2022_15.00.41,8362.29788398564
11-29-2022_15.00.41,8460.172486633826
11-29-2022_15.00.41,8156.154063502077
11-29-2022_15.00.42,8264.168230176474
11-29-2022_15.00.42,8406.076545111027
11-29-2022_15.00.42,8067.143769075207
11-29-2022_15.00.42,7958.874551239831
11-29-2022_15.00.42,8254.411242891732
11-29-2022_15.00.42,8156.154063502077
11-29-2022_15.00.42,8057.641832951444
11-29-2022_15.00.42,8264.168230176474
11-29-2022_15.00.42,8352.41337112041
11-29-2022_15.00.42,8111.4955270864075
11-29-2022_15.00.43,8209.944250922259
11-29-2022_15.00.43,8308.137923597133
11-29-2022_15.00.43,8308.137923597133
11-29-2022_15.00.43,8416.024564691043
11-29-2022_15.00.43,8557.792038121035
11-29-2022_15.00.43,8111.4955270864075
11-29-2022_15.00.43,8111.4955270864075
11-29-2022_15.00.43,8012.791752089578
11-29-2022_15.00.44,8111.4955270864075
11-29-2022_15.00.44,8209.944250922259
11-29-2022_15.00.44,8156.154063502077
11-29-2022_15.00.44,8057.641832951444
11-29-2022_15.00.44,8165.7835252063305
11-29-2022_15.00.44,8352.41337112041
11-29-2022_15.00.44,8003.353834831522
11-29-2022_15.00.44,7958.874551239831
11-29-2022_15.00.44,8352.41337112041
11-29-2022_15.00.44,8200.251282503225
11-29-2022_15.00.45,7850.605333404455
11-29-2022_15.00.45,8101.930084247863
11-29-2022_15.00.45,8298.317429597608
11-29-2022_15.00.45,8308.137923597133
11-29-2022_15.00.45,8352.41337112041
11-29-2022_15.00.45,8254.411242891732
11-29-2022_15.00.45,7958.874551239831
11-29-2022_15.00.45,8156.154063502077
11-29-2022_15.00.45,8200.251282503225
11-29-2022_15.00.46,7904.5225342542
11-29-2022_15.00.46,8101.930084247863
11-29-2022_15.00.46,8298.317429597608
11-29-2022_15.00.46,8003.353834831522
11-29-2022_15.00.46,8156.154063502077
11-29-2022_15.00.46,8101.930084247863
11-29-2022_15.00.46,7949.500140696557
11-29-2022_15.00.46,8156.154063502077
11-29-2022_15.00.46,8352.41337112041
11-29-2022_15.00.47,8057.641832951444
11-29-2022_15.00.47,7904.5225342542
11-29-2022_15.00.47,8298.317429597608
11-29-2022_15.00.47,8146.524601797824
11-29-2022_15.00.47,8048.139896827681
11-29-2022_15.00.47,8254.411242891732
11-29-2022_15.00.47,8352.41337112041
11-29-2022_15.00.47,8057.641832951444
11-29-2022_15.00.47,8156.154063502077
11-29-2022_15.00.47,8308.137923597133
11-29-2022_15.00.48,8101.930084247863
11-29-2022_15.00.48,8003.353834831522
11-29-2022_15.00.48,8503.760115463943
11-29-2022_15.00.48,9850.82613809599
11-29-2022_15.00.48,11234.495075234008
11-29-2022_15.00.48,11961.899449891927
11-29-2022_15.00.48,12498.925546010869
11-29-2022_15.00.48,12506.180163872838
11-29-2022_15.00.48,12184.061302726424
11-29-2022_15.00.48,8469.064963156057
11-29-2022_15.00.49,8374.724714045846
11-29-2022_15.00.49,8290.966527361616
11-29-2022_15.00.49,8326.259871950675
11-29-2022_15.00.49,8451.258499772723
11-29-2022_15.00.49,12378.475842710528
11-29-2022_15.00.49,13939.732089019179
11-29-2022_15.00.49,13014.522223098356
11-29-2022_15.00.49,13014.522223098356
11-29-2022_15.00.49,13635.506244762535
11-29-2022_15.00.49,13990.238364704028
11-29-2022_15.00.50,13880.996572260827
11-29-2022_15.00.50,14147.100974516916
11-29-2022_15.00.50,14287.63826142348
11-29-2022_15.00.50,13280.124717447301
11-29-2022_15.00.50,8097.991131478615
11-29-2022_15.00.50,9304.78413708174
11-29-2022_15.00.50,10674.607073944542
11-29-2022_15.00.50,13972.572230674325
11-29-2022_15.00.50,14913.270052738018
11-29-2022_15.00.50,14340.609007362607
11-29-2022_15.00.51,17595.495613282375
11-29-2022_15.00.51,21498.221386804213
11-29-2022_15.00.51,19665.596851025544
11-29-2022_15.00.51,20063.611869996384
11-29-2022_15.00.51,20352.601224214653
11-29-2022_15.00.51,19234.475371918204
11-29-2022_15.00.51,19448.726541554963
11-29-2022_15.00.51,19225.67559471352
11-29-2022_15.00.51,20429.0725275286
11-29-2022_15.00.51,21683.282002282067
11-29-2022_15.00.52,22417.517958137367
11-29-2022_15.00.52,22028.056883926896
11-29-2022_15.00.52,21829.902617883617
11-29-2022_15.00.52,21827.60510883111
11-29-2022_15.00.52,22769.704687978337
11-29-2022_15.00.52,24086.61372765476
11-29-2022_15.00.52,24727.343216106823
11-29-2022_15.00.52,22836.875330482297
11-29-2022_15.00.52,21379.93244825924
11-29-2022_15.00.52,13248.476350996165
11-29-2022_15.00.53,13128.604866090893
11-29-2022_15.00.53,14051.577656768435
11-29-2022_15.00.53,12929.145639489043
11-29-2022_15.00.53,12412.599946736305
11-29-2022_15.00.53,12749.604986687942
11-29-2022_15.00.53,12816.182558419994
11-29-2022_15.00.53,3004.0955163409003
11-29-2022_15.00.53,611.4390648626587
11-29-2022_15.00.53,0.0
11-29-2022_15.00.53,4166.840469431742
11-29-2022_15.00.53,10248.221454446786
11-29-2022_15.00.54,11447.001858817965
11-29-2022_15.00.54,6728.409417701792
11-29-2022_15.00.54,10325.991572508205
11-29-2022_15.00.54,10316.437396990024
11-29-2022_15.00.54,9365.245090308636
11-29-2022_15.00.54,9921.610517531413
11-29-2022_15.00.54,8242.81921884035
11-29-2022_15.00.54,8229.330187760328
11-29-2022_15.00.54,8283.682204745957
11-29-2022_15.00.54,7823.80191471006
11-29-2022_15.00.55,8022.229669347634
11-29-2022_15.00.55,8362.29788398564
11-29-2022_15.00.55,7913.832925931767
11-29-2022_15.00.55,8012.791752089578
11-29-2022_15.00.55,8209.944250922259
11-29-2022_15.00.55,7958.874551239831
11-29-2022_15.00.55,7958.874551239831
11-29-2022_15.00.55,8057.641832951444
11-29-2022_15.00.55,8298.317429597608
11-29-2022_15.00.55,7949.500140696557
11-29-2022_15.00.56,8156.154063502077
11-29-2022_15.00.56,8298.317429597608
11-29-2022_15.00.56,8003.353834831522
11-29-2022_15.00.56,8003.353834831522
11-29-2022_15.00.56,8200.251282503225
11-29-2022_15.00.56,8200.251282503225
11-29-2022_15.00.56,7904.5225342542
11-29-2022_15.00.56,8101.930084247863
11-29-2022_15.00.56,8352.41337112041
11-29-2022_15.00.56,7904.5225342542
11-29-2022_15.00.57,8003.353834831522
11-29-2022_15.00.57,8244.654255606989
11-29-2022_15.00.57,8146.524601797824
11-29-2022_15.00.57,8057.641832951444
11-29-2022_15.00.57,8146.524601797824
11-29-2022_15.00.57,8396.128525531016
11-29-2022_15.00.57,8003.353834831522
11-29-2022_15.00.57,7949.500140696557
11-29-2022_15.00.57,8298.317429597608
11-29-2022_15.00.57,8146.524601797824
11-29-2022_15.00.58,8048.139896827681
11-29-2022_15.00.58,8254.411242891732
11-29-2022_15.00.58,8352.41337112041
11-29-2022_15.00.58,7904.5225342542
11-29-2022_15.00.58,8101.930084247863
11-29-2022_15.00.58,8298.317429597608
11-29-2022_15.00.58,8003.353834831522
11-29-2022_15.00.58,8156.154063502077
11-29-2022_15.00.58,8156.154063502077
11-29-2022_15.00.58,8200.251282503225
11-29-2022_15.00.59,8057.641832951444
11-29-2022_15.00.59,8057.641832951444
11-29-2022_15.00.59,8298.317429597608
11-29-2022_15.00.59,7904.5225342542
11-29-2022_15.00.59,8111.4955270864075
11-29-2022_15.00.59,8396.128525531016
11-29-2022_15.00.59,8156.154063502077
11-29-2022_15.00.59,7958.874551239831
11-29-2022_15.00.59,8200.251282503225
11-29-2022_15.00.59,8298.317429597608
11-29-2022_15.01.00,8003.353834831522
11-29-2022_15.01.00,8254.411242891732
11-29-2022_15.01.00,8308.137923597133
11-29-2022_15.01.00,8156.154063502077
11-29-2022_15.01.00,8057.641832951444
11-29-2022_15.01.00,8200.251282503225
11-29-2022_15.01.00,8352.41337112041
11-29-2022_15.01.00,8057.641832951444
11-29-2022_15.01.00,8254.411242891732
11-29-2022_15.01.00,8352.41337112041
11-29-2022_15.01.01,7904.5225342542
11-29-2022_15.01.01,7958.874551239831
11-29-2022_15.01.01,8156.154063502077
11-29-2022_15.01.01,8101.930084247863
11-29-2022_15.01.01,8057.641832951444
11-29-2022_15.01.01,8264.168230176474
11-29-2022_15.01.01,8352.41337112041
11-29-2022_15.01.01,7904.5225342542
11-29-2022_15.01.01,8057.641832951444
11-29-2022_15.01.01,8352.41337112041
11-29-2022_15.01.02,8156.154063502077
11-29-2022_15.01.02,8057.641832951444
11-29-2022_15.01.02,8200.251282503225
11-29-2022_15.01.02,8352.41337112041
11-29-2022_15.01.02,7904.5225342542
11-29-2022_15.01.02,8101.930084247863
11-29-2022_15.01.02,8352.41337112041
11-29-2022_15.01.02,8156.154063502077
11-29-2022_15.01.02,8057.641832951444
11-29-2022_15.01.02,8352.41337112041
11-29-2022_15.01.03,8406.076545111027
11-29-2022_15.01.03,7958.874551239831
11-29-2022_15.01.03,8156.154063502077
11-29-2022_15.01.03,8254.411242891732
11-29-2022_15.01.03,8003.353834831522
11-29-2022_15.01.03,8156.154063502077
11-29-2022_15.01.03,8352.41337112041
11-29-2022_15.01.03,8156.154063502077
11-29-2022_15.01.03,8057.641832951444
11-29-2022_15.01.03,8156.154063502077
11-29-2022_15.01.04,8298.317429597608
11-29-2022_15.01.04,8057.641832951444
11-29-2022_15.01.04,8209.944250922259
11-29-2022_15.01.04,8298.317429597608
11-29-2022_15.01.04,8003.353834831522
11-29-2022_15.01.04,8057.641832951444
11-29-2022_15.01.04,8156.154063502077
11-29-2022_15.01.04,8048.139896827681
11-29-2022_15.01.04,8003.353834831522
11-29-2022_15.01.04,8101.930084247863
11-29-2022_15.01.05,8352.41337112041
11-29-2022_15.01.05,8003.353834831522
11-29-2022_15.01.05,8057.641832951444
11-29-2022_15.01.05,8352.41337112041
11-29-2022_15.01.05,8101.930084247863
11-29-2022_15.01.05,8057.641832951444
11-29-2022_15.01.05,8200.251282503225
11-29-2022_15.01.05,8352.41337112041
11-29-2022_15.01.05,8003.353834831522
11-29-2022_15.01.05,8101.930084247863
11-29-2022_15.01.06,8298.317429597608
11-29-2022_15.01.06,8101.930084247863
11-29-2022_15.01.06,8003.353834831522
11-29-2022_15.01.06,8200.251282503225
11-29-2022_15.01.06,8352.41337112041
11-29-2022_15.01.06,8057.641832951444
11-29-2022_15.01.06,8057.641832951444
11-29-2022_15.01.06,8308.137923597133
11-29-2022_15.01.06,7850.605333404455
11-29-2022_15.01.06,8156.154063502077
11-29-2022_15.01.07,10492.678773528021
11-29-2022_15.01.07,11248.014323218646
11-29-2022_15.01.07,10875.645774001134
11-29-2022_15.01.07,11460.216889152762
11-29-2022_15.01.07,15423.376984053362
11-29-2022_15.01.07,15589.648830672468
11-29-2022_15.01.07,15232.729826278404
11-29-2022_15.01.07,16360.171703912602
11-29-2022_15.01.07,24010.862508542297
11-29-2022_15.01.07,26702.583859399307
11-29-2022_15.01.08,25364.948583912355
11-29-2022_15.01.08,22868.486309915865
11-29-2022_15.01.08,21207.74986780708
11-29-2022_15.01.08,15225.401970834071
11-29-2022_15.01.08,13591.052568717125
11-29-2022_15.01.08,13446.6577610385
11-29-2022_15.01.08,14333.779986919862
11-29-2022_15.01.08,13975.062820625812
11-29-2022_15.01.08,13129.577440698724
11-29-2022_15.01.08,13227.659464471802
11-29-2022_15.01.09,13184.421122572989
11-29-2022_15.01.09,12658.135343516056
11-29-2022_15.01.09,3124.3639182135557
11-29-2022_15.01.09,5536.072896277264
11-29-2022_15.01.09,0.0
11-29-2022_15.01.09,0.0
11-29-2022_15.01.09,7317.868501287915
11-29-2022_15.01.09,11274.567300110397
11-29-2022_15.01.09,9731.31828034794
11-29-2022_15.01.09,5818.703384602541
11-29-2022_15.01.10,8696.224896874064
11-29-2022_15.01.10,8564.21338642696
11-29-2022_15.01.10,7687.984098583449
11-29-2022_15.01.10,7832.111563478887
11-29-2022_15.01.10,8048.139896827681
11-29-2022_15.01.10,8127.265678389319
11-29-2022_15.01.10,8127.265678389319
11-29-2022_15.01.10,8092.364641409316
11-29-2022_15.01.10,8136.895140093572
11-29-2022_15.01.10,8171.17237724612
11-29-2022_15.01.11,7930.751319610009
11-29-2022_15.01.11,8092.364641409316
11-29-2022_15.01.11,8288.496935598085
11-29-2022_15.01.11,8092.364641409316
11-29-2022_15.01.11,8092.364641409316
11-29-2022_15.01.11,8200.251282503225
11-29-2022_15.01.11,8146.524601797824
11-29-2022_15.01.11,8003.353834831522
11-29-2022_15.01.11,8048.139896827681
11-29-2022_15.01.11,8244.654255606989
11-29-2022_15.01.12,8003.353834831522
11-29-2022_15.01.12,7949.500140696557
11-29-2022_15.01.12,8352.41337112041
11-29-2022_15.01.12,8101.930084247863
11-29-2022_15.01.12,7904.5225342542
11-29-2022_15.01.12,8101.930084247863
11-29-2022_15.01.12,8298.317429597608
11-29-2022_15.01.12,7904.5225342542
11-29-2022_15.01.12,8057.641832951444
11-29-2022_15.01.12,8244.654255606989
11-29-2022_15.01.13,8048.139896827681
11-29-2022_15.01.13,7895.212142576634
11-29-2022_15.01.13,8146.524601797824
11-29-2022_15.01.13,8244.654255606989
11-29-2022_15.01.13,8048.139896827681
11-29-2022_15.01.13,8101.930084247863
11-29-2022_15.01.13,8298.317429597608
11-29-2022_15.01.13,8048.139896827681
11-29-2022_15.01.13,8057.641832951444
11-29-2022_15.01.13,8200.251282503225
11-29-2022_15.01.14,8254.411242891732
11-29-2022_15.01.14,8156.154063502077
11-29-2022_15.01.14,8557.792038121035
11-29-2022_15.01.14,9351.88614556373
11-29-2022_15.01.14,10075.84630524659
11-29-2022_15.01.14,12490.737277011422
11-29-2022_15.01.14,13062.94916602503
11-29-2022_15.01.14,12019.547158084179
11-29-2022_15.01.14,12415.128435856288
11-29-2022_15.01.14,12680.59469805901
11-29-2022_15.01.15,12566.378383674872
11-29-2022_15.01.15,12504.660612076406
11-29-2022_15.01.15,12718.393484976395
11-29-2022_15.01.15,12878.907730889236
11-29-2022_15.01.15,12579.270758926505
11-29-2022_15.01.15,12686.774823278945
11-29-2022_15.01.15,13016.7664684546
11-29-2022_15.01.15,12701.824378229452
11-29-2022_15.01.15,12716.873933179959
11-29-2022_15.01.15,12731.923488130473
11-29-2022_15.01.16,12678.196807425069
11-29-2022_15.01.16,12585.168688986398
11-29-2022_15.01.16,12638.958876406583
11-29-2022_15.01.16,12971.119480752404
11-29-2022_15.01.16,12731.923488130473
11-29-2022_15.01.16,12746.973043080978
11-29-2022_15.01.16,12878.72899021618
11-29-2022_15.01.16,12600.027211641638
11-29-2022_15.01.16,14492.723978094631
11-29-2022_15.01.16,15611.407050598194
11-29-2022_15.01.17,14915.176790634248
11-29-2022_15.01.17,14342.929051055846
11-29-2022_15.01.17,14920.154385480735
11-29-2022_15.01.17,15118.21185499906
11-29-2022_15.01.17,15127.808539044068
11-29-2022_15.01.17,15419.32228517491
11-29-2022_15.01.17,17096.125413972564
11-29-2022_15.01.17,18069.466199585026
11-29-2022_15.01.17,17944.770765110967
11-29-2022_15.01.17,17712.70698627977
11-29-2022_15.01.18,18007.546128370923
11-29-2022_15.01.18,18388.718552000522
11-29-2022_15.01.18,18691.407431329262
11-29-2022_15.01.18,21248.10019063611
11-29-2022_15.01.18,24685.669495285892
11-29-2022_15.01.18,23925.12024917206
11-29-2022_15.01.18,24665.93939302579
11-29-2022_15.01.18,25159.30667133594
11-29-2022_15.01.18,25954.907014651
11-29-2022_15.01.18,26177.58972497689
11-29-2022_15.01.19,25880.22567882224
11-29-2022_15.01.19,26045.234561258665
11-29-2022_15.01.19,25802.505751551533
11-29-2022_15.01.19,26081.496895399072
11-29-2022_15.01.19,26153.811581800364
11-29-2022_15.01.19,26132.432865710554
11-29-2022_15.01.19,29209.483257109816
11-29-2022_15.01.19,30677.048661681994
11-29-2022_15.01.19,30139.512463241095
11-29-2022_15.01.19,32006.947385285926
11-29-2022_15.01.20,31579.78175992839
11-29-2022_15.01.20,30136.255183353904
11-29-2022_15.01.20,28697.557677857465
11-29-2022_15.01.20,28996.46739550576
11-29-2022_15.01.20,29346.6577610385
11-29-2022_15.01.20,29144.157382240086
11-29-2022_15.01.20,29066.629511566494
11-29-2022_15.01.20,21781.75838226791
11-29-2022_15.01.20,14001.837558868367
11-29-2022_15.01.20,12698.056996020301
11-29-2022_15.01.21,11521.372319034854
11-29-2022_15.01.21,13966.079181238812
11-29-2022_15.01.21,14249.052298533355
11-29-2022_15.01.21,13758.840894227113
11-29-2022_15.01.21,11761.358560535084
11-29-2022_15.01.21,12778.037557476866
11-29-2022_15.01.21,12871.218296891382
11-29-2022_15.01.21,12727.581472582728
11-29-2022_15.01.21,12272.632171659076
11-29-2022_15.01.21,12434.837539928449
11-29-2022_15.01.22,12580.271501835241
11-29-2022_15.01.22,12565.54050476049
11-29-2022_15.01.22,12590.122724890305
11-29-2022_15.01.22,12746.973043080978
11-29-2022_15.01.22,12575.328221100775
11-29-2022_15.01.22,12708.168903896523
11-29-2022_15.01.22,12839.810129224377
11-29-2022_15.01.22,12491.885519386751
11-29-2022_15.01.22,11531.131354923298
11-29-2022_15.01.23,10676.619827082386
11-29-2022_15.01.23,10486.957023386554
11-29-2022_15.01.23,9752.222232529664
11-29-2022_15.01.23,9531.858029444236
11-29-2022_15.01.23,9684.498467025987
11-29-2022_15.01.23,9716.724027570343
11-29-2022_15.01.23,10665.604997124226
11-29-2022_15.01.23,12954.78186622386
11-29-2022_15.01.23,12985.77416733923
11-29-2022_15.01.23,12256.758565869182
11-29-2022_15.01.24,12496.017553054973
11-29-2022_15.01.24,12840.564527537876
11-29-2022_15.01.24,12432.961531087756
11-29-2022_15.01.24,12763.92472656939
11-29-2022_15.01.24,12633.23866271789
11-29-2022_15.01.24,12555.451643675924
11-29-2022_15.01.24,12940.382230798015
11-29-2022_15.01.24,12993.854884644288
11-29-2022_15.01.24,12491.885519386751
11-29-2022_15.01.25,12530.944709732183
11-29-2022_15.01.25,12917.087558095312
11-29-2022_15.01.25,13680.191413026338
11-29-2022_15.01.25,16414.232307021535
11-29-2022_15.01.25,19024.204639275675
11-29-2022_15.01.25,20527.16735507482
11-29-2022_15.01.25,22339.98138089805
11-29-2022_15.01.25,24273.233330550327
11-29-2022_15.01.25,26360.102901750517
11-29-2022_15.01.26,29229.156510617187
11-29-2022_15.01.26,30108.91042113108
11-29-2022_15.01.26,31828.625139536976
11-29-2022_15.01.26,31912.590235195174
11-29-2022_15.01.26,32198.166615644845
11-29-2022_15.01.26,32567.236912901106
11-29-2022_15.01.26,1853.3144088734693
11-29-2022_15.01.26,2851.69220463773
11-29-2022_15.01.26,2340.0139942824635
11-29-2022_15.01.27,2673.826285363539
11-29-2022_15.01.27,3317.2886111549183
11-29-2022_15.01.27,3285.301712941919
11-29-2022_15.01.27,3634.601960165868
11-29-2022_15.01.27,5005.484537293864
11-29-2022_15.01.27,4744.571296820259
11-29-2022_15.01.27,2158.2255110686447
11-29-2022_15.01.27,36836.19105819272
11-29-2022_15.01.27,38926.141729361676
11-29-2022_15.01.27,39748.119381800985
11-29-2022_15.01.28,38510.67670405176
11-29-2022_15.01.28,31394.7544342607
11-29-2022_15.01.28,17540.36922409715
11-29-2022_15.01.28,13522.013599636355
11-29-2022_15.01.28,8730.145164831429
11-29-2022_15.01.28,13873.486391086955
11-29-2022_15.01.28,18307.953375325844
11-29-2022_15.01.28,19028.468295731796
11-29-2022_15.01.28,19573.64015232335
11-29-2022_15.01.28,18219.899266677185
11-29-2022_15.01.29,18158.413499448034
11-29-2022_15.01.29,18922.874042181138
11-29-2022_15.01.29,18460.762822713063
11-29-2022_15.01.29,18578.29736294455
11-29-2022_15.01.29,18707.865913476264
11-29-2022_15.01.29,18438.889880979994
11-29-2022_15.01.29,18546.39394533243
11-29-2022_15.01.29,15458.906942370073
11-29-2022_15.01.29,13826.953382283365
11-29-2022_15.01.29,12909.468800925195
11-29-2022_15.01.30,12247.50758369899
11-29-2022_15.01.30,14322.781033640393
11-29-2022_15.01.30,17516.299154892997
11-29-2022_15.01.30,16783.468029026786
11-29-2022_15.01.30,16098.440046259793
11-29-2022_15.01.30,15844.277979288234
11-29-2022_15.01.30,16022.682681336219
11-29-2022_15.01.30,15881.646559428063
11-29-2022_15.01.30,13410.522440327655
11-29-2022_15.01.30,13007.889868611066
11-29-2022_15.01.31,12316.482021763131
11-29-2022_15.01.31,12507.2172694973
11-29-2022_15.01.31,12558.985485062976
11-29-2022_15.01.31,12365.43340723768
11-29-2022_15.01.31,12241.732057710326
11-29-2022_15.01.31,12698.646993886661
11-29-2022_15.01.31,12307.785699045431
11-29-2022_15.01.31,12387.61363952615
11-29-2022_15.01.31,12412.950770120382
11-29-2022_15.01.32,12600.027211641638
11-29-2022_15.01.32,12210.505703621935
11-29-2022_15.01.32,12250.137990853182
11-29-2022_15.01.32,12731.923488130473
11-29-2022_15.01.32,12250.137990853182
11-29-2022_15.01.32,13429.246166018844
11-29-2022_15.01.32,13886.204122872932
11-29-2022_15.01.32,12144.644118883953
11-29-2022_15.01.32,12130.423224131162
11-29-2022_15.01.32,12210.505703621935
11-29-2022_15.01.33,12678.196807425069
11-29-2022_15.01.33,12304.554026704518
11-29-2022_15.01.33,12343.995281640493
11-29-2022_15.01.33,12422.930543057786
11-29-2022_15.01.33,12383.743827131864
11-29-2022_15.01.33,12477.154522312003
11-29-2022_15.01.33,12663.210759189344
11-29-2022_15.01.33,12235.726063805118
11-29-2022_15.01.33,12477.154522312003
11-29-2022_15.01.34,12516.150205942653
11-29-2022_15.01.34,12329.45582901194
11-29-2022_15.01.34,12235.726063805118
11-29-2022_15.01.34,12329.45582901194
11-29-2022_15.01.34,12501.355702153123
11-29-2022_15.01.34,12314.91637638339
11-29-2022_15.01.34,12422.930543057786
11-29-2022_15.01.34,12462.423525237253
11-29-2022_15.01.34,12033.34450402145
11-29-2022_15.01.34,12073.539645119994
11-29-2022_15.01.35,12167.46044262209
11-29-2022_15.01.35,12167.46044262209
11-29-2022_15.01.35,12113.172444502166
11-29-2022_15.01.35,12594.192788296521
11-29-2022_15.01.35,15830.414053730625
11-29-2022_15.01.35,14658.406851149233
11-29-2022_15.01.35,12092.11074983534
11-29-2022_15.01.35,12253.550964621776
11-29-2022_15.01.35,13605.719546926166
11-29-2022_15.01.35,15950.965675065168
11-29-2022_15.01.36,16341.3020152076
11-29-2022_15.01.36,16288.464428509147
11-29-2022_15.01.36,15676.119368658996
11-29-2022_15.01.36,15764.301515039071
11-29-2022_15.01.36,16659.605864108777
11-29-2022_15.01.36,16846.311508359853
11-29-2022_15.01.36,17337.790998358025
11-29-2022_15.01.36,17826.71997674642
11-29-2022_15.01.36,17784.515155415582
11-29-2022_15.01.36,17409.177667282023
11-29-2022_15.01.37,17343.25155152741
11-29-2022_15.01.37,14313.978183530155
11-29-2022_15.01.37,12933.815431629208
11-29-2022_15.01.37,12443.282908692576
11-29-2022_15.01.37,13810.514361871545
11-29-2022_15.01.37,14941.148988376302
11-29-2022_15.01.37,12261.231179902969
11-29-2022_15.01.37,12341.72286798334
11-29-2022_15.01.37,12529.778542074457
11-29-2022_15.01.37,12256.0164591779
11-29-2022_15.01.38,12460.310902668907
11-29-2022_15.01.38,12565.54050476049
11-29-2022_15.01.38,12253.550964621776
11-29-2022_15.01.38,12319.02997261829
11-29-2022_15.01.38,12290.078080790747
11-29-2022_15.01.38,11898.89874022468
11-29-2022_15.01.38,12250.137990853182
11-29-2022_15.01.38,12369.140355637606
11-29-2022_15.01.38,12127.45684596974
11-29-2022_15.01.39,11924.947760605586
11-29-2022_15.01.39,12221.314136757055
11-29-2022_15.01.39,12206.902209708995
11-29-2022_15.01.39,11816.551017189719
11-29-2022_15.01.39,12059.318750367203
11-29-2022_15.01.39,12138.76360195553
11-29-2022_15.01.39,11762.570309625191
11-29-2022_15.01.39,11857.001209449243
11-29-2022_15.01.39,12138.76360195553
11-29-2022_15.01.39,11990.873876360198
11-29-2022_15.01.40,11951.177058112316
11-29-2022_15.01.40,12153.11202228881
11-29-2022_15.01.40,12285.837471126286
11-29-2022_15.01.40,12045.097855614411
11-29-2022_15.01.40,12232.174297135667
11-29-2022_15.01.40,12138.76360195553
11-29-2022_15.01.40,12098.888043034594
11-29-2022_15.01.40,15249.185235519853
11-29-2022_15.01.41,17340.406040984446
11-29-2022_15.01.41,18236.736740509168
11-29-2022_15.01.41,20934.829761032313
11-29-2022_15.01.41,22715.491463893562
11-29-2022_15.01.41,23129.870729241076
11-29-2022_15.01.41,24035.136413814856
11-29-2022_15.01.41,24557.31525459893
11-29-2022_15.01.41,24683.782219124838
11-29-2022_15.01.41,24848.497639080877
11-29-2022_15.01.42,25521.83270406413
11-29-2022_15.01.42,29149.045350674576
11-29-2022_15.01.42,27957.97691494198
11-29-2022_15.01.42,28281.386908571974
11-29-2022_15.01.42,27886.7203323531
11-29-2022_15.01.42,28089.978694521502
11-29-2022_15.01.42,28184.559142415845
11-29-2022_15.01.42,26466.50737806557
11-29-2022_15.01.42,24149.73940214787
11-29-2022_15.01.43,24495.807977030905
11-29-2022_15.01.43,22113.800679749907
11-29-2022_15.01.43,22223.19150811247
11-29-2022_15.01.43,20351.505221233743
11-29-2022_15.01.43,19586.810625527618
11-29-2022_15.01.43,21478.28693632476
11-29-2022_15.01.43,24345.777972717246
11-29-2022_15.01.43,25934.1551712942
11-29-2022_15.01.43,25390.830643091493
11-29-2022_15.01.44,26347.555204071858
11-29-2022_15.01.44,26808.411653772062
11-29-2022_15.01.44,27795.04736526372
11-29-2022_15.01.44,29961.958443880627
11-29-2022_15.01.44,33157.76280686537
11-29-2022_15.01.44,35345.47694393165
11-29-2022_15.01.44,35590.150902854446
11-29-2022_15.01.44,37350.93961334731
11-29-2022_15.01.44,38274.9592405169
11-29-2022_15.01.45,33509.473748496406
11-29-2022_15.01.45,32487.697313391538
11-29-2022_15.01.45,34653.957960332846
11-29-2022_15.01.45,36463.222268090336
11-29-2022_15.01.45,37375.87316901213
11-29-2022_15.01.45,37778.99074765532
11-29-2022_15.01.45,36031.39248425282
11-29-2022_15.01.45,29674.495811571764
11-29-2022_15.01.45,28669.19475959443
11-29-2022_15.01.45,27280.666534473752
11-29-2022_15.01.46,20223.39322793461
11-29-2022_15.01.46,15195.852911027212
11-29-2022_15.01.46,15614.179323558788
11-29-2022_15.01.46,17635.981143955774
11-29-2022_15.01.46,19023.743703442586
11-29-2022_15.01.46,19707.615761570367
11-29-2022_15.01.46,19559.3142666308
11-29-2022_15.01.46,19587.83083017153
