Time,sous_cycle_1
11-29-2022_15.05.39,7516.933371677012
11-29-2022_15.05.39,7813.617793553315
11-29-2022_15.05.39,7714.978037422193
11-29-2022_15.05.39,7471.445662912697
11-29-2022_15.05.39,7516.933371677012
11-29-2022_15.05.39,7768.704718127593
11-29-2022_15.05.39,7417.528462062952
11-29-2022_15.05.40,7516.933371677012
11-29-2022_15.05.40,7867.280967543933
11-29-2022_15.05.40,7616.083230130091
11-29-2022_15.05.40,7570.787065811975
11-29-2022_15.05.40,7669.873417550272
11-29-2022_15.05.40,7714.978037422193
11-29-2022_15.05.40,7417.528462062952
11-29-2022_15.05.40,7516.933371677012
11-29-2022_15.05.40,7813.617793553315
11-29-2022_15.05.40,7714.978037422193
11-29-2022_15.05.41,7625.075063931897
11-29-2022_15.05.41,7669.873417550272
11-29-2022_15.05.41,7867.280967543933
11-29-2022_15.05.41,7462.645373557088
11-29-2022_15.05.41,7768.704718127593
11-29-2022_15.05.41,7921.376909066734
11-29-2022_15.05.41,7516.933371677012
11-29-2022_15.05.41,7616.083230130091
11-29-2022_15.05.41,7768.704718127593
11-29-2022_15.05.41,7616.083230130091
11-29-2022_15.05.42,7516.933371677012
11-29-2022_15.05.42,7516.933371677012
11-29-2022_15.05.42,7867.280967543933
11-29-2022_15.05.42,7462.645373557088
11-29-2022_15.05.42,7570.787065811975
11-29-2022_15.05.42,7813.617793553315
11-29-2022_15.05.42,7561.859250875875
11-29-2022_15.05.42,7462.645373557088
11-29-2022_15.05.42,7714.978037422193
11-29-2022_15.05.42,7857.970575866365
11-29-2022_15.05.43,7516.933371677012
11-29-2022_15.05.43,7616.083230130091
11-29-2022_15.05.43,7813.617793553315
11-29-2022_15.05.43,7616.083230130091
11-29-2022_15.05.43,7516.933371677012
11-29-2022_15.05.43,7561.859250875875
11-29-2022_15.05.43,7759.521852030515
11-29-2022_15.05.43,7408.791679422125
11-29-2022_15.05.43,7669.873417550272
11-29-2022_15.05.43,7714.978037422193
11-29-2022_15.05.44,7462.645373557088
11-29-2022_15.05.44,7616.083230130091
11-29-2022_15.05.44,7660.818077033684
11-29-2022_15.05.44,7616.083230130091
11-29-2022_15.05.44,7669.873417550272
11-29-2022_15.05.44,7616.083230130091
11-29-2022_15.05.44,7867.280967543933
11-29-2022_15.05.44,7417.528462062952
11-29-2022_15.05.44,7417.528462062952
11-29-2022_15.05.44,7714.978037422193
11-29-2022_15.05.45,7660.818077033684
11-29-2022_15.05.45,7516.933371677012
11-29-2022_15.05.45,7616.083230130091
11-29-2022_15.05.45,7857.970575866365
11-29-2022_15.05.45,7417.528462062952
11-29-2022_15.05.45,7516.933371677012
11-29-2022_15.05.45,7813.617793553315
11-29-2022_15.05.45,7616.083230130091
11-29-2022_15.05.45,7516.933371677012
11-29-2022_15.05.45,7714.978037422193
11-29-2022_15.05.46,7813.617793553315
11-29-2022_15.05.46,7417.528462062952
11-29-2022_15.05.46,7669.873417550272
11-29-2022_15.05.46,7714.978037422193
11-29-2022_15.05.46,7462.645373557088
11-29-2022_15.05.46,7570.787065811975
11-29-2022_15.05.46,7714.978037422193
11-29-2022_15.05.46,7714.978037422193
11-29-2022_15.05.46,7516.933371677012
11-29-2022_15.05.46,7616.083230130091
11-29-2022_15.05.47,7714.978037422193
11-29-2022_15.05.47,7363.176445077322
11-29-2022_15.05.47,7508.069063455693
11-29-2022_15.05.47,7660.818077033684
11-29-2022_15.05.47,7462.645373557088
11-29-2022_15.05.47,7616.083230130091
11-29-2022_15.05.47,7813.617793553315
11-29-2022_15.05.47,7616.083230130091
11-29-2022_15.05.47,7724.097396804487
11-29-2022_15.05.48,7867.280967543933
11-29-2022_15.05.48,7516.933371677012
11-29-2022_15.05.48,7516.933371677012
11-29-2022_15.05.48,7616.083230130091
11-29-2022_15.05.48,7616.083230130091
11-29-2022_15.05.48,7516.933371677012
11-29-2022_15.05.48,7669.873417550272
11-29-2022_15.05.48,7857.970575866365
11-29-2022_15.05.48,7462.645373557088
11-29-2022_15.05.48,7669.873417550272
11-29-2022_15.05.49,7768.704718127593
11-29-2022_15.05.49,7616.083230130091
11-29-2022_15.05.49,7561.859250875875
11-29-2022_15.05.49,7724.097396804487
11-29-2022_15.05.49,7867.280967543933
11-29-2022_15.05.49,7462.645373557088
11-29-2022_15.05.49,7363.176445077322
11-29-2022_15.05.49,7660.818077033684
11-29-2022_15.05.49,7508.069063455693
11-29-2022_15.05.49,7516.933371677012
11-29-2022_15.05.50,7768.704718127593
11-29-2022_15.05.50,7759.521852030515
11-29-2022_15.05.50,7516.933371677012
11-29-2022_15.05.50,7759.521852030515
11-29-2022_15.05.50,7408.791679422125
11-29-2022_15.05.50,7616.083230130091
11-29-2022_15.05.50,7813.617793553315
11-29-2022_15.05.50,7759.521852030515
11-29-2022_15.05.50,7417.528462062952
11-29-2022_15.05.51,7462.645373557088
11-29-2022_15.05.51,7759.521852030515
11-29-2022_15.05.51,7516.933371677012
11-29-2022_15.05.51,7759.521852030515
11-29-2022_15.05.51,7561.859250875875
11-29-2022_15.05.51,7616.083230130091
11-29-2022_15.05.51,7768.704718127593
11-29-2022_15.05.51,7759.521852030515
11-29-2022_15.05.51,7417.528462062952
11-29-2022_15.05.52,7669.873417550272
11-29-2022_15.05.52,7867.280967543933
11-29-2022_15.05.52,7669.873417550272
11-29-2022_15.05.52,7768.704718127593
11-29-2022_15.05.52,7669.873417550272
11-29-2022_15.05.52,7570.787065811975
11-29-2022_15.05.52,7714.978037422193
11-29-2022_15.05.52,7912.0024985234595
11-29-2022_15.05.52,7516.933371677012
11-29-2022_15.05.53,7625.075063931897
11-29-2022_15.05.53,7822.8646785161
11-29-2022_15.05.53,7570.787065811975
11-29-2022_15.05.53,7616.083230130091
11-29-2022_15.05.53,7768.704718127593
11-29-2022_15.05.53,7516.933371677012
11-29-2022_15.05.53,7768.704718127593
11-29-2022_15.05.53,7714.978037422193
11-29-2022_15.05.53,7516.933371677012
11-29-2022_15.05.54,7616.083230130091
11-29-2022_15.05.54,7714.978037422193
11-29-2022_15.05.54,7669.873417550272
11-29-2022_15.05.54,7669.873417550272
11-29-2022_15.05.54,7768.704718127593
11-29-2022_15.05.54,7363.176445077322
11-29-2022_15.05.54,7616.083230130091
11-29-2022_15.05.54,7768.704718127593
11-29-2022_15.05.54,7714.978037422193
11-29-2022_15.05.55,7570.787065811975
11-29-2022_15.05.55,7669.873417550272
11-29-2022_15.05.55,7363.176445077322
11-29-2022_15.05.55,7516.933371677012
11-29-2022_15.05.55,7660.818077033684
11-29-2022_15.05.55,7660.818077033684
11-29-2022_15.05.55,7570.787065811975
11-29-2022_15.05.55,7660.818077033684
11-29-2022_15.05.55,7759.521852030515
11-29-2022_15.05.56,7408.791679422125
11-29-2022_15.05.56,7516.933371677012
11-29-2022_15.05.56,7759.521852030515
11-29-2022_15.05.56,7508.069063455693
11-29-2022_15.05.56,7561.859250875875
11-29-2022_15.05.56,7768.704718127593
11-29-2022_15.05.56,7660.818077033684
11-29-2022_15.05.56,7516.933371677012
11-29-2022_15.05.56,7462.645373557088
11-29-2022_15.05.56,7813.617793553315
11-29-2022_15.05.57,7724.097396804487
11-29-2022_15.05.57,7625.075063931897
11-29-2022_15.05.57,7813.617793553315
11-29-2022_15.05.57,7669.873417550272
11-29-2022_15.05.57,7471.445662912697
11-29-2022_15.05.57,7714.978037422193
11-29-2022_15.05.57,7759.521852030515
11-29-2022_15.05.57,7516.933371677012
11-29-2022_15.05.57,7669.873417550272
11-29-2022_15.05.57,7813.617793553315
11-29-2022_15.05.58,7669.873417550272
11-29-2022_15.05.58,7417.528462062952
11-29-2022_15.05.58,7714.978037422193
11-29-2022_15.05.58,7759.521852030515
11-29-2022_15.05.58,7561.859250875875
11-29-2022_15.05.58,7724.097396804487
11-29-2022_15.05.58,8019.634088456389
11-29-2022_15.05.58,7516.933371677012
11-29-2022_15.05.58,7570.787065811975
11-29-2022_15.05.58,7714.978037422193
11-29-2022_15.05.59,7669.873417550272
11-29-2022_15.05.59,7768.704718127593
11-29-2022_15.05.59,7724.097396804487
11-29-2022_15.05.59,7975.040083057352
11-29-2022_15.05.59,7570.787065811975
11-29-2022_15.05.59,7625.075063931897
11-29-2022_15.05.59,7822.8646785161
11-29-2022_15.05.59,7625.075063931897
11-29-2022_15.05.59,7669.873417550272
11-29-2022_15.05.59,7768.704718127593
11-29-2022_15.06.00,7768.704718127593
11-29-2022_15.06.00,7625.075063931897
11-29-2022_15.06.00,7525.797679898328
11-29-2022_15.06.00,7471.445662912697
11-29-2022_15.06.00,7570.787065811975
11-29-2022_15.06.00,7813.617793553315
11-29-2022_15.06.00,7714.978037422193
11-29-2022_15.06.00,7616.083230130091
11-29-2022_15.06.00,7724.097396804487
11-29-2022_15.06.01,7867.280967543933
11-29-2022_15.06.01,7570.787065811975
11-29-2022_15.06.01,7724.097396804487
11-29-2022_15.06.01,7768.704718127593
11-29-2022_15.06.01,7724.097396804487
11-29-2022_15.06.01,7669.873417550272
11-29-2022_15.06.01,7867.280967543933
11-29-2022_15.06.01,7570.787065811975
11-29-2022_15.06.01,7777.887584224669
11-29-2022_15.06.02,7867.280967543933
11-29-2022_15.06.02,7570.787065811975
11-29-2022_15.06.02,7669.873417550272
11-29-2022_15.06.02,7724.097396804487
11-29-2022_15.06.02,7516.933371677012
11-29-2022_15.06.02,7777.887584224669
11-29-2022_15.06.02,7965.602165799296
11-29-2022_15.06.02,7669.873417550272
11-29-2022_15.06.02,7570.787065811975
11-29-2022_15.06.03,7822.8646785161
11-29-2022_15.06.03,7669.873417550272
11-29-2022_15.06.03,7516.933371677012
11-29-2022_15.06.03,7768.704718127593
11-29-2022_15.06.03,7921.376909066734
11-29-2022_15.06.03,7625.075063931897
11-29-2022_15.06.03,7724.097396804487
11-29-2022_15.06.03,7724.097396804487
11-29-2022_15.06.03,7616.083230130091
11-29-2022_15.06.03,7516.933371677012
11-29-2022_15.06.04,7616.083230130091
11-29-2022_15.06.04,7813.617793553315
11-29-2022_15.06.04,7462.645373557088
11-29-2022_15.06.04,7516.933371677012
11-29-2022_15.06.04,7813.617793553315
11-29-2022_15.06.04,7462.645373557088
11-29-2022_15.06.04,7462.645373557088
11-29-2022_15.06.04,7714.978037422193
11-29-2022_15.06.04,7660.818077033684
11-29-2022_15.06.04,7516.933371677012
11-29-2022_15.06.05,7669.873417550272
11-29-2022_15.06.05,7912.0024985234595
11-29-2022_15.06.05,7462.645373557088
11-29-2022_15.06.05,7616.083230130091
11-29-2022_15.06.05,7867.280967543933
11-29-2022_15.06.05,7768.704718127593
11-29-2022_15.06.05,7669.873417550272
11-29-2022_15.06.05,7768.704718127593
11-29-2022_15.06.05,7921.376909066734
11-29-2022_15.06.05,7471.445662912697
11-29-2022_15.06.06,7570.787065811975
11-29-2022_15.06.06,7822.8646785161
11-29-2022_15.06.06,7570.787065811975
11-29-2022_15.06.06,7777.887584224669
11-29-2022_15.06.06,7724.097396804487
11-29-2022_15.06.06,7625.075063931897
11-29-2022_15.06.06,7570.787065811975
11-29-2022_15.06.06,7867.280967543933
11-29-2022_15.06.06,7570.787065811975
11-29-2022_15.06.07,7625.075063931897
11-29-2022_15.06.07,7867.280967543933
11-29-2022_15.06.07,7516.933371677012
11-29-2022_15.06.07,7714.978037422193
11-29-2022_15.06.07,7912.0024985234595
11-29-2022_15.06.07,7417.528462062952
11-29-2022_15.06.07,7669.873417550272
11-29-2022_15.06.07,7867.280967543933
11-29-2022_15.06.07,7616.083230130091
11-29-2022_15.06.08,7570.787065811975
11-29-2022_15.06.08,7714.978037422193
11-29-2022_15.06.08,7867.280967543933
11-29-2022_15.06.08,7669.873417550272
11-29-2022_15.06.08,7822.8646785161
11-29-2022_15.06.08,7975.040083057352
11-29-2022_15.06.08,7570.787065811975
11-29-2022_15.06.08,7625.075063931897
11-29-2022_15.06.08,7724.097396804487
11-29-2022_15.06.08,7768.704718127593
11-29-2022_15.06.09,7625.075063931897
11-29-2022_15.06.09,7822.8646785161
11-29-2022_15.06.09,7921.376909066734
11-29-2022_15.06.09,7570.787065811975
11-29-2022_15.06.09,7768.704718127593
11-29-2022_15.06.09,7768.704718127593
11-29-2022_15.06.09,7471.445662912697
11-29-2022_15.06.09,7724.097396804487
11-29-2022_15.06.09,7813.617793553315
11-29-2022_15.06.10,7516.933371677012
11-29-2022_15.06.10,7625.075063931897
11-29-2022_15.06.10,7768.704718127593
11-29-2022_15.06.10,7669.873417550272
11-29-2022_15.06.10,7876.5913592215
11-29-2022_15.06.10,7921.376909066734
11-29-2022_15.06.10,7516.933371677012
11-29-2022_15.06.10,7516.933371677012
11-29-2022_15.06.10,7768.704718127593
11-29-2022_15.06.11,7417.528462062952
11-29-2022_15.06.11,7516.933371677012
11-29-2022_15.06.11,7822.8646785161
11-29-2022_15.06.11,7516.933371677012
11-29-2022_15.06.11,7616.083230130091
11-29-2022_15.06.11,7813.617793553315
11-29-2022_15.06.11,7417.528462062952
11-29-2022_15.06.11,7724.097396804487
11-29-2022_15.06.11,7867.280967543933
11-29-2022_15.06.12,7669.873417550272
11-29-2022_15.06.12,7570.787065811975
11-29-2022_15.06.12,7724.097396804487
11-29-2022_15.06.12,7417.528462062952
11-29-2022_15.06.12,7669.873417550272
11-29-2022_15.06.12,7965.602165799296
11-29-2022_15.06.12,7669.873417550272
11-29-2022_15.06.12,7570.787065811975
11-29-2022_15.06.12,7921.376909066734
11-29-2022_15.06.13,7724.097396804487
11-29-2022_15.06.13,7570.787065811975
11-29-2022_15.06.13,7867.280967543933
11-29-2022_15.06.13,7625.075063931897
11-29-2022_15.06.13,7678.92875806686
11-29-2022_15.06.13,7822.8646785161
11-29-2022_15.06.13,7669.873417550272
11-29-2022_15.06.13,7516.933371677012
11-29-2022_15.06.13,7975.040083057352
11-29-2022_15.06.14,7822.8646785161
11-29-2022_15.06.14,7625.075063931897
11-29-2022_15.06.14,7777.887584224669
11-29-2022_15.06.14,7867.280967543933
11-29-2022_15.06.14,7525.797679898328
11-29-2022_15.06.14,7570.787065811975
11-29-2022_15.06.14,7867.280967543933
11-29-2022_15.06.14,7669.873417550272
11-29-2022_15.06.14,7570.787065811975
11-29-2022_15.06.14,7570.787065811975
11-29-2022_15.06.15,7867.280967543933
11-29-2022_15.06.15,7471.445662912697
11-29-2022_15.06.15,7616.083230130091
11-29-2022_15.06.15,7822.8646785161
11-29-2022_15.06.15,7714.978037422193
11-29-2022_15.06.15,7616.083230130091
11-29-2022_15.06.15,7822.8646785161
11-29-2022_15.06.15,7867.280967543933
11-29-2022_15.06.15,7516.933371677012
11-29-2022_15.06.15,7669.873417550272
11-29-2022_15.06.16,7921.376909066734
11-29-2022_15.06.16,7768.704718127593
11-29-2022_15.06.16,7625.075063931897
11-29-2022_15.06.16,7768.704718127593
11-29-2022_15.06.16,7867.280967543933
11-29-2022_15.06.16,7516.933371677012
11-29-2022_15.06.16,7625.075063931897
11-29-2022_15.06.16,7867.280967543933
11-29-2022_15.06.16,7570.787065811975
11-29-2022_15.06.16,7724.097396804487
11-29-2022_15.06.17,7724.097396804487
11-29-2022_15.06.17,7768.704718127593
11-29-2022_15.06.17,7669.873417550272
11-29-2022_15.06.17,7777.887584224669
11-29-2022_15.06.17,8019.634088456389
11-29-2022_15.06.17,7525.797679898328
11-29-2022_15.06.17,7669.873417550272
11-29-2022_15.06.17,7975.040083057352
11-29-2022_15.06.17,7777.887584224669
11-29-2022_15.06.17,7570.787065811975
11-29-2022_15.06.18,7724.097396804487
11-29-2022_15.06.18,7921.376909066734
11-29-2022_15.06.18,7417.528462062952
11-29-2022_15.06.18,7777.887584224669
11-29-2022_15.06.18,7921.376909066734
11-29-2022_15.06.18,7724.097396804487
11-29-2022_15.06.18,7516.933371677012
11-29-2022_15.06.18,7724.097396804487
11-29-2022_15.06.18,7965.602165799296
11-29-2022_15.06.18,7516.933371677012
11-29-2022_15.06.19,7777.887584224669
11-29-2022_15.06.19,7822.8646785161
11-29-2022_15.06.19,7570.787065811975
11-29-2022_15.06.19,7669.873417550272
11-29-2022_15.06.19,7724.097396804487
11-29-2022_15.06.19,7768.704718127593
11-29-2022_15.06.19,7669.873417550272
11-29-2022_15.06.19,7724.097396804487
11-29-2022_15.06.19,7921.376909066734
11-29-2022_15.06.19,7570.787065811975
11-29-2022_15.06.19,7516.933371677012
11-29-2022_15.06.20,7867.280967543933
11-29-2022_15.06.20,7471.445662912697
11-29-2022_15.06.20,7876.5913592215
11-29-2022_15.06.20,7822.8646785161
11-29-2022_15.06.20,7625.075063931897
11-29-2022_15.06.20,7724.097396804487
11-29-2022_15.06.20,7867.280967543933
11-29-2022_15.06.20,7625.075063931897
11-29-2022_15.06.20,7777.887584224669
11-29-2022_15.06.21,7921.376909066734
11-29-2022_15.06.21,7669.873417550272
11-29-2022_15.06.21,7724.097396804487
11-29-2022_15.06.21,7867.280967543933
11-29-2022_15.06.21,7471.445662912697
11-29-2022_15.06.21,7669.873417550272
11-29-2022_15.06.21,7867.280967543933
11-29-2022_15.06.21,7669.873417550272
11-29-2022_15.06.21,7616.083230130091
11-29-2022_15.06.22,7768.704718127593
11-29-2022_15.06.22,7867.280967543933
11-29-2022_15.06.22,7777.887584224669
11-29-2022_15.06.22,7921.376909066734
11-29-2022_15.06.22,7570.787065811975
11-29-2022_15.06.22,7570.787065811975
11-29-2022_15.06.22,7768.704718127593
11-29-2022_15.06.22,7724.097396804487
11-29-2022_15.06.22,7625.075063931897
11-29-2022_15.06.23,7669.873417550272
11-29-2022_15.06.23,8073.233755732226
11-29-2022_15.06.23,7570.787065811975
11-29-2022_15.06.23,7822.8646785161
11-29-2022_15.06.23,7724.097396804487
11-29-2022_15.06.23,7669.873417550272
11-29-2022_15.06.23,7975.040083057352
11-29-2022_15.06.23,7921.376909066734
11-29-2022_15.06.23,7570.787065811975
11-29-2022_15.06.24,7733.216756186784
11-29-2022_15.06.24,7876.5913592215
11-29-2022_15.06.24,7768.704718127593
11-29-2022_15.06.24,7625.075063931897
11-29-2022_15.06.24,7930.751319610009
11-29-2022_15.06.24,7921.376909066734
11-29-2022_15.06.24,7525.797679898328
11-29-2022_15.06.24,7525.797679898328
11-29-2022_15.06.24,7867.280967543933
11-29-2022_15.06.24,7417.528462062952
11-29-2022_15.06.25,7616.083230130091
11-29-2022_15.06.25,7876.5913592215
11-29-2022_15.06.25,7768.704718127593
11-29-2022_15.06.25,7669.873417550272
11-29-2022_15.06.25,7625.075063931897
11-29-2022_15.06.25,7867.280967543933
11-29-2022_15.06.25,7525.797679898328
11-29-2022_15.06.25,7669.873417550272
11-29-2022_15.06.25,7867.280967543933
11-29-2022_15.06.25,7768.704718127593
11-29-2022_15.06.26,7417.528462062952
11-29-2022_15.06.26,7669.873417550272
11-29-2022_15.06.26,7813.617793553315
11-29-2022_15.06.26,7417.528462062952
11-29-2022_15.06.26,7516.933371677012
11-29-2022_15.06.26,7867.280967543933
11-29-2022_15.06.26,7363.176445077322
11-29-2022_15.06.26,7516.933371677012
11-29-2022_15.06.26,7714.978037422193
11-29-2022_15.06.26,7660.818077033684
11-29-2022_15.06.27,7561.859250875875
11-29-2022_15.06.27,7561.859250875875
11-29-2022_15.06.27,7912.0024985234595
11-29-2022_15.06.27,7616.083230130091
11-29-2022_15.06.27,7616.083230130091
11-29-2022_15.06.27,7813.617793553315
11-29-2022_15.06.27,7714.978037422193
11-29-2022_15.06.27,7516.933371677012
11-29-2022_15.06.27,7714.978037422193
11-29-2022_15.06.27,7921.376909066734
11-29-2022_15.06.28,7471.445662912697
11-29-2022_15.06.28,7516.933371677012
11-29-2022_15.06.28,7768.704718127593
11-29-2022_15.06.28,7616.083230130091
11-29-2022_15.06.28,7516.933371677012
11-29-2022_15.06.28,7714.978037422193
11-29-2022_15.06.28,7912.0024985234595
11-29-2022_15.06.28,7669.873417550272
11-29-2022_15.06.28,7625.075063931897
11-29-2022_15.06.28,7714.978037422193
11-29-2022_15.06.29,7417.528462062952
11-29-2022_15.06.29,7516.933371677012
11-29-2022_15.06.29,7714.978037422193
11-29-2022_15.06.29,7660.818077033684
11-29-2022_15.06.29,7516.933371677012
11-29-2022_15.06.29,7516.933371677012
11-29-2022_15.06.29,7867.280967543933
11-29-2022_15.06.29,7417.528462062952
11-29-2022_15.06.29,7462.645373557088
11-29-2022_15.06.29,7759.521852030515
11-29-2022_15.06.30,7759.521852030515
11-29-2022_15.06.30,7768.704718127593
11-29-2022_15.06.30,7876.5913592215
11-29-2022_15.06.30,7965.602165799296
11-29-2022_15.06.30,7525.797679898328
11-29-2022_15.06.30,7625.075063931897
11-29-2022_15.06.30,7867.280967543933
11-29-2022_15.06.30,7822.8646785161
11-29-2022_15.06.30,8127.265678389319
11-29-2022_15.06.30,9138.153272663743
11-29-2022_15.06.31,7697.039439100037
11-29-2022_15.06.31,7435.002027344609
11-29-2022_15.06.31,7534.661988119645
11-29-2022_15.06.31,7975.040083057352
11-29-2022_15.06.31,7733.216756186784
11-29-2022_15.06.31,7787.070450321747
11-29-2022_15.06.31,7930.751319610009
11-29-2022_15.06.31,7832.111563478885
11-29-2022_15.06.31,7579.714880748074
11-29-2022_15.06.31,7678.92875806686
11-29-2022_15.06.32,7975.040083057352
11-29-2022_15.06.32,7634.066897733704
11-29-2022_15.06.32,7832.111563478885
11-29-2022_15.06.32,8029.136024580152
11-29-2022_15.06.32,7832.111563478885
11-29-2022_15.06.32,7678.92875806686
11-29-2022_15.06.32,7777.887584224669
11-29-2022_15.06.32,7975.040083057352
11-29-2022_15.06.32,7678.92875806686
11-29-2022_15.06.32,7777.887584224669
11-29-2022_15.06.33,8127.265678389319
11-29-2022_15.06.33,7525.797679898328
11-29-2022_15.06.33,7625.075063931897
11-29-2022_15.06.33,7876.5913592215
11-29-2022_15.06.33,7777.887584224669
11-29-2022_15.06.33,7724.097396804487
11-29-2022_15.06.33,7930.751319610009
11-29-2022_15.06.33,8073.233755732226
11-29-2022_15.06.33,7525.797679898328
11-29-2022_15.06.33,7625.075063931897
11-29-2022_15.06.34,7975.040083057352
11-29-2022_15.06.34,7876.5913592215
11-29-2022_15.06.34,8029.136024580152
11-29-2022_15.06.34,8891.943885265824
11-29-2022_15.06.34,10705.619861096939
11-29-2022_15.06.34,12633.009731254118
11-29-2022_15.06.34,12279.438145310167
11-29-2022_15.06.34,11976.31137693999
11-29-2022_15.06.34,12005.135231036116
11-29-2022_15.06.34,12483.378180360618
11-29-2022_15.06.35,12551.328828724363
11-29-2022_15.06.35,12198.600755354973
11-29-2022_15.06.35,12320.261695594496
11-29-2022_15.06.35,12334.928673803537
11-29-2022_15.06.35,12349.59565201258
11-29-2022_15.06.35,12310.726469660565
11-29-2022_15.06.35,12325.329941154825
11-29-2022_15.06.35,12656.675713377925
11-29-2022_15.06.35,12393.596586639702
11-29-2022_15.06.35,12540.593121020685
11-29-2022_15.06.36,12686.774823278944
11-29-2022_15.06.36,12369.140355637603
11-29-2022_15.06.36,12408.263564848743
11-29-2022_15.06.36,12701.824378229452
11-29-2022_15.06.36,12755.856300886544
11-29-2022_15.06.36,12290.078080790745
11-29-2022_15.06.36,12235.726063805118
11-29-2022_15.06.36,12570.31016633116
11-29-2022_15.06.36,12516.150205942651
11-29-2022_15.06.36,12678.196807425069
11-29-2022_15.06.37,12678.196807425069
11-29-2022_15.06.37,12570.31016633116
11-29-2022_15.06.37,12530.944709732183
11-29-2022_15.06.37,12437.597521266827
11-29-2022_15.06.37,12678.196807425069
11-29-2022_15.06.37,12343.995281640491
11-29-2022_15.06.37,12530.944709732183
11-29-2022_15.06.37,12755.856300886544
11-29-2022_15.06.37,12624.036847036561
11-29-2022_15.06.37,12491.88551938675
11-29-2022_15.06.38,12383.743827131862
11-29-2022_15.06.38,12770.96987470276
11-29-2022_15.06.38,12383.743827131862
11-29-2022_15.06.38,12638.95887640658
11-29-2022_15.06.38,12809.45596816238
11-29-2022_15.06.38,12530.944709732183
11-29-2022_15.06.38,12624.036847036561
11-29-2022_15.06.38,12731.92348813047
11-29-2022_15.06.38,12731.92348813047
11-29-2022_15.06.38,12398.347298626122
11-29-2022_15.06.39,12398.347298626122
11-29-2022_15.06.39,12716.87393317996
11-29-2022_15.06.39,12477.154522312001
11-29-2022_15.06.39,12530.944709732183
11-29-2022_15.06.39,12638.95887640658
11-29-2022_15.06.39,12530.944709732183
11-29-2022_15.06.39,12343.995281640491
11-29-2022_15.06.39,12477.154522312001
11-29-2022_15.06.39,12663.210759189342
11-29-2022_15.06.39,12329.455829011938
11-29-2022_15.06.40,12585.168688986398
11-29-2022_15.06.40,12716.87393317996
11-29-2022_15.06.40,12678.196807425069
11-29-2022_15.06.40,13787.487031952034
11-29-2022_15.06.40,14802.967083576847
11-29-2022_15.06.40,15192.42610918362
11-29-2022_15.06.40,16526.928045307384
11-29-2022_15.06.40,16520.499526888503
11-29-2022_15.06.40,15833.289269027277
11-29-2022_15.06.40,15817.949324501918
11-29-2022_15.06.41,16226.029133463826
11-29-2022_15.06.41,16386.351834930472
11-29-2022_15.06.41,16230.841303561323
11-29-2022_15.06.41,16303.5728808161
11-29-2022_15.06.41,16322.958817654173
11-29-2022_15.06.41,16254.09910139738
11-29-2022_15.06.41,16131.002602113233
11-29-2022_15.06.41,15898.565977408154
11-29-2022_15.06.41,16254.09910139738
11-29-2022_15.06.41,15809.0450685084
11-29-2022_15.06.42,15952.419671543117
11-29-2022_15.06.42,16219.694338664342
11-29-2022_15.06.42,16076.842641724725
11-29-2022_15.06.42,13877.421246648793
11-29-2022_15.06.42,12845.429449180714
11-29-2022_15.06.42,13032.914587140647
11-29-2022_15.06.42,12440.080428954425
11-29-2022_15.06.42,12437.493042477992
11-29-2022_15.06.42,12639.195490134234
11-29-2022_15.06.42,12758.335111366736
11-29-2022_15.06.43,12405.885648100906
11-29-2022_15.06.43,12187.306803142326
11-29-2022_15.06.43,12590.122724890303
11-29-2022_15.06.43,12104.12888345687
11-29-2022_15.06.43,12427.55424161464
11-29-2022_15.06.43,12560.533717311242
11-29-2022_15.06.43,12452.264499475867
11-29-2022_15.06.43,12304.554026704514
11-29-2022_15.06.43,12398.347298626122
11-29-2022_15.06.43,12530.944709732183
11-29-2022_15.06.44,12196.157283288652
11-29-2022_15.06.44,12437.597521266827
11-29-2022_15.06.44,12437.597521266827
11-29-2022_15.06.44,12422.930543057784
11-29-2022_15.06.44,12275.602134876975
11-29-2022_15.06.44,12290.078080790745
11-29-2022_15.06.44,12516.150205942651
11-29-2022_15.06.44,12127.45684596974
11-29-2022_15.08.46,12365.433407237679
11-29-2022_15.08.46,12187.306803142326
11-29-2022_15.08.46,12510.932412312031
11-29-2022_15.08.46,12253.550964621776
11-29-2022_15.08.47,12442.1577131089
11-29-2022_15.08.47,12668.80293514662
11-29-2022_15.08.47,12560.533717311242
11-29-2022_15.08.47,12412.950770120382
11-29-2022_15.08.47,12210.505703621933
11-29-2022_15.08.47,12624.036847036561
11-29-2022_15.08.47,12196.157283288652
11-29-2022_15.08.47,12585.168688986398
11-29-2022_15.08.47,12716.87393317996
11-29-2022_15.08.47,12530.944709732183
11-29-2022_15.08.48,12437.597521266827
11-29-2022_15.08.48,12437.597521266827
11-29-2022_15.08.48,12624.036847036561
11-29-2022_15.08.48,12290.078080790745
11-29-2022_15.08.48,12329.455829011938
11-29-2022_15.08.48,12570.31016633116
11-29-2022_15.08.48,12570.31016633116
11-29-2022_15.08.48,12530.944709732183
11-29-2022_15.08.48,12477.154522312001
11-29-2022_15.08.48,12609.114817666541
11-29-2022_15.08.49,12422.930543057784
11-29-2022_15.08.49,12383.743827131862
11-29-2022_15.08.49,12663.210759189342
11-29-2022_15.08.49,12329.455829011938
11-29-2022_15.08.49,12422.930543057784
11-29-2022_15.08.49,12422.930543057784
