Puissance,recuperation,duree
308886.7334485819, ,0.1
314793.42466046877, ,0.1
301236.4857116007, ,0.1
305065.0366997917, ,0.1
320671.501463931, ,0.1
303344.9671933744, ,0.1
307171.0317865867, ,0.1
310990.2236005559, ,0.1
313076.88583131414, ,0.1
305439.6139899647, ,0.1
309263.1935395158, ,0.1
320671.501463931, ,0.1
305436.543891928, ,0.1
307545.0253737017, ,0.1
316877.62076732295, ,0.1
313073.83427311975, ,0.1
301603.0585447818, ,0.1
309263.19453545514, ,0.1
318981.67707845196, ,0.1
303348.00120766583, ,0.1
307548.07792783546, ,0.1
318978.6245243182, ,0.1
305436.543891928, ,0.1
305436.5624317703, ,0.1
310987.1720423615, ,0.1
316877.62076732295, ,0.1
305436.543891928, ,0.1
309263.19453545514, ,0.1
314796.47759451735, ,0.1
297401.0814799483, ,0.1
301606.1110989156, ,0.1
308883.6818903875, ,0.1
310987.1720423615, ,0.1
305436.5624317703, ,0.1
311366.11852827406, ,0.1
314793.4250403836, ,0.1
299508.9782627247, ,0.1
297401.10001979064, ,0.1
312695.473837522, ,0.1
308886.73444452125, ,0.1
307174.08434072044, ,0.1
313073.83427311975, ,0.1
314793.42466046877, ,0.1
301236.4857116007, ,0.1
303344.9671933744, ,0.1
314793.42466046877, ,0.1
308883.6818903875, ,0.1
303348.02074344753, ,0.1
310990.22559243464, ,0.1
312695.4744535465, ,0.1
303348.0022036052, ,0.1
305436.543891928, ,0.1
314793.42466046877, ,0.1
305065.0366997917, ,0.1
307545.0253737017, ,0.1
313073.83427311975, ,0.1
310987.1720423615, ,0.1
301606.11209485494, ,0.1
303348.0022036052, ,0.1
316880.6743173961, ,0.1
305439.5974420011, ,0.1
311366.1370681164, ,0.1
318978.64306416054, ,0.1
299508.9782627247, ,0.1
301603.0585447818, ,0.1
310987.1720423615, ,0.1
307171.0128668295, ,0.1
303348.0022036052, ,0.1
311369.1906181895, ,0.1
314796.4785904567, ,0.1
301606.0935550126, ,0.1
301603.0585447818, ,0.1
314793.4250403836, ,0.1
307171.0128668295, ,0.1
307171.01324674435, ,0.1
317264.0051956943, ,0.1
314793.42466046877, ,0.1
303348.00319954456, ,0.1
303348.0217393869, ,0.1
308886.7364364, ,0.1
308886.7364364, ,0.1
307545.0253737017, ,0.1
315177.3244250937, ,0.1
316877.62076732295, ,0.1
303344.9486535321, ,0.1
303344.9671933744, ,0.1
313073.83427311975, ,0.1
299512.0328087372, ,0.1
307174.08633259917, ,0.1
316880.69385317777, ,0.1
307174.06779275683, ,0.1
305436.543891928, ,0.1
313073.8528129621, ,0.1
314793.4250403836, ,0.1
303344.9486535321, ,0.1
305436.5624317703, ,0.1
316877.62076732295, ,0.1
313076.88881913223, ,0.1
307174.06779275683, ,0.1
309263.2150671762, ,0.1
314796.4795863961, ,0.1
303348.00319954456, ,0.1
307171.0317865867, ,0.1
318978.64306416054, ,0.1
313073.83427311975, ,0.1
301603.0585447818, ,0.1
309260.1419813214, ,0.1
316880.6763092748, ,0.1
297401.0844677664, ,0.1
309263.2160631156, ,0.1
316880.6763092748, ,0.1
305439.59943387983, ,0.1
303344.9671933744, ,0.1
310987.1720423615, ,0.1
313073.83427311975, ,0.1
303344.9486535321, ,0.1
309260.1605211637, ,0.1
314796.48058233544, ,0.1
307548.0623758112, ,0.1
301606.11408673367, ,0.1
310990.22758431337, ,0.1
305439.599053965, ,0.1
295663.1016944073, ,0.1
310987.1720423615, ,0.1
314793.4250403836, ,0.1
295303.9671835998, ,0.1
307171.0317865867, ,0.1
310990.22758431337, ,0.1
308886.7370524245, ,0.1
305439.61797372217, ,0.1
310990.22758431337, ,0.1
306800.07482166635, ,0.1
301236.4857116007, ,0.1
305065.055239634, ,0.1
316491.2548787939, ,0.1
299508.9782627247, ,0.1
305065.055239634, ,0.1
312695.47782127943, ,0.1
310990.22858025273, ,0.1
303348.0051914233, ,0.1
315180.39950282726, ,0.1
316880.67730521417, ,0.1
305436.543891928, ,0.1
303344.9671933744, ,0.1
316877.62076732295, ,0.1
310987.1720423615, ,0.1
303344.9486535321, ,0.1
310990.22858025273, ,0.1
314796.48119836, ,0.1
299512.0348006159, ,0.1
305068.1117775252, ,0.1
314796.4815782748, ,0.1
303344.9486535321, ,0.1
305436.5624317703, ,0.1
307171.01324674435, ,0.1
307171.01324674435, ,0.1
303344.9486535321, ,0.1
311369.1936060076, ,0.1
320674.57654166454, ,0.1
301606.0965428307, ,0.1
307174.0883244779, ,0.1
318981.69960205175, ,0.1
309260.1419813214, ,0.1
305436.543891928, ,0.1
313073.8528129621, ,0.1
316877.62076732295, ,0.1
299508.9782627247, ,0.1
305439.6199656009, ,0.1
313076.8918069503, ,0.1
307174.0704006601, ,0.1
305439.60142575856, ,0.1
311369.17606210464, ,0.1
320671.501463931, ,0.1
307545.0253737017, ,0.1
303344.9671933744, ,0.1
316877.62076732295, ,0.1
301236.4857116007, ,0.1
305439.6199656009, ,0.1
308886.7394242181, ,0.1
307174.0704006601, ,0.1
303348.00618736265, ,0.1
318981.7005979911, ,0.1
331130.53091597895, ,0.1
291807.32008832454, ,0.1
299508.9782627247, ,0.1
310987.1720423615, ,0.1
308883.6818903875, ,0.1
326953.34148475766, ,0.1
389057.2808276581, ,0.1
401942.29715731385, ,0.1
389377.9068128652, ,0.1
403420.8870119978, ,0.1
395569.27786730573, ,0.1
373355.806587823, ,0.1
398626.2511456235, ,0.1
355459.6058521988, ,0.1
308142.4776016593, ,0.1
303152.9146876939, ,0.1
306300.33268984186, ,0.1
311521.96105669474, ,0.1
299570.6954429171, ,0.1
311145.5195056032, ,0.1
318423.084321439, ,0.1
306551.06546833704, ,0.1
300601.2416312845, ,0.1
309636.60207225534, ,0.1
307545.00645394454, ,0.1
297762.7073899681, ,0.1
310990.23057213146, ,0.1
303348.007183302, ,0.1
299512.03679249465, ,0.1
305065.0366997917, ,0.1
308883.6818903875, ,0.1
297398.0285458997, ,0.1
303344.9486535321, ,0.1
312692.4212833882, ,0.1
293196.0769924842, ,0.1
297039.4866770678, ,0.1
306800.07918533863, ,0.1
300872.9905640564, ,0.1
299147.94961899926, ,0.1
307171.0317865867, ,0.1
308507.22179945366, ,0.1
299144.8904732048, ,0.1
301236.48533168586, ,0.1
312692.4212833882, ,0.1
305068.09584558615, ,0.1
302978.9674909239, ,0.1
314796.50310593523, ,0.1
312695.4808090975, ,0.1
299147.9499989141, ,0.1
301236.4857116007, ,0.1
308883.6818903875, ,0.1
305065.03631987685, ,0.1
302975.9079652146, ,0.1
313073.8528129621, ,0.1
305068.096225501, ,0.1
303348.0267190837, ,0.1
312695.4808090975, ,0.1
299147.94961899926, ,0.1
301236.4857116007, ,0.1
307171.0317865867, ,0.1
306797.0196596293, ,0.1
299144.8904732048, ,0.1
299144.9090130471, ,0.1
310611.28607809753, ,0.1
295307.02732533356, ,0.1
307174.07376839296, ,0.1
312695.48180503683, ,0.1
306800.08018127794, ,0.1
299144.8904732048, ,0.1
308883.70043022983, ,0.1
312692.4212833882, ,0.1
299144.89009328996, ,0.1
309260.1605211637, ,0.1
310990.23256401013, ,0.1
307174.07376839296, ,0.1
307174.0923082353, ,0.1
314796.4855620322, ,0.1
366794.3063677158, ,0.1
403910.71155618073, ,0.1
287556.9365137988, ,0.1
306551.06546833704, ,0.1
308292.9940080895, ,0.1
311748.1255358353, ,0.1
310016.12268483784, ,0.1
311748.1440756776, ,0.1
321065.8993127485, ,0.1
313836.66025258263, ,0.1
311745.06501418666, ,0.1
313455.24726285116, ,0.1
301603.0400049395, ,0.1
303713.9893418495, ,0.1
311369.18004586204, ,0.1
307548.06835144735, ,0.1
311369.1985857044, ,0.1
316880.68228491093, ,0.1
303344.9486535321, ,0.1
303713.9893418495, ,0.1
316877.6393071653, ,0.1
309260.1419813214, ,0.1
305436.543891928, ,0.1
316880.68228491093, ,0.1
299512.0397803127, ,0.1
303348.01017112006, ,0.1
314796.5050978139, ,0.1
313073.83427311975, ,0.1
307545.00683385937, ,0.1
313073.8528129621, ,0.1
314793.4250403836, ,0.1
301603.03962502466, ,0.1
303348.01017112006, ,0.1
307174.0747643323, ,0.1
309263.20349890937, ,0.1
313076.91433055006, ,0.1
309260.1419813214, ,0.1
303344.9486535321, ,0.1
307171.0317865867, ,0.1
318978.6245243182, ,0.1
307171.01324674435, ,0.1
307548.0693473867, ,0.1
315180.4054784634, ,0.1
309263.20449484873, ,0.1
305439.6064054553, ,0.1
311369.19958164374, ,0.1
318978.6245243182, ,0.1
305436.543891928, ,0.1
309636.60207225534, ,0.1
315177.34296493605, ,0.1
307171.01324674435, ,0.1
303348.0111670594, ,0.1
313076.9153264894, ,0.1
314796.48755391093, ,0.1
307174.0757602717, ,0.1
307548.0693473867, ,0.1
318978.64306416054, ,0.1
299508.9778828099, ,0.1
305436.543891928, ,0.1
309260.1605211637, ,0.1
309260.1419813214, ,0.1
303348.0111670594, ,0.1
309263.22303469107, ,0.1
316880.6832808503, ,0.1
303348.0111670594, ,0.1
303348.0111670594, ,0.1
310987.1720423615, ,0.1
305065.0366997917, ,0.1
303344.9486535321, ,0.1
310987.19058220385, ,0.1
308883.6818903875, ,0.1
305068.3382387651, ,0.1
305068.3382387651, ,0.1
314796.74511919933, ,0.1
303348.2501925055, ,0.1
311369.42006724747, ,0.1
316877.6393071653, ,0.1
310987.1720423615, ,0.1
305436.543891928, ,0.1
307171.01324674435, ,0.1
314793.4250403836, ,0.1
303348.2501925055, ,0.1
318981.94460313395, ,0.1
310990.4735813349, ,0.1
303348.2501925055, ,0.1
309260.1605211637, ,0.1
314793.4250403836, ,0.1
301603.03962502466, ,0.1
307171.01324674435, ,0.1
314793.4435802259, ,0.1
301239.7872505741, ,0.1
313077.1543519355, ,0.1
310990.4735813349, ,0.1
303348.2501925055, ,0.1
313073.8528129621, ,0.1
318978.64306416054, ,0.1
305436.543891928, ,0.1
303344.9486535321, ,0.1
316877.6393071653, ,0.1
309263.44413631933, ,0.1
313077.1368080325, ,0.1
316880.9233022357, ,0.1
299512.2807976375, ,0.1
303344.9486535321, ,0.1
314793.4435802259, ,0.1
308883.6818903875, ,0.1
301236.4857116007, ,0.1
309260.1605211637, ,0.1
318593.0933155656, ,0.1
301239.78824651346, ,0.1
303348.25118844485, ,0.1
318593.0933155656, ,0.1
301239.78824651346, ,0.1
307171.01324674435, ,0.1
313073.8528129621, ,0.1
313073.8528129621, ,0.1
305436.543891928, ,0.1
307545.00683385937, ,0.1
316880.94184207806, ,0.1
297401.3310808125, ,0.1
305439.84642684076, ,0.1
318593.0933155656, ,0.1
310990.4745772743, ,0.1
307171.01324674435, ,0.1
311366.11852827406, ,0.1
316877.62076732295, ,0.1
303344.94827361725, ,0.1
307171.01324674435, ,0.1
316880.9428380174, ,0.1
310990.47557321365, ,0.1
309263.4455121735, ,0.1
311369.44059896853, ,0.1
309263.4455121735, ,0.1
305436.543891928, ,0.1
303344.9486535321, ,0.1
316877.6393071653, ,0.1
303344.9486535321, ,0.1
307171.01324674435, ,0.1
313077.1378039719, ,0.1
305439.8474227801, ,0.1
310990.47557321365, ,0.1
318593.094311505, ,0.1
301603.0400049395, ,0.1
309260.1419813214, ,0.1
316877.6393071653, ,0.1
307171.01324674435, ,0.1
301603.03962502466, ,0.1
310990.47557321365, ,0.1
303348.2521843842, ,0.1
313077.1563438142, ,0.1
315180.6464957882, ,0.1
301603.0400049395, ,0.1
305436.543891928, ,0.1
313073.8528129621, ,0.1
310987.1720423615, ,0.1
307171.01324674435, ,0.1
305439.8669585618, ,0.1
299512.2827895162, ,0.1
301606.344531731, ,0.1
314796.7481070174, ,0.1
310987.1720423615, ,0.1
305436.543891928, ,0.1
315177.3244250937, ,0.1
316877.6393071653, ,0.1
297398.0285458997, ,0.1
305439.8669585618, ,0.1
313077.1573397536, ,0.1
305439.84803880466, ,0.1
310990.476569153, ,0.1
314793.4250403836, ,0.1
309260.1419813214, ,0.1
313073.8528129621, ,0.1
299508.9782627247, ,0.1
303348.2531803236, ,0.1
316880.9438339568, ,0.1
307174.31777353585, ,0.1
303348.2531803236, ,0.1
303348.2531803236, ,0.1
312692.4212833882, ,0.1
305065.055239634, ,0.1
307545.0253737017, ,0.1
313073.83427311975, ,0.1
310987.19058220385, ,0.1
301239.7912343315, ,0.1
314796.7305631144, ,0.1
303348.2727161052, ,0.1
313458.55278558197, ,0.1
316877.6393071653, ,0.1
305065.055239634, ,0.1
297398.02892581455, ,0.1
305065.03631987685, ,0.1
310987.1720423615, ,0.1
299148.1959959356, ,0.1
314796.7305631144, ,0.1
297401.3529883877, ,0.1
301239.7912343315, ,0.1
314793.42466046877, ,0.1
305065.055239634, ,0.1
305065.0366997917, ,0.1
314793.4250403836, ,0.1
314793.4250403836, ,0.1
295307.2912461729, ,0.1
303348.2541762629, ,0.1
314796.7305631144, ,0.1
297401.3529883877, ,0.1
301239.7912343315, ,0.1
313073.83427311975, ,0.1
307171.01324674435, ,0.1
303344.9671933744, ,0.1
303344.9486535321, ,0.1
312692.4212833882, ,0.1
295307.2922421123, ,0.1
299148.19699187495, ,0.1
314796.73117913894, ,0.1
306800.3261782995, ,0.1
301239.79223027086, ,0.1
307171.0128668295, ,0.1
314793.42466046877, ,0.1
291453.15663624206, ,0.1
307171.01324674435, ,0.1
314793.4250403836, ,0.1
305068.3617583042, ,0.1
299512.2847813949, ,0.1
310990.47818111687, ,0.1
310611.5320751191, ,0.1
295307.2922421123, ,0.1
313073.83427311975, ,0.1
310987.19058220385, ,0.1
299144.8904732048, ,0.1
313073.83427311975, ,0.1
308883.6818903875, ,0.1
308886.98840905767, ,0.1
301239.8107701132, ,0.1
307174.3193854997, ,0.1
314796.73155905376, ,0.1
303348.2737120446, ,0.1
307171.01324674435, ,0.1
314793.4250403836, ,0.1
303344.9486535321, ,0.1
297398.02892581455, ,0.1
310987.1716624467, ,0.1
316494.56239340344, ,0.1
297401.3549802664, ,0.1
305068.3442144012, ,0.1
314796.7321750783, ,0.1
305068.36275424354, ,0.1
303344.9486535321, ,0.1
314793.42466046877, ,0.1
314793.4250403836, ,0.1
301236.504251443, ,0.1
310987.1720423615, ,0.1
313077.1417877293, ,0.1
299512.3043171766, ,0.1
301239.7932262102, ,0.1
314796.7321750783, ,0.1
308886.98940499703, ,0.1
299508.99680256704, ,0.1
305065.03631987685, ,0.1
314793.4250403836, ,0.1
299508.99680256704, ,0.1
303344.9486535321, ,0.1
316494.5620134886, ,0.1
305068.3442144012, ,0.1
303348.2561681416, ,0.1
314796.7325549931, ,0.1
314796.7325549931, ,0.1
299508.99680256704, ,0.1
314793.42466046877, ,0.1
305065.055239634, ,0.1
309260.1605211637, ,0.1
313077.14278366865, ,0.1
303348.2757039233, ,0.1
309263.4504918703, ,0.1
316880.92927787185, ,0.1
297398.0474656569, ,0.1
301236.4857116007, ,0.1
318589.7718608957, ,0.1
307171.01324674435, ,0.1
299508.99680256704, ,0.1
307174.3213773784, ,0.1
305439.8709423192, ,0.1
311369.4455786653, ,0.1
316880.92927787185, ,0.1
310987.1720423615, ,0.1
305436.543891928, ,0.1
310987.1720423615, ,0.1
318589.7722408105, ,0.1
303344.9671933744, ,0.1
311369.42703882296, ,0.1
301606.3670553307, ,0.1
301606.3485154884, ,0.1
310990.4801729956, ,0.1
313073.83427311975, ,0.1
305436.5624317703, ,0.1
311366.11852827406, ,0.1
318978.6245243182, ,0.1
301603.0585447818, ,0.1
303344.9486535321, ,0.1
313077.1433996932, ,0.1
308886.99101696094, ,0.1
301239.8137579313, ,0.1
315180.633931582, ,0.1
318589.7722408105, ,0.1
301603.0585447818, ,0.1
305436.543891928, ,0.1
316877.62076732295, ,0.1
307171.01324674435, ,0.1
303344.9486535321, ,0.1
313077.143779608, ,0.1
314796.73454687186, ,0.1
299512.3063090553, ,0.1
305439.85339841625, ,0.1
310987.1716624467, ,0.1
301236.504251443, ,0.1
303344.9486535321, ,0.1
312692.4209034734, ,0.1
310987.1720423615, ,0.1
295663.12061416445, ,0.1
301239.79521808896, ,0.1
316494.56400536734, ,0.1
299512.3063090553, ,0.1
307174.3227532326, ,0.1
318589.7722408105, ,0.1
307171.01324674435, ,0.1
299508.99680256704, ,0.1
308883.68151047267, ,0.1
305065.0366997917, ,0.1
301236.504251443, ,0.1
311369.4290307017, ,0.1
314796.7355428112, ,0.1
301239.7962140283, ,0.1
301239.7962140283, ,0.1
314793.4250403836, ,0.1
307171.01324674435, ,0.1
305065.055239634, ,0.1
315177.34296493605, ,0.1
316877.62076732295, ,0.1
303344.9671933744, ,0.1
303348.2591559597, ,0.1
313077.1447755474, ,0.1
305068.3472022193, ,0.1
303348.27769580204, ,0.1
315177.3244250937, ,0.1
318589.7722408105, ,0.1
299508.99680256704, ,0.1
305065.0366997917, ,0.1
313073.8338932049, ,0.1
299508.9782627247, ,0.1
303348.27769580204, ,0.1
314796.7355428112, ,0.1
305068.36574206164, ,0.1
299512.28876515233, ,0.1
303344.9486535321, ,0.1
310987.1716624467, ,0.1
297398.02892581455, ,0.1
301236.4857116007, ,0.1
316491.2548787939, ,0.1
310987.1720423615, ,0.1
307174.3432849537, ,0.1
308886.9933887545, ,0.1
314796.7365387506, ,0.1
299512.30830093403, ,0.1
303344.9486535321, ,0.1
318589.7722408105, ,0.1
307171.01324674435, ,0.1
307171.0317865867, ,0.1
310987.1720423615, ,0.1
318589.7722408105, ,0.1
305439.8739301373, ,0.1
307174.32474511134, ,0.1
320674.812962298, ,0.1
303348.26015189907, ,0.1
307171.0317865867, ,0.1
311366.11852827406, ,0.1
309260.1419813214, ,0.1
303344.9671933744, ,0.1
311366.11852827406, ,0.1
320671.501463931, ,0.1
307548.31833222636, ,0.1
311369.4485664834, ,0.1
317267.29815421894, ,0.1
311369.43002664106, ,0.1
303714.00788169185, ,0.1
313073.83427311975, ,0.1
316877.62076732295, ,0.1
305436.5624317703, ,0.1
309260.1605211637, ,0.1
315177.3244250937, ,0.1
305439.85638623434, ,0.1
305439.85638623434, ,0.1
313077.1467674261, ,0.1
314796.73753468995, ,0.1
303344.9671933744, ,0.1
313073.83427311975, ,0.1
314793.42466046877, ,0.1
301236.4857116007, ,0.1
307171.0317865867, ,0.1
314793.4250403836, ,0.1
310990.4845366679, ,0.1
301606.3710390882, ,0.1
309263.45447562775, ,0.1
314796.7371547751, ,0.1
299508.9782627247, ,0.1
301236.4857116007, ,0.1
312692.4209034734, ,0.1
303344.9486535321, ,0.1
307171.0317865867, ,0.1
314793.4250403836, ,0.1
309263.45447562775, ,0.1
301239.8167457494, ,0.1
303348.26114783844, ,0.1
314796.7371547751, ,0.1
303344.9486535321, ,0.1
301236.504251443, ,0.1
318589.7722408105, ,0.1
307171.01324674435, ,0.1
299508.99680256704, ,0.1
308883.6818903875, ,0.1
312695.7343937191, ,0.1
303348.2621437778, ,0.1
307174.3452768324, ,0.1
314796.7381507145, ,0.1
307171.01324674435, ,0.1
303344.9671933744, ,0.1
312692.4212833882, ,0.1
314793.4250403836, ,0.1
309260.1419813214, ,0.1
311366.1370681164, ,0.1
314796.7385306293, ,0.1
297401.3424160603, ,0.1
297401.3424160603, ,0.1
307174.3267369901, ,0.1
307171.0128668295, ,0.1
303344.9671933744, ,0.1
307171.01324674435, ,0.1
314793.4250403836, ,0.1
301236.4857116007, ,0.1
299508.99680256704, ,0.1
310990.48553260724, ,0.1
302979.2210755455, ,0.1
305439.87592201604, ,0.1
313077.1477633655, ,0.1
318589.7722408105, ,0.1
301236.4857116007, ,0.1
305065.055239634, ,0.1
314793.4250403836, ,0.1
307171.01324674435, ,0.1
305065.055239634, ,0.1
315180.6574511211, ,0.1
316880.935253508, ,0.1
305439.858378113, ,0.1
305439.858378113, ,0.1
314793.42466046877, ,0.1
299508.9782627247, ,0.1
301236.504251443, ,0.1
314793.4250403836, ,0.1
313073.83427311975, ,0.1
299508.99680256704, ,0.1
305439.858378113, ,0.1
316880.93487359316, ,0.1
299512.29274890973, ,0.1
309263.47500734875, ,0.1
314793.4250403836, ,0.1
309260.1419813214, ,0.1
309260.1605211637, ,0.1
310987.1720423615, ,0.1
316877.6203874081, ,0.1
303344.9486535321, ,0.1
307174.3462727717, ,0.1
318593.08672699553, ,0.1
301606.3544911245, ,0.1
301606.37303096685, ,0.1
310987.1720423615, ,0.1
307171.0128668295, ,0.1
301236.4857116007, ,0.1
309260.1419813214, ,0.1
318589.7722408105, ,0.1
303344.9486535321, ,0.1
303348.2826754988, ,0.1
314796.740522508, ,0.1
309263.4574634458, ,0.1
301239.8197335674, ,0.1
313073.83427311975, ,0.1
318589.7722408105, ,0.1
303344.9671933744, ,0.1
305436.5624317703, ,0.1
314793.4250403836, ,0.1
309260.1419813214, ,0.1
301606.3740269062, ,0.1
308886.9973725119, ,0.1
318593.0877229349, ,0.1
303348.2641356565, ,0.1
309260.1605211637, ,0.1
313073.83427311975, ,0.1
295663.1020743221, ,0.1
297398.0474656569, ,0.1
314793.4250403836, ,0.1
307171.01324674435, ,0.1
303348.2641356565, ,0.1
307174.3472687111, ,0.1
314796.740522508, ,0.1
299512.2937448491, ,0.1
305439.8779138947, ,0.1
318589.7722408105, ,0.1
310987.1720423615, ,0.1
305436.5624317703, ,0.1
315177.34296493605, ,0.1
320671.501463931, ,0.1
307548.34185176546, ,0.1
317267.3220536728, ,0.1
330730.1360342275, ,0.1
325251.3551330131, ,0.1
321457.474436405, ,0.1
323557.64811031526, ,0.1
325248.01973519224, ,0.1
311745.083554029, ,0.1
319756.3480110907, ,0.1
331130.5305360642, ,0.1
319759.6644891545, ,0.1
325647.62681913725, ,0.1
339080.7237868214, ,0.1
321848.7928438168, ,0.1
314221.40826022014, ,0.1
310013.08070303156, ,0.1
317650.35254438093, ,0.1
304083.030030167, ,0.1
304083.04857000936, ,0.1
313455.24726285116, ,0.1
297763.1854439508, ,0.1
303717.54484535934, ,0.1
309263.6974848312, ,0.1
310990.72754587134, ,0.1
301606.5955084493, ,0.1
305436.5624317703, ,0.1
314793.4250403836, ,0.1
299508.9778828099, ,0.1
301236.504251443, ,0.1
314793.4250403836, ,0.1
308887.2373938973, ,0.1
311369.6740317839, ,0.1
313458.8213062033, ,0.1
314796.9805438934, ,0.1
297401.5844293244, ,0.1
303344.9671933744, ,0.1
313073.83427311975, ,0.1
313073.83427311975, ,0.1
307545.0253737017, ,0.1
310987.19058220385, ,0.1
314796.9805438934, ,0.1
299512.5337662345, ,0.1
301240.0412151105, ,0.1
314796.9805438934, ,0.1
303348.5041570419, ,0.1
309260.1419813214, ,0.1
308883.6818903875, ,0.1
308883.6818903875, ,0.1
301236.4857116007, ,0.1
303344.9671933744, ,0.1
314796.9815398328, ,0.1
299512.53438225907, ,0.1
307174.58828603587, ,0.1
316881.17726677214, ,0.1
307174.56974619353, ,0.1
303344.9486535321, ,0.1
309260.1605211637, ,0.1
312692.4212833882, ,0.1
303344.9486535321, ,0.1
315177.34296493605, ,0.1
342000.54846566723, ,0.1
351178.38831309445, ,0.1
296384.92835521605, ,0.1
331134.06849567103, ,0.1
337396.06360360055, ,0.1
298482.83310943824, ,0.1
307919.0189608167, ,0.1
313455.24726285116, ,0.1
303713.9893418495, ,0.1
303713.9893418495, ,0.1
309640.1585717045, ,0.1
307548.56295339373, ,0.1
309640.1585717045, ,0.1
309640.17711154686, ,0.1
318982.1810237674, ,0.1
309260.1419813214, ,0.1
309636.62099201244, ,0.1
315177.3244250937, ,0.1
305436.54351201316, ,0.1
303344.9486535321, ,0.1
315180.9004603246, ,0.1
316881.1782627115, ,0.1
301606.59750032803, ,0.1
303348.52468876296, ,0.1
314796.98253577214, ,0.1
309260.1419813214, ,0.1
303344.9486535321, ,0.1
351544.5103703948, ,0.1
341988.85589035996, ,0.1
288640.0901110715, ,0.1
