Time,sous_cycle_1
11-29-2022_15.01.11,8223.86952571511
11-29-2022_15.01.11,8029.266522333385
11-29-2022_15.01.11,8029.266522333385
11-29-2022_15.01.11,8136.311945263246
11-29-2022_15.01.11,8083.00418444677
11-29-2022_15.01.11,7940.949754484856
11-29-2022_15.01.11,7985.386608752744
11-29-2022_15.01.11,8180.36869767524
11-29-2022_15.01.12,7940.949754484856
11-29-2022_15.01.12,7887.515970593164
11-29-2022_15.01.12,8287.287589372323
11-29-2022_15.01.12,8038.75738110683
11-29-2022_15.01.12,7842.889065397329
11-29-2022_15.01.12,8038.75738110683
11-29-2022_15.01.12,8233.613446954108
11-29-2022_15.01.12,7842.889065397329
11-29-2022_15.01.12,7994.8144559885795
11-29-2022_15.01.12,8180.36869767524
11-29-2022_15.01.13,7985.386608752744
11-29-2022_15.01.13,7833.651269089441
11-29-2022_15.01.13,8083.00418444677
11-29-2022_15.01.13,8180.36869767524
11-29-2022_15.01.13,7985.386608752744
11-29-2022_15.01.13,8038.75738110683
11-29-2022_15.01.13,8233.613446954108
11-29-2022_15.01.13,7985.386608752744
11-29-2022_15.01.13,7994.8144559885795
11-29-2022_15.01.13,8136.311945263246
11-29-2022_15.01.14,8190.049607376631
11-29-2022_15.01.14,8092.558562915383
11-29-2022_15.01.14,8491.064869366766
11-29-2022_15.01.14,9278.967233509544
11-29-2022_15.01.14,9997.282501200249
11-29-2022_15.01.14,12393.343985560114
11-29-2022_15.01.14,12961.094200451316
11-29-2022_15.01.14,11925.827849646355
11-29-2022_15.01.14,12318.324684777144
11-29-2022_15.01.14,12581.721042500105
11-29-2022_15.01.15,12468.395300269447
11-29-2022_15.01.15,12407.158757023133
11-29-2022_15.01.15,12619.225103158415
11-29-2022_15.01.15,12778.487780778081
11-29-2022_15.01.15,12481.187150561458
11-29-2022_15.01.15,12587.852979792986
11-29-2022_15.01.15,12915.271600513612
11-29-2022_15.01.15,12602.78518973343
11-29-2022_15.01.15,12617.717399673871
11-29-2022_15.01.15,12632.649609614313
11-29-2022_15.01.16,12579.341848797836
11-29-2022_15.01.16,12487.039093038033
11-29-2022_15.01.16,12540.409865392117
11-29-2022_15.01.16,12869.980533385085
11-29-2022_15.01.16,12632.649609614313
11-29-2022_15.01.16,12647.581819554756
11-29-2022_15.01.16,12778.31043378917
11-29-2022_15.01.16,12501.781760208089
11-29-2022_15.01.16,14379.720713433888
11-29-2022_15.01.16,15489.681144182548
11-29-2022_15.01.17,14798.879559493897
11-29-2022_15.01.17,14231.093773573397
11-29-2022_15.01.17,14803.818342832714
11-29-2022_15.01.17,15000.331510487575
11-29-2022_15.01.17,15009.853366872261
11-29-2022_15.01.17,15299.09411000822
11-29-2022_15.01.17,16962.822800347378
11-29-2022_15.01.17,17928.574213073975
11-29-2022_15.01.17,17804.851058980414
11-29-2022_15.01.17,17574.596737409087
11-29-2022_15.01.18,17867.136947590927
11-29-2022_15.01.18,18245.33727789053
11-29-2022_15.01.18,18545.666019015272
11-29-2022_15.01.18,21082.423628175547
11-29-2022_15.01.18,24493.189375777667
11-29-2022_15.01.18,23738.570315588575
11-29-2022_15.01.18,24473.613113883992
11-29-2022_15.01.18,24963.133488519583
11-29-2022_15.01.18,25752.53034405031
11-29-2022_15.01.18,25973.47674357028
11-29-2022_15.01.19,25678.431316610957
11-29-2022_15.01.19,25842.153584989082
11-29-2022_15.01.19,25601.317390360076
11-29-2022_15.01.19,25878.133172963324
11-29-2022_15.01.19,25949.88400431165
11-29-2022_15.01.19,25928.671983227974
11-29-2022_15.01.19,28981.72987050729
11-29-2022_15.01.19,30437.852313627187
11-29-2022_15.01.19,29904.507414585143
11-29-2022_15.01.19,31757.381496097063
11-29-2022_15.01.20,31333.54658415746
11-29-2022_15.01.20,29901.27553249492
11-29-2022_15.01.20,28473.79589847841
11-29-2022_15.01.20,28770.374944957908
11-29-2022_15.01.20,29117.834791740846
11-29-2022_15.01.20,28916.913357241225
11-29-2022_15.01.20,28839.989990075857
11-29-2022_15.01.20,21611.920758163003
11-29-2022_15.01.20,13892.661854025506
11-29-2022_15.01.20,12599.047182712095
11-29-2022_15.01.21,11431.537399982319
11-29-2022_15.01.21,13857.182293091639
11-29-2022_15.01.21,14137.949000734427
11-29-2022_15.01.21,13651.559892991912
11-29-2022_15.01.21,11669.652410870263
11-29-2022_15.01.21,12678.404116438796
11-29-2022_15.01.21,12770.858303151885
11-29-2022_15.01.21,12628.341449809139
11-29-2022_15.01.21,12176.939498323538
11-29-2022_15.01.21,12337.880112210803
11-29-2022_15.01.22,12482.180090436348
11-29-2022_15.01.22,12467.563954499068
11-29-2022_15.01.22,12491.954501129028
11-29-2022_15.01.22,12647.581819554756
11-29-2022_15.01.22,12477.27535365414
11-29-2022_15.01.22,12609.080245603505
11-29-2022_15.01.22,12739.695032544174
11-29-2022_15.01.22,12394.483274812674
11-29-2022_15.01.22,11441.220342313956
11-29-2022_15.01.23,10593.371646973148
11-29-2022_15.01.23,10405.18768990647
11-29-2022_15.01.23,9676.18180343996
11-29-2022_15.01.23,9457.535833200245
11-29-2022_15.01.23,9608.986096471628
11-29-2022_15.01.23,9640.960386547262
11-29-2022_15.01.23,10582.442702301067
11-29-2022_15.01.23,12853.770307177832
11-29-2022_15.01.23,12884.520953845722
11-29-2022_15.01.23,12161.189662866873
11-29-2022_15.01.24,12398.583090017692
11-29-2022_15.01.24,12740.44354863205
11-29-2022_15.01.24,12336.018731063556
11-29-2022_15.01.24,12664.401326678075
11-29-2022_15.01.24,12534.734253589333
11-29-2022_15.01.24,12457.553758697919
11-29-2022_15.01.24,12839.482949182751
11-29-2022_15.01.24,12892.538663848794
11-29-2022_15.01.24,12394.483274812674
11-29-2022_15.01.25,12433.237911229478
11-29-2022_15.01.25,12816.36991066204
11-29-2022_15.01.25,13573.523660767174
11-29-2022_15.01.25,16286.24657843132
11-29-2022_15.01.25,18875.868326857006
11-29-2022_15.01.25,20367.112079830018
11-29-2022_15.01.25,22165.791157423333
11-29-2022_15.01.25,24083.969075302655
11-29-2022_15.01.25,26154.56682108043
11-29-2022_15.01.26,29001.249726911654
11-29-2022_15.01.26,29874.143983979007
11-29-2022_15.01.26,31580.44967191149
11-29-2022_15.01.26,31663.760071465542
11-29-2022_15.01.26,31947.1097439927
11-29-2022_15.01.26,32313.302311117463
11-29-2022_15.01.26,1838.8636693877766
11-29-2022_15.01.26,2829.456872658819
11-29-2022_15.01.26,2321.7683407320733
11-29-2022_15.01.27,2652.977816860414
11-29-2022_15.01.27,3291.422911687447
11-29-2022_15.01.27,3259.6854230354043
11-29-2022_15.01.27,3606.262091976708
11-29-2022_15.01.27,4966.455566978966
11-29-2022_15.01.27,4707.576729976459
11-29-2022_15.01.27,2141.3973061712436
11-29-2022_15.01.27,36548.97039121981
11-29-2022_15.01.27,38622.6252128867
11-29-2022_15.01.27,39438.193707299935
11-29-2022_15.01.28,38210.399668593825
11-29-2022_15.01.28,31149.961961178615
11-29-2022_15.01.28,17403.602734327957
11-29-2022_15.01.28,13416.579197942412
11-29-2022_15.01.28,8662.074117174736
11-29-2022_15.01.28,13765.311471258987
11-29-2022_15.01.28,18165.20184677983
11-29-2022_15.01.28,18880.098738555294
11-29-2022_15.01.28,19421.01975867959
11-29-2022_15.01.28,18077.834317255914
11-29-2022_15.01.29,18016.827969384896
11-29-2022_15.01.29,18775.327828870064
11-29-2022_15.01.29,18316.819802046462
11-29-2022_15.01.29,18433.437897117143
11-29-2022_15.01.29,18561.996170407005
11-29-2022_15.01.29,18295.117408916074
11-29-2022_15.01.29,18401.783238147604
11-29-2022_15.01.29,15338.370116082977
11-29-2022_15.01.29,13719.141291549315
11-29-2022_15.01.29,12808.81055877931
11-29-2022_15.01.30,12152.010812836103
11-29-2022_15.01.30,14211.102855109657
11-29-2022_15.01.30,17379.720345259353
11-29-2022_15.01.30,16652.603280448402
11-29-2022_15.01.30,15972.916626099288
11-29-2022_15.01.30,15720.736322070574
11-29-2022_15.01.30,15897.749959623527
11-29-2022_15.01.30,15757.813530377345
11-29-2022_15.01.30,13305.957362095729
11-29-2022_15.01.30,12906.464213660192
11-29-2022_15.01.31,12220.447440569267
11-29-2022_15.01.31,12409.695479569422
11-29-2022_15.01.31,12461.060045871274
11-29-2022_15.01.31,12269.017140283662
11-29-2022_15.01.31,12146.280320016693
11-29-2022_15.01.31,12599.632580222777
11-29-2022_15.01.31,12211.818925177444
11-29-2022_15.01.31,12291.024427950862
11-29-2022_15.01.31,12316.16399882626
11-29-2022_15.01.32,12501.781760208089
11-29-2022_15.01.32,12115.297445343263
11-29-2022_15.01.32,12154.620710071225
11-29-2022_15.01.32,12632.649609614313
11-29-2022_15.01.32,12154.620710071225
11-29-2022_15.01.32,13324.535094381337
11-29-2022_15.01.32,13777.930039822575
11-29-2022_15.01.32,12049.94939926802
11-29-2022_15.01.32,12035.839388261851
11-29-2022_15.01.32,12115.297445343263
11-29-2022_15.01.33,12579.341848797836
11-29-2022_15.01.33,12208.61245096529
11-29-2022_15.01.33,12247.746172922865
11-29-2022_15.01.33,12326.06595706684
11-29-2022_15.01.33,12287.184789417257
11-29-2022_15.01.33,12379.867138875394
11-29-2022_15.01.33,12564.472650395002
11-29-2022_15.01.33,12140.321156294673
11-29-2022_15.01.33,12379.867138875394
11-29-2022_15.01.34,12418.558763754592
11-29-2022_15.01.34,12233.320087913533
11-29-2022_15.01.34,12140.321156294673
11-29-2022_15.01.34,12233.320087913533
11-29-2022_15.01.34,12403.879616279704
11-29-2022_15.01.34,12218.894002904202
11-29-2022_15.01.34,12326.06595706684
11-29-2022_15.01.34,12365.251002938116
11-29-2022_15.01.34,11939.517614349283
11-29-2022_15.01.34,11979.399344237178
11-29-2022_15.01.35,12072.587818626424
11-29-2022_15.01.35,12072.587818626424
11-29-2022_15.01.35,12018.723117122701
11-29-2022_15.01.35,12495.992829269122
11-29-2022_15.01.35,15706.980496884671
11-29-2022_15.01.35,14544.11171716276
11-29-2022_15.01.35,11997.825645569503
11-29-2022_15.01.35,12158.007072060102
11-29-2022_15.01.35,13499.632469770417
11-29-2022_15.01.35,15826.5921481493
11-29-2022_15.01.36,16213.884941694245
11-29-2022_15.01.36,16161.459342404281
11-29-2022_15.01.36,15553.888884690108
11-29-2022_15.01.36,15641.383453604363
11-29-2022_15.01.36,16529.70689870717
11-29-2022_15.01.36,16714.956754014576
11-29-2022_15.01.36,17202.604059879006
11-29-2022_15.01.36,17687.720741087887
11-29-2022_15.01.36,17645.845000929232
11-29-2022_15.01.36,17273.434109726157
11-29-2022_15.01.37,17208.02203579818
11-29-2022_15.01.37,14202.368642945072
11-29-2022_15.01.37,12832.967352931046
11-29-2022_15.01.37,12346.25963039756
11-29-2022_15.01.37,13702.830450144913
11-29-2022_15.01.37,14824.649245745375
11-29-2022_15.01.37,12165.627402850194
11-29-2022_15.01.37,12245.49147782313
11-29-2022_15.01.37,12432.080836462272
11-29-2022_15.01.37,12160.45334256047
11-29-2022_15.01.38,12363.154852997523
11-29-2022_15.01.38,12467.563954499068
11-29-2022_15.01.38,12158.007072060102
11-29-2022_15.01.38,12222.975524437012
11-29-2022_15.01.38,12194.249377493565
11-29-2022_15.01.38,11806.12015660263
11-29-2022_15.01.38,12154.620710071225
11-29-2022_15.01.38,12272.695184712755
11-29-2022_15.01.38,12032.896139666478
11-29-2022_15.01.39,11831.966066488312
11-29-2022_15.01.39,12126.021602518118
11-29-2022_15.01.39,12111.722048741563
11-29-2022_15.01.39,11724.41451862734
11-29-2022_15.01.39,11965.289333231009
11-29-2022_15.01.39,12044.114734148532
11-29-2022_15.01.39,11670.854711660431
11-29-2022_15.01.39,11764.549310980789
11-29-2022_15.01.39,12044.114734148532
11-29-2022_15.01.39,11897.378140416286
11-29-2022_15.01.40,11857.990847835592
11-29-2022_15.01.40,12058.351276387479
11-29-2022_15.01.40,12190.041832885538
11-29-2022_15.01.40,11951.17932222484
11-29-2022_15.01.40,12136.797083606669
11-29-2022_15.01.40,12044.114734148532
11-29-2022_15.01.40,12004.550094578924
11-29-2022_15.01.40,15130.283659968236
11-29-2022_15.01.41,17205.19871238729
11-29-2022_15.01.41,18094.54050524305
11-29-2022_15.01.41,20771.59584367563
11-29-2022_15.01.41,22538.37329772458
11-29-2022_15.01.41,22949.521547987377
11-29-2022_15.01.41,23847.728657658554
11-29-2022_15.01.41,24365.83594406578
11-29-2022_15.01.41,24491.31681516407
11-29-2022_15.01.41,24654.747909259542
11-29-2022_15.01.42,25322.83281832534
11-29-2022_15.01.42,28921.763213006805
11-29-2022_15.01.42,27739.98182516635
11-29-2022_15.01.42,28060.87011306599
11-29-2022_15.01.42,27669.280847339785
11-29-2022_15.01.42,27870.954355030215
11-29-2022_15.01.42,27964.797336358486
11-29-2022_15.01.42,26260.14163602773
11-29-2022_15.01.42,23961.438058848034
11-29-2022_15.01.43,24304.808253577183
11-29-2022_15.01.43,21941.374041759296
11-29-2022_15.01.43,22049.91192344686
11-29-2022_15.01.43,20192.819626018125
11-29-2022_15.01.43,19434.08753852742
11-29-2022_15.01.43,21310.815552284508
11-29-2022_15.01.43,24155.948069396032
11-29-2022_15.01.43,25731.94030782173
11-29-2022_15.01.43,25192.852212021244
11-29-2022_15.01.44,26142.11696082721
11-29-2022_15.01.44,26599.38000162549
11-29-2022_15.01.44,27578.32267648733
11-29-2022_15.01.44,29728.337826741605
11-29-2022_15.01.44,32899.22373224519
11-29-2022_15.01.44,35069.87973448419
11-29-2022_15.01.44,35312.64591153122
11-29-2022_15.01.44,37059.70532772688
11-29-2022_15.01.44,37976.520150979784
11-29-2022_15.01.45,33248.192298827795
11-29-2022_15.01.45,32234.38290105109
11-29-2022_15.01.45,34383.75269120245
11-29-2022_15.01.45,36178.909728738
11-29-2022_15.01.45,37084.44447044393
11-29-2022_15.01.45,37484.41884409007
11-29-2022_15.01.45,35750.44702588713
11-29-2022_15.01.45,29443.11660991597
11-29-2022_15.01.45,28445.65413273052
11-29-2022_15.01.45,27067.952597109306
11-29-2022_15.01.46,20065.70655283276
11-29-2022_15.01.46,15077.367180474002
11-29-2022_15.01.46,15492.431801062166
11-29-2022_15.01.46,17498.4691449848
11-29-2022_15.01.46,18875.410985051785
11-29-2022_15.01.46,19553.950727784922
11-29-2022_15.01.46,19406.805575373346
11-29-2022_15.01.46,19435.09978838964
11-29-2022_15.01.46,19838.213051292278
11-29-2022_15.01.46,19798.50968470842
11-29-2022_15.01.47,19499.581933980335
11-29-2022_15.01.47,19253.886736749642
11-29-2022_15.01.47,19377.37105678937
11-29-2022_15.01.47,19430.678817605844
11-29-2022_15.01.47,20908.644413500624
11-29-2022_15.01.47,21430.099950079624
11-29-2022_15.01.47,21721.762063995444
11-29-2022_15.01.47,21790.865902606667
11-29-2022_15.01.47,22880.29981682192
11-29-2022_15.01.47,25040.54722773166
11-29-2022_15.01.48,28606.36404308493
11-29-2022_15.01.48,29763.47539763668
11-29-2022_15.01.48,6044.294341959199
11-29-2022_15.01.48,4920.264044651717
11-29-2022_15.01.48,7787.849503611751
11-29-2022_15.01.48,6422.656774520874
11-29-2022_15.01.48,6008.074903615998
11-29-2022_15.01.48,6361.842510208048
11-29-2022_15.01.48,5951.640449324498
11-29-2022_15.01.48,5873.24444154632
11-29-2022_15.01.49,5926.637572833105
11-29-2022_15.01.49,5975.176783093818
11-29-2022_15.01.49,5695.862897918947
11-29-2022_15.01.49,5723.4680492820435
11-29-2022_15.01.49,5662.598903952591
11-29-2022_15.01.49,5597.383487000861
11-29-2022_15.01.49,5535.563578874113
11-29-2022_15.01.49,5389.619710937582
11-29-2022_15.01.49,5628.703778295031
11-29-2022_15.01.49,9080.093673982186
11-29-2022_15.01.50,11187.976972666886
11-29-2022_15.01.50,12454.126744104135
11-29-2022_15.01.50,13595.606663911016
11-29-2022_15.01.50,13617.23639051013
11-29-2022_15.01.50,13865.0607679229
11-29-2022_15.01.50,14279.542531788189
11-29-2022_15.01.50,14117.70400349001
11-29-2022_15.01.50,13951.359642095285
11-29-2022_15.01.50,14099.889015703993
11-29-2022_15.01.50,13630.716794297778
11-29-2022_15.01.51,13829.84239997557
11-29-2022_15.01.51,14039.326289384038
11-29-2022_15.01.51,13526.822964563447
11-29-2022_15.01.51,27518.14462544132
11-29-2022_15.01.51,21481.767378288045
11-29-2022_15.01.51,16634.855369460485
11-29-2022_15.01.51,17339.91077374517
11-29-2022_15.01.51,15703.03058816025
11-29-2022_15.01.51,13681.195133812625
11-29-2022_15.01.52,14331.043284316485
11-29-2022_15.01.52,13889.661691783262
11-29-2022_15.01.52,13495.181009532938
11-29-2022_15.01.52,13816.85999059805
11-29-2022_15.01.52,13534.182102367002
11-29-2022_15.01.52,13788.910308408354
11-29-2022_15.01.52,13756.768326337471
11-29-2022_15.01.52,13886.929836733412
11-29-2022_15.01.52,13122.215718430425
11-29-2022_15.01.53,13391.679477435973
11-29-2022_15.01.53,12929.533042473064
11-29-2022_15.01.53,12457.039503245827
11-29-2022_15.01.53,13794.254601481134
11-29-2022_15.01.53,14348.053350525312
11-29-2022_15.01.53,14686.671255740659
11-29-2022_15.01.53,14597.595300495464
11-29-2022_15.01.53,14934.710075644321
11-29-2022_15.01.53,14542.686843360716
11-29-2022_15.01.54,14057.825257247638
11-29-2022_15.01.54,13161.276773856727
11-29-2022_15.01.54,13369.070531216128
11-29-2022_15.01.54,13153.461310563074
11-29-2022_15.01.54,15702.525987701825
11-29-2022_15.01.54,20550.704833329844
11-29-2022_15.01.54,23860.67956126727
11-29-2022_15.01.54,21236.62099122362
11-29-2022_15.01.54,20965.45185544216
11-29-2022_15.01.55,20908.644413500624
11-29-2022_15.01.55,20329.402215359358
11-29-2022_15.01.55,19714.72873125255
11-29-2022_15.01.55,15948.13683077733
11-29-2022_15.01.55,13026.754763426794
11-29-2022_15.01.55,11726.248459266273
11-29-2022_15.01.55,15273.509901266634
11-29-2022_15.01.55,21453.573780468898
11-29-2022_15.01.55,21837.596071948956
11-29-2022_15.01.55,20397.03595414558
11-29-2022_15.01.56,23361.192184223248
11-29-2022_15.01.56,22891.78671849637
11-29-2022_15.01.56,26686.690109344974
11-29-2022_15.01.56,29722.47419664112
11-29-2022_15.01.56,31223.88618241686
11-29-2022_15.01.56,632.7018980685891
11-29-2022_15.01.56,34868.72099040341
11-29-2022_15.01.56,35115.730791245325
11-29-2022_15.01.56,35838.31000903337
11-29-2022_15.01.56,37068.69056972677
11-29-2022_15.01.57,36576.590787309746
11-29-2022_15.01.57,37489.64168750569
11-29-2022_15.01.57,38558.96272544247
11-29-2022_15.01.57,499.58799224117166
11-29-2022_15.01.57,38841.65839918817
11-29-2022_15.01.57,36743.32846265696
11-29-2022_15.01.57,37513.91891499946
11-29-2022_15.01.57,38149.253577393436
11-29-2022_15.01.57,38365.834903461364
11-29-2022_15.01.57,39056.3224467771
11-29-2022_15.01.57,39308.19277469339
11-29-2022_15.01.58,39070.32930179831
11-29-2022_15.01.58,38895.53428015824
11-29-2022_15.01.58,39085.144635499644
11-29-2022_15.01.58,38909.017224733696
11-29-2022_15.01.58,38701.95470610508
11-29-2022_15.01.58,38891.818123912046
11-29-2022_15.01.58,38683.67424599287
11-29-2022_15.01.58,38297.25700792614
11-29-2022_15.01.58,37798.98768455669
11-29-2022_15.01.58,38745.17452301353
11-29-2022_15.01.59,39462.92675212625
11-29-2022_15.01.59,39941.214812025624
11-29-2022_15.01.59,40052.37173778442
11-29-2022_15.01.59,38700.7895008169
11-29-2022_15.01.59,37907.39141264805
11-29-2022_15.01.59,38329.87259284421
11-29-2022_15.01.59,38972.65125535448
11-29-2022_15.01.59,39870.083932902155
11-29-2022_15.01.59,41822.87601938836
11-29-2022_15.01.59,42738.50226210525
11-29-2022_15.02.00,42621.30486741462
11-29-2022_15.02.00,43532.173739042104
11-29-2022_15.02.00,975.6848767359838
11-29-2022_15.02.00,2642.8426142991707
11-29-2022_15.02.00,3398.2173047819983
11-29-2022_15.02.00,2743.059924077093
11-29-2022_15.02.00,1240.949221654488
11-29-2022_15.02.00,737.1562255930965
11-29-2022_15.02.00,230.49823720078047
11-29-2022_15.02.00,658.7698728085843
11-29-2022_15.02.01,663.6532669732143
11-29-2022_15.02.01,321.62359189092314
11-29-2022_15.02.01,496.03901983266223
11-29-2022_15.02.01,323.7410844490931
11-29-2022_15.02.01,45732.0665865737
11-29-2022_15.02.01,62.547589754610854
11-29-2022_15.02.01,45338.31460226637
11-29-2022_15.02.01,45338.31460226637
11-29-2022_15.02.01,237.36852743031193
11-29-2022_15.02.01,411.93640264045774
11-29-2022_15.02.02,45328.02746059428
11-29-2022_15.02.02,41153.170595859396
11-29-2022_15.02.02,33154.84070586135
11-29-2022_15.02.02,32101.91740427196
11-29-2022_15.02.02,30322.96906847097
11-29-2022_15.02.02,29848.345840904094
11-29-2022_15.02.02,30358.458792556066
11-29-2022_15.02.02,29423.10688962246
11-29-2022_15.02.02,28186.625897404974
11-29-2022_15.02.02,27882.285252333328
11-29-2022_15.02.03,28144.058046647755
11-29-2022_15.02.03,25352.80852471216
11-29-2022_15.02.03,25182.22612925573
11-29-2022_15.02.03,25872.29596705603
11-29-2022_15.02.03,25679.836880425664
11-29-2022_15.02.03,25487.883918726413
11-29-2022_15.02.03,26161.528579671005
11-29-2022_15.02.03,27094.57497174874
11-29-2022_15.02.03,27484.30133185502
11-29-2022_15.02.03,27577.944607261677
11-29-2022_15.02.04,29141.93365593059
11-29-2022_15.02.04,30421.39613916024
11-29-2022_15.02.04,31390.93332571894
11-29-2022_15.02.04,31882.228186558783
11-29-2022_15.02.04,31877.95966304339
11-29-2022_15.02.04,32451.55368989019
11-29-2022_15.02.04,32552.604378068736
11-29-2022_15.02.04,32922.28341422196
11-29-2022_15.02.04,32862.38332536201
11-29-2022_15.02.04,35115.33392018991
11-29-2022_15.02.05,37150.69500434814
11-29-2022_15.02.05,37010.65745174725
11-29-2022_15.02.05,37210.40656675283
11-29-2022_15.02.05,37550.62821723181
11-29-2022_15.02.05,37943.44112636577
11-29-2022_15.02.05,38058.59572765974
11-29-2022_15.02.05,38118.92266887123
11-29-2022_15.02.05,38036.81304563466
11-29-2022_15.02.05,38094.01126074088
11-29-2022_15.02.05,38066.474202491
11-29-2022_15.02.06,40955.228489142
11-29-2022_15.02.06,43397.31278751874
11-29-2022_15.02.06,42085.16459362756
11-29-2022_15.02.06,42105.67637359169
11-29-2022_15.02.06,42324.426007973925
11-29-2022_15.02.06,41749.85682676689
11-29-2022_15.02.06,41287.671771829315
11-29-2022_15.02.06,41203.254096949066
11-29-2022_15.02.06,43085.40923346144
11-29-2022_15.02.06,43316.39987533917
11-29-2022_15.02.07,41460.70551936173
11-29-2022_15.02.07,41562.125638087375
11-29-2022_15.02.07,43832.095954117765
11-29-2022_15.02.07,2926.8127472087463
11-29-2022_15.02.07,3208.4722876868364
11-29-2022_15.02.07,3042.519715771918
11-29-2022_15.02.07,2875.554893994779
11-29-2022_15.02.07,2530.6119516132344
11-29-2022_15.02.07,3057.897071736108
11-29-2022_15.02.07,3062.290602011591
11-29-2022_15.02.08,2890.046531329526
11-29-2022_15.02.08,3591.4442174875703
11-29-2022_15.02.08,3947.042715773186
11-29-2022_15.02.08,2986.5436196007613
11-29-2022_15.02.08,3247.9683259856606
11-29-2022_15.02.08,3161.4275688140706
11-29-2022_15.02.08,2546.96192114986
11-29-2022_15.02.08,1576.1197859735976
11-29-2022_15.02.08,1220.3139594029485
11-29-2022_15.02.08,597.2965281386797
11-29-2022_15.02.09,37914.89588351416
11-29-2022_15.02.09,34814.84968285139
11-29-2022_15.02.09,34815.23943970095
11-29-2022_15.02.09,28423.291642927932
11-29-2022_15.02.09,26078.158217524717
11-29-2022_15.02.09,23987.7865365619
11-29-2022_15.02.09,24422.662187837086
11-29-2022_15.02.09,24807.48177853091
11-29-2022_15.02.09,23436.37104648048
11-29-2022_15.02.09,23736.4055643772
11-29-2022_15.02.10,27528.40229397485
11-29-2022_15.02.10,28736.415791447616
11-29-2022_15.02.10,28805.43019432804
11-29-2022_15.02.10,29417.59693718468
11-29-2022_15.02.10,30936.231907187455
11-29-2022_15.02.10,30750.519628499213
11-29-2022_15.02.10,30322.905040618243
11-29-2022_15.02.10,30295.951347248803
11-29-2022_15.02.10,29521.208231314897
11-29-2022_15.02.10,29540.278876435023
11-29-2022_15.02.11,29566.536902102966
11-29-2022_15.02.11,29307.593529090165
11-29-2022_15.02.11,29170.850870117105
11-29-2022_15.02.11,28839.18608481379
11-29-2022_15.02.11,28649.547272648953
11-29-2022_15.02.11,28269.70559342617
11-29-2022_15.02.11,28460.104101145236
11-29-2022_15.02.11,28767.345309577104
11-29-2022_15.02.11,29359.60345549494
11-29-2022_15.02.11,28864.684923085068
11-29-2022_15.02.12,28746.82387461931
11-29-2022_15.02.12,28982.29290908527
11-29-2022_15.02.12,29333.598492292553
11-29-2022_15.02.12,30295.951347248803
11-29-2022_15.02.12,30465.824354749584
11-29-2022_15.02.12,30438.743621989805
11-29-2022_15.02.12,30438.743621989805
11-29-2022_15.02.12,30438.743621989805
11-29-2022_15.02.12,30394.36469768391
11-29-2022_15.02.12,31007.628044557954
11-29-2022_15.02.13,33650.73439263147
11-29-2022_15.02.13,35060.0423122539
11-29-2022_15.02.13,36582.32737801989
11-29-2022_15.02.13,37289.043949372644
11-29-2022_15.02.13,36367.10893053152
11-29-2022_15.02.13,35715.20426637685
11-29-2022_15.02.13,36291.56622746035
11-29-2022_15.02.13,37023.941198558656
11-29-2022_15.02.13,37192.245015509965
11-29-2022_15.02.13,36369.43781663521
11-29-2022_15.02.14,36751.509799394786
11-29-2022_15.02.14,37169.89268885861
11-29-2022_15.02.14,35177.44195365394
11-29-2022_15.02.14,33533.95267082603
11-29-2022_15.02.14,29657.06110639802
11-29-2022_15.02.14,31097.741149385878
11-29-2022_15.02.14,31440.833381928962
11-29-2022_15.02.14,31171.96010200971
11-29-2022_15.02.14,31251.35463939595
11-29-2022_15.02.14,31515.81152194946
11-29-2022_15.02.15,31540.804235289626
11-29-2022_15.02.15,31460.642379985737
11-29-2022_15.02.15,37667.036951387214
11-29-2022_15.02.15,39414.70463218382
11-29-2022_15.02.15,36471.99519198318
11-29-2022_15.02.15,33852.56796995373
11-29-2022_15.02.15,36931.07743685111
11-29-2022_15.02.15,38990.2335069774
11-29-2022_15.02.15,38585.97282430122
11-29-2022_15.02.15,37742.33573882893
11-29-2022_15.02.16,37255.32566254644
11-29-2022_15.02.16,36766.54313268994
11-29-2022_15.02.16,36766.54313268994
11-29-2022_15.02.16,30623.397916635306
11-29-2022_15.02.16,29967.065675648544
11-29-2022_15.02.16,36472.7299878169
11-29-2022_15.02.16,37327.65274456934
11-29-2022_15.02.16,36127.89070957787
11-29-2022_15.02.16,36463.00232761986
11-29-2022_15.02.16,36953.746345663196
11-29-2022_15.02.17,37158.78842982786
11-29-2022_15.02.17,37285.44314489288
11-29-2022_15.02.17,37315.56062723932
11-29-2022_15.02.17,37080.717134731385
11-29-2022_15.02.17,37080.717134731385
11-29-2022_15.02.17,37002.01623241639
11-29-2022_15.02.17,36923.944937319924
11-29-2022_15.02.17,36718.083195008796
11-29-2022_15.02.17,36561.18446636455
11-29-2022_15.02.17,34437.9812335201
11-29-2022_15.02.18,28731.96839647063
11-29-2022_15.02.18,16639.12846639393
11-29-2022_15.02.18,16000.270747627073
11-29-2022_15.02.18,13711.160677048221
11-29-2022_15.02.18,15586.40537888371
11-29-2022_15.02.18,18283.529383886915
11-29-2022_15.02.18,19056.650969042534
11-29-2022_15.02.18,18768.16433172763
11-29-2022_15.02.18,15813.131562506545
11-29-2022_15.02.18,16328.591348019107
11-29-2022_15.02.19,16992.19634002399
11-29-2022_15.02.19,16720.56884612219
11-29-2022_15.02.19,16123.24995905081
