Puissance,recuperation,duree
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10426101934295814, ,0.1
0.10347857543330934, ,0.1
0.10192252878813206, ,0.1
0.10347857543330934, ,0.1
0.10269907858170065, ,0.1
0.10347857543330934, ,0.1
0.10114892605260357, ,0.1
0.10426101934295814, ,0.1
0.10347857543330934, ,0.1
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10192252878813206, ,0.1
0.10269907858170065, ,0.1
0.10347857543330934, ,0.1
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10426101934295814, ,0.1
0.10347857543330934, ,0.1
0.10192252878813206, ,0.1
0.10269907858170065, ,0.1
0.10347857543330934, ,0.1
0.10347857543330934, ,0.1
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10192252878813206, ,0.1
0.10426101934295814, ,0.1
0.10269907858170065, ,0.1
0.10192252878813206, ,0.1
0.10192252878813206, ,0.1
0.10347857543330934, ,0.1
0.10114892605260357, ,0.1
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10269907858170065, ,0.1
0.10347857543330934, ,0.1
0.10269907858170065, ,0.1
0.10347857543330934, ,0.1
1600.1034785754332, ,0.1
1600.1034785754332, ,0.1
1600.1026990785817, ,0.1
1600.1026990785817, ,0.1
1600.1026990785817, ,0.1
1600.1034785754332, ,0.1
1600.1019225287882, ,0.1
1600.1019225287882, ,0.1
1600.1034785754332, ,0.1
1600.1034785754332, ,0.1
1600.1026990785817, ,0.1
1600.1034785754332, ,0.1
1600.1019225287882, ,0.1
1600.1026990785817, ,0.1
1600.1042610193429, ,0.1
1600.1042610193429, ,0.1
1600.1026990785817, ,0.1
1600.1034785754332, ,0.1
1600.1026990785817, ,0.1
1600.1026990785817, ,0.1
1600.1034785754332, ,0.1
1600.1026990785817, ,0.1
1600.1019225287882, ,0.1
1600.1026990785817, ,0.1
1600.1034785754332, ,0.1
1600.1011489260527, ,0.1
1600.1026990785817, ,0.1
1600.1026990785817, ,0.1
1600.1026990785817, ,0.1
1600.1026990785817, ,0.1
1600.1026990785817, ,0.1
1600.1034785754332, ,0.1
1600.1034785754332, ,0.1
1600.1026990785817, ,0.1
1600.161246276665, ,0.1
1600.2235494560148, ,0.1
1600.231656812683, ,0.1
1600.255493664317, ,0.1
1600.301447626601, ,0.1
1600.3655878693153, ,0.1
1600.4327100632368, ,0.1
1600.4817780343988, ,0.1
1600.508944089089, ,0.1
1600.5334807049194, ,0.1
1600.5441732209003, ,0.1
1600.5711851739256, ,0.1
1600.5915466926306, ,0.1
1600.6254427080023, ,0.1
1600.6235241732181, ,0.1
1600.6331463177191, ,0.1
1600.6273641898445, ,0.1
1600.6254427080023, ,0.1
1600.642842138671, ,0.1
1600.646741096458, ,0.1
1600.6583117031175, ,0.1
1600.6681976093132, ,0.1
1600.6781571919598, ,0.1
1600.7021573400798, ,0.1
1600.7288529706302, ,0.1
1600.751620099137, ,0.1
1600.7579477274548, ,0.1
1600.7728153405612, ,0.1
1600.7792313806203, ,0.1
1600.7899837218797, ,0.1
1600.8051607760806, ,0.1
1600.818065014915, ,0.1
1600.8290811178688, ,0.1
1600.8335081884566, ,0.1
0.8401708972737394, ,0.1
0.8423976943288454, ,0.1
0.8513343531296702, ,0.1
0.869122780724475, ,0.1
0.8919035393745135, ,0.1
0.908025420382927, ,0.1
0.9103403344734321, ,0.1
0.9287317596138236, ,0.1
0.9451816481821013, ,0.1
0.9451816481821013, ,0.1
0.949908139866827, ,0.1
0.9546464197837137, ,0.1
0.949908139866827, ,0.1
0.949908139866827, ,0.1
0.9593964879327604, ,0.1
0.9809176739764565, ,0.1
1.0195218208613164, ,0.1
1.0538804654041762, ,0.1
1.0739133871376176, ,0.1
1.116853010046442, ,0.1
1.1869368352100698, ,0.1
1.2428606653731646, ,0.1
1.3058914586175927, ,0.1
1.353199004659403, ,0.1
1.3787358519885513, ,0.1
1.433140237967327, ,0.1
1.5243545871608541, ,0.1
1.6060523260018431, ,0.1
1.6615979012654905, ,0.1
1.756486730835166, ,0.1
1.8080190614009541, ,0.1
1.8375185229708322, ,0.1
1.8768898480046932, ,0.1
1.8802173712377794, ,0.1
1.8735652718296467, ,0.1
1.917014632632378, ,0.1
2.1126969288491497, ,0.1
2.2050814958492433, ,0.1
2.251832961509465, ,0.1
2.373287662664154, ,0.1
2.429342460086551, ,0.1
2.5554317636562756, ,0.1
2.6371879131876197, ,0.1
2.712228925739353, ,0.1
2.7402890441624423, ,0.1
2.8290097401953314, ,0.1
2.902575514433347, ,0.1
2.990085455876329, ,0.1
3.146570465571798, ,0.1
3.2071507800558763, ,0.1
3.3251727185348665, ,0.1
3.3251727185348665, ,0.1
3.4048894154907146, ,0.1
3.490084428107901, ,0.1
3.664097315996849, ,0.1
3.8323561762095166, ,0.1
3.9854674380665402, ,0.1
4.087407781820524, ,0.1
4.260503103188685, ,0.1
4.3912810582179, ,0.1
4.710789759488298, ,0.1
4.669253938206298, ,0.1
4.70025697405295, ,0.1
4.705521893241604, ,0.1
5.200840848893741, ,0.1
5.553780917629971, ,0.1
5.871739716871204, ,0.1
6.07286400625897, ,0.1
6.497025273003537, ,0.1
6.929111444053175, ,0.1
7.309978969394818, ,0.1
7.734758956239612, ,0.1
1607.8492886898823, ,0.1
1607.8969735625003, ,0.1
1608.0058228712412, ,0.1
1608.240385453681, ,0.1
1608.3445537143723, ,0.1
1608.7046225544193, ,0.1
1608.8694239703452, ,0.1
1609.2479079740851, ,0.1
1609.3070660383592, ,0.1
1609.2626798078054, ,0.1
1609.2479079740851, ,0.1
1609.2626798078054, ,0.1
1609.233147928597, ,0.1
1609.3070660383592, ,0.1
1609.2036632023173, ,0.1
1609.284859661321, ,0.1
1609.2257723264402, ,0.1
1609.284859661321, ,0.1
1609.2700701452525, ,0.1
1609.3144740581545, ,0.1
9.255292417416245, ,0.1
9.284859661321043, ,0.1
9.17496099362381, ,0.1
9.240526477812086, ,0.1
9.240526477812086, ,0.1
9.247907974085143, ,0.1
8.83330924759267, ,0.1
8.30952498250751, ,0.1
7.8221050265202745, ,0.1
7.199468521919037, ,0.1
6.872350973583076, ,0.1
6.392864998839679, ,0.1
6.120820892334048, ,0.1
5.668798698819325, ,0.1
5.239669517395388, ,0.1
5.058430384250933, ,0.1
4.9665720144639005, ,0.1
1604.8167659666105, ,0.1
1604.7530387835513, ,0.1
1604.658767716288, ,0.1
1604.6221587719021, ,0.1
4.529201237877897, ,0.1
4.406556838862999, ,0.1
4.245482832475664, ,0.1
4.077597025605003, ,0.1
3.9806221799427965, ,0.1
3.9516125194191867, ,0.1
3.808629411928603, ,0.1
3.631639008154701, ,0.1
3.4991613668714345, ,0.1
3.298663342052482, ,0.1
3.181117058741166, ,0.1
1603.0784690674107, ,0.1
1602.948251966997, ,0.1
1602.824927770104, ,0.1
1602.8045621255178, ,0.1
2.720231367141463, ,0.1
2.712228925739353, ,0.1
2.6569376226434067, ,0.1
2.6253734522106287, ,0.1
2.5787706950991103, ,0.1
2.478783779296431, ,0.1
2.3882716845632816, ,0.1
2.295762987478539, ,0.1
2.2050814958492433, ,0.1
2.0915771321105163, ,0.1
1.9640229933419566, ,0.1
1601.886881258878, ,0.1
1601.8014960431349, ,0.1
1601.6990473908102, ,0.1
1601.5999047629302, ,0.1
1601.5663038806858, ,0.1
1601.557201891929, ,0.1
1.5451071657323996, ,0.1
1.4885973425486099, ,0.1
1.421538259875028, ,0.1
1.3673566714840846, ,0.1
1.3167338767059245, ,0.1
1.2865431384668686, ,0.1
1.289298343028566, ,0.1
1.2591531810421002, ,0.1
1.1737487504805844, ,0.1
1.1194201923051803, ,0.1
1.104316416702593, ,0.1
1.0342830451726117, ,0.1
1.000005223696502, ,0.1
0.9830829217243948, ,0.1
0.9713232318210794, ,0.1
1600.949908139867, ,0.1
1600.9287317596138, ,0.1
